Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Ignacio Feliz","MIA",0.0451,0.0529,0,4.75029,1,0,0,0,1,4.478,0.9835,0.5664,0.52781,0.129778,0.5202,,0.0651,0.899,8.091,4.6818,1.72818,1.168,0.200759,0.116168,0.0845913290977478,0.252652,1.5037,0.298095,0.708996,0.426862,,4.90005,-0.00369618,-0.0425381,999,,,,"sa3002982"
"Will Kobos","PIT",0.0456,0.0524,0,4.78719,1,0,0,0,1,4.474,0.9676,0.5686,0.53191,0.138333,0.5393,,0.045,0.9144,8.2296,4.8537,1.69553,1.245,0.204381,0.120541,0.08383996039628983,0.24876,1.5069,0.292307,0.714496,0.389278,,4.97747,-0.00370053,-0.0417186,999,,,,"sa3007614"
"Connor Holden","DET",0.0451,0.053,0,4.7322,1,0,0,0,1,4.423,1.0481,0.5649,0.5258,0.134222,0.4173,,0.0428,0.7781,7.0029,3.7557,1.86461,1.208,0.175921,0.0943477,0.08157360553741455,0.264478,1.4654,0.299575,0.704899,0.433118,,4.82403,-0.00370513,-0.0443628,999,,,,"sa3020401"
"Jared Biddy",,0.0462,0.0518,0,4.75767,1,0,0,0,1,4.409,1.058,0.5681,0.52863,0.142778,0.389,,0.0512,0.746,6.714,3.501,1.91774,1.285,0.169199,0.0882286,0.08097073435783386,0.266579,1.447,0.297148,0.704749,0.441999,,4.93975,-0.00370557,-0.0435576,999,,,,"sa3011303"
"Garrett Irvin","OAK",0.0447,0.0533,0,4.40595,1,0,0,0,1,4.394,0.9574,0.5264,0.48955,0.131111,0.4841,,0.0425,0.8696,7.8264,4.3569,1.79632,1.18,0.197906,0.110173,0.08773326128721237,0.247557,1.4415,0.288238,0.727457,0.401722,,4.80009,-0.00371336,-0.0482587,999,,,,"sa3020176"
"Brayan De Paula","HOU",0.0559,0.055,0.04,4.47579,0.5374,0.0984,0,0,1,4.471,0.9678,0.5397,0.49731,0.116111,0.5486,,0.0702,0.8973,8.0757,4.9374,1.63562,1.045,0.200693,0.122702,0.07799150049686432,0.251233,1.5164,0.300018,0.721427,0.491095,,4.82628,-0.00371369,-0.0451218,999,,,,"sa3005070"
"Jeurys Familia",,0.8468,0.9175,0,4.57431,18,0,0,0,18,79.505,17.9314,9.8678,9.14862,2.268,8.7676,,0.8363,15.7005,7.85025,4.3838,1.79074,1.134,0.197478,0.110277,0.08720079809427261,0.256525,1.48328,0.30161,0.715497,0.464999,,4.74919,-0.00371444,-0.0160418,999,,,,"5114"
"Reyes Moronta",,0.0456,0.0524,0,4.93461,1,0,0,0,1,4.5,0.9402,0.5827,0.54829,0.152778,0.582,,0.042,0.9856,8.8704,5.238,1.69347,1.375,0.219022,0.129333,0.08968888223171234,0.24257,1.5222,0.28763,0.718101,0.344997,,5.14195,-0.0037297,-0.0435576,999,,,,"14966"
"Tate Scioneaux",,0.0461,0.0519,0,4.8186,1,0,0,0,1,4.384,1.03,0.5702,0.5354,0.161,0.3803,,0.0419,0.8362,7.5258,3.4227,2.19879,1.449,0.190739,0.0867473,0.10399179905653,0.259983,1.4103,0.293126,0.709005,0.375016,,4.94224,-0.00373287,-0.0435576,999,,,,"sa857686"
"Michael Petersen","LAD",0.0485,0.0495,0,4.84227,1,0,0,0,1,4.419,0.987,0.5721,0.53803,0.169556,0.4421,,0.0506,0.942,8.478,3.9789,2.13074,1.526,0.21317,0.100045,0.11312513798475266,0.251382,1.4291,0.290415,0.719127,0.368315,,5.05336,-0.00373342,-0.0452814,999,,,,"sa658475"
"Graham Spraker",,0.0467,0.0513,0,4.69179,1,0,0,0,1,4.435,0.94,0.5561,0.52131,0.148444,0.5227,,0.0429,0.9695,8.7255,4.7043,1.85479,1.336,0.218602,0.117858,0.10074407607316971,0.242932,1.4627,0.287686,0.722461,0.367993,,4.94262,-0.00373701,-0.0435576,999,,,,"sa3004024"
"Bryan Dobzanski",,0.0461,0.0519,0,4.77963,1,0,0,0,1,4.442,1.0146,0.5694,0.53107,0.141333,0.4719,,0.0431,0.8473,7.6257,4.2471,1.79551,1.272,0.190747,0.106236,0.08451148122549057,0.258365,1.4865,0.297195,0.711684,0.42299,,4.94277,-0.00373871,-0.0435576,999,,,,"sa829656"
"Archie Bradley",,0.0461,0.0519,0,4.77189,1,0,0,0,1,4.427,1.079,0.5704,0.53021,0.138,0.3774,,0.0499,0.7437,6.6933,3.3966,1.97059,1.242,0.167992,0.0852496,0.08274227380752563,0.26977,1.4564,0.301796,0.701393,0.451004,,4.84354,-0.00374712,-0.0435576,999,,,,"12918"
"Ervin Santana",,0.0462,0.054,0.0055,4.90959,0.9241,0.0161,0,0,1,4.392,1.0537,0.5802,0.54551,0.164556,0.3588,,0.0427,0.8276,7.4484,3.2292,2.30658,1.481,0.188434,0.081694,0.10673952847719193,0.264052,1.4125,0.296545,0.704073,0.372993,,4.94356,-0.00374736,-0.0435576,999,,,,"3200"
"Zach Lee",,0.0421,0.0559,0,5.59845,1,0,0,0,1,4.484,1.1536,0.6604,0.62205,0.176444,0.394,,0.0428,0.7408,6.6672,3.546,1.8802,1.588,0.16521,0.087868,0.07734166830778122,0.285037,1.5476,0.312195,0.682158,0.419537,,5.37762,-0.0037525,-0.0297024,999,,,,"11468"
"Aaron Slegers",,0.0458,0.0522,0,4.8294,1,0,0,0,1,4.405,1.1092,0.5779,0.5366,0.140556,0.3496,,0.0453,0.661,5.949,3.1464,1.89073,1.265,0.150057,0.0793644,0.07069239765405655,0.276602,1.4588,0.301895,0.698007,0.466007,,4.94496,-0.00376271,-0.0435576,999,,,,"15231"
"Seth Mayberry","SDP",0.0467,0.0513,0,4.58982,1,0,0,0,1,4.429,0.9525,0.5472,0.50998,0.140889,0.5017,,0.0534,0.9203,8.2827,4.5153,1.83436,1.268,0.20779,0.113276,0.094513438642025,0.245876,1.4542,0.288551,0.721585,0.407725,,4.9113,-0.00376488,-0.0482253,999,,,,"sa3010244"
"Chandler Jozwiak","MIA",0.0451,0.0529,0,4.74183,1,0,0,0,1,4.446,1.0676,0.5669,0.52687,0.132222,0.4237,,0.0485,0.741,6.669,3.8133,1.74888,1.19,0.166667,0.0952991,0.07136750966310501,0.26866,1.4913,0.301679,0.707708,0.441966,,4.90853,-0.00378997,-0.0425381,999,,,,"sa3017307"
"Duane Underwood Jr.","NYY",0.0491,0.049,0,4.527,1,0,0,0,1,4.382,1.0139,0.5418,0.503,0.141,0.393,,0.0517,0.8236,7.4124,3.537,2.09567,1.269,0.187951,0.0896851,0.0982656255364418,0.257511,1.4069,0.293639,0.715254,0.443965,,4.77494,-0.00379786,-0.0471311,999,,,,"14677"
"Jack Sinclair","WSN",0.0429,0.0551,0,4.95684,1,0,0,0,1,4.462,1.0231,0.5891,0.55076,0.146111,0.4818,,0.0577,0.806,7.254,4.3362,1.67289,1.315,0.180636,0.107978,0.072658009827137,0.260829,1.5049,0.295244,0.704275,0.418748,,5.16098,-0.00380013,-0.0415813,999,,,,"sa3017596"
"Jordan Stephens",,0.0461,0.0519,0,4.80492,1,0,0,0,1,4.407,1.0227,0.57,0.53388,0.153556,0.4135,,0.046,0.8405,7.5645,3.7215,2.03265,1.382,0.190719,0.093828,0.09689130634069443,0.259075,1.4362,0.294282,0.709289,0.392995,,4.94876,-0.00380438,-0.0435576,999,,,,"sa875031"
"Roy Garcia","STL",0.0474,0.0506,0,4.65552,1,0,0,0,1,4.468,1.0059,0.5588,0.51728,0.122889,0.5232,,0.0514,0.8029,7.2261,4.7088,1.53459,1.106,0.1797,0.117099,0.06260072439908981,0.25836,1.5291,0.297549,0.715004,0.468468,,4.9706,-0.00381381,-0.0445776,999,,,,"sa3002941"
"Lake Bachar","SDP",0.0466,0.0515,0,4.63068,1,0,0,0,1,4.373,0.9876,0.5499,0.51452,0.155889,0.4065,,0.046,0.8612,7.7508,3.6585,2.11857,1.403,0.196936,0.0929568,0.1039789468050003,0.251907,1.3941,0.28646,0.717945,0.383814,,4.9167,-0.00382446,-0.0482253,999,,,,"sa917993"
"Ben Bowden","ATL",0.0509,0.0471,0,4.59837,1,0,0,0,1,4.407,0.9356,0.5432,0.51093,0.159778,0.4843,,0.0365,1.0112,9.1008,4.3587,2.08796,1.438,0.229453,0.109893,0.11955978721380234,0.240749,1.4199,0.285731,0.732897,0.328363,,4.87215,-0.00382957,-0.0421372,999,,,,"20198"
"Evan Justice","COL",1.4798,1.7547,0,4.96397,33,0,0,0.5697,33,148.515,32.6008,19.4058,18.2012,4.84367,18.334,,1.8768,34.1471,9.31285,5.00018,1.8625,1.321,0.229924,0.123449,0.10647474974393845,0.25409,1.54348,0.310783,0.714074,0.407552,,4.93098,-0.00383056,0.200014,999,,,,"30008"
"Shohei Tomioka","OAK",0.044,0.054,0,4.50972,1,0,0,0,1,4.427,1.0155,0.5433,0.50108,0.114667,0.4737,,0.0528,0.7572,6.8148,4.2633,1.59848,1.032,0.171041,0.107002,0.06403885781764984,0.260351,1.4892,0.297439,0.711917,0.484561,,4.81081,-0.00383525,-0.0482587,999,,,,"sa3014808"
"Max Roberts",,0.0468,0.0512,0,4.64472,1,0,0,0,1,4.468,0.979,0.5542,0.51608,0.135444,0.5317,,0.0448,0.8966,8.0694,4.7853,1.68629,1.219,0.200671,0.119002,0.0816696509718895,0.251574,1.5107,0.295006,0.72403,0.413988,,4.95212,-0.00384116,-0.0435576,999,,,,"sa3004014"
"PJ Poulin","DET",0.0458,0.0522,0,4.5765,1,0,0,0,1,4.444,1.0273,0.5484,0.5085,0.125,0.4604,,0.0471,0.7834,7.0506,4.1436,1.70156,1.125,0.176283,0.1036,0.07268228381872177,0.260968,1.4877,0.297976,0.715548,0.441173,,4.83574,-0.00384558,-0.0443722,999,,,,"sa3007223"
"Alex Moore",,0.042,0.056,0,5.62203,1,0,0,0,1,4.513,1.1135,0.6615,0.62467,0.176222,0.4426,,0.0572,0.8286,7.4574,3.9834,1.87212,1.586,0.183603,0.0980722,0.08553069084882736,0.277459,1.5561,0.311556,0.683219,0.398949,,5.38813,-0.00385115,-0.029693,999,,,,"sa3011534"
"Justin Wilson",,0.0489,0.0491,0,4.55697,1,0,0,0,1,4.433,0.9763,0.5449,0.50633,0.140556,0.4754,,0.0526,0.8951,8.0559,4.2786,1.88284,1.265,0.201917,0.107241,0.09467629343271255,0.250013,1.4517,0.291267,0.722595,0.431569,,4.87606,-0.00385984,-0.0471776,999,,,,"sa3008166"
"Carlos A Francisco","PHI",0.046,0.0521,0,4.91058,1,0,0,0,1,4.492,0.9944,0.5851,0.54562,0.142444,0.5479,,0.0518,0.8551,7.6959,4.9311,1.56069,1.282,0.190361,0.121972,0.06838823854923248,0.255479,1.5423,0.29431,0.712798,0.433081,,5.19572,-0.00386276,-0.0418095,999,,,,"sa3010827"
"D.J. Snelten",,0.0497,0.0483,0,4.40775,1,0,0,0,1,4.474,0.9234,0.5281,0.48975,0.132111,0.5769,,0.0477,0.9854,8.8686,5.1921,1.70809,1.189,0.22025,0.128945,0.09130531549453735,0.239882,1.5003,0.289649,0.739122,0.421624,,4.87548,-0.00386346,-0.0471869,999,,,,"15949"
"Ryan Hartman",,0.0492,0.0488,0,4.64967,1,0,0,0,1,4.335,1.061,0.5527,0.51663,0.159556,0.3078,,0.0404,0.7663,6.8967,2.7702,2.4896,1.436,0.17677,0.0710035,0.10576701909303665,0.266128,1.3688,0.294499,0.712488,0.398274,,4.84126,-0.00387152,-0.0451125,999,,,,"19480"
"William Woods",,0.0461,0.0519,0,4.82202,1,0,0,0,1,4.403,1.0029,0.57,0.53578,0.159444,0.4255,,0.0424,0.888,7.992,3.8295,2.08696,1.435,0.201681,0.0966387,0.10504201799631119,0.25486,1.4284,0.29209,0.71226,0.364003,,4.95552,-0.00387844,-0.0435576,999,,,,"25075"
"Nolan Hoffman","BAL",0.0473,0.0508,0,4.56012,1,0,0,0,1,4.401,1.0754,0.5493,0.50668,0.127556,0.3734,,0.0499,0.706,6.354,3.3606,1.89073,1.148,0.160418,0.0848444,0.07557372748851776,0.270357,1.4488,0.301463,0.708144,0.494967,,4.77116,-0.0038789,-0.0470699,999,,,,"sa3007471"
"Conor Grammes","ARI",0.0493,0.0589,0.0275,4.79763,0.6405,0.0765,0,0,1,4.494,0.9882,0.5732,0.53307,0.122111,0.5512,,0.0595,0.907,8.163,4.9608,1.6455,1.099,0.201825,0.122652,0.07917224615812302,0.254474,1.5394,0.303445,0.706057,0.446067,,4.86058,-0.00388515,-0.0423965,999,,,,"sa3011651"
"Jonathan Holder",,0.0467,0.0513,0,4.87665,1,0,0,0,1,4.446,1.0412,0.5802,0.54185,0.150889,0.4382,,0.0484,0.8289,7.4601,3.9438,1.8916,1.358,0.186437,0.0985605,0.08787672966718674,0.262969,1.4794,0.298801,0.709061,0.424245,,5.0186,-0.00388904,-0.0425947,999,,,,"16588"
"Jonathan Stiever","CHW",0.0436,0.0544,0,4.80969,1,0,0,0,1,4.363,0.9999,0.5677,0.53441,0.180444,0.3839,,0.044,0.8584,7.7256,3.4551,2.236,1.624,0.196745,0.0879899,0.1087554544210434,0.254098,1.3838,0.282936,0.72146,0.357463,,5.16772,-0.00388926,-0.0431365,999,,,,"24584"
"Alec Hansen",,0.0436,0.0545,0,4.78737,1,0,0,0,1,4.517,0.922,0.5695,0.53193,0.144222,0.6422,,0.0433,1.0087,9.0783,5.7798,1.57069,1.298,0.223312,0.142174,0.08113792538642883,0.240637,1.5642,0.29037,0.730168,0.404407,,5.16903,-0.00389321,-0.0431272,999,,,,"sa738344"
"Sean Chandler",,0.0462,0.0518,0,4.78467,1,0,0,0,1,4.448,0.9759,0.5677,0.53163,0.146556,0.5067,,0.0434,0.9263,8.3367,4.5603,1.8281,1.319,0.208251,0.113916,0.09433453530073166,0.250366,1.4826,0.293569,0.716208,0.388005,,4.95796,-0.00390523,-0.0435576,999,,,,"sa876088"
"Joe Gatto",,0.0475,0.057,0.017,4.81041,0.7708,0.0488,0,0,1,4.447,1.0012,0.5724,0.53449,0.143667,0.4913,,0.0398,0.8785,7.9065,4.4217,1.78811,1.293,0.197549,0.110479,0.08706994354724884,0.255676,1.4925,0.296342,0.712501,0.415005,,4.95901,-0.00391668,-0.0435576,999,,,,"sa828693"
"Domingo Gonzalez","ATL",0.0508,0.0499,0.0067,4.77639,0.906,0.02,0,0,1,4.451,1.0185,0.5695,0.53071,0.140667,0.4498,,0.0645,0.8737,7.8633,4.0482,1.94242,1.266,0.196293,0.101056,0.09523702412843704,0.258719,1.4683,0.300388,0.706956,0.435734,,4.87921,-0.00391729,-0.0421464,999,,,,"sa3007495"
"Ryan Hennen","BAL",0.0479,0.0501,0,4.48416,1,0,0,0,1,4.374,1.0005,0.5344,0.49824,0.147222,0.3982,,0.0445,0.8612,7.7508,3.5838,2.16273,1.325,0.196891,0.091038,0.10585276037454605,0.254496,1.3987,0.291931,0.724726,0.398956,,4.77463,-0.00391784,-0.0470699,999,,,,"sa3018277"
"Nate Griep",,0.0461,0.0519,0,4.78953,1,0,0,0,1,4.437,1.0154,0.5701,0.53217,0.144222,0.4608,,0.0446,0.8434,7.5906,4.1472,1.8303,1.298,0.190083,0.103854,0.08622944355010986,0.258266,1.4762,0.295919,0.711063,0.415987,,4.95933,-0.00392022,-0.0435576,999,,,,"sa875199"
"Harrison Cohen","NYY",0.0489,0.0492,0,4.5882,1,0,0,0,1,4.419,0.9692,0.5465,0.5098,0.148778,0.467,,0.0457,0.9227,8.3043,4.203,1.9758,1.339,0.208803,0.10568,0.10312287509441376,0.248112,1.4362,0.289409,0.724564,0.404337,,4.88185,-0.00392314,-0.0471776,999,,,,"sa3020811"
"Tom Hackimer",,0.0463,0.0517,0,4.74129,1,0,0,0,1,4.486,0.9713,0.5653,0.52681,0.133,0.5335,,0.0713,0.9194,8.2746,4.8015,1.72334,1.197,0.204949,0.118926,0.08602317422628403,0.250258,1.5048,0.296345,0.712498,0.427006,,4.95964,-0.00392363,-0.0435576,999,,,,"sa872726"
"Grant Wolfram","TEX",0.0485,0.0521,0.0068,4.67523,0.9085,0.0195,0,0,1,4.445,0.9778,0.5562,0.51947,0.150333,0.4948,,0.0452,0.9042,8.1378,4.4532,1.82741,1.353,0.20342,0.111316,0.09210348129272461,0.250397,1.4726,0.290292,0.726072,0.395441,,5.02097,-0.00392452,-0.0426041,999,,,,"sa3008313"
"Durbin Feltman","OAK",0.0441,0.054,0,4.55625,1,0,0,0,1,4.359,0.9775,0.5414,0.50625,0.144556,0.4222,,0.0399,0.8509,7.6581,3.7998,2.0154,1.301,0.195205,0.0968571,0.09834824502468109,0.25084,1.3997,0.287079,0.71685,0.380018,,4.81876,-0.00393562,-0.048268,999,,,,"sa3007959"
"James Hoyt",,0.0455,0.0525,0,4.99122,1,0,0,0,1,4.452,1.0322,0.5931,0.55458,0.150333,0.4731,,0.0547,0.83,7.47,4.2579,1.75439,1.353,0.186433,0.106267,0.08016620576381683,0.263034,1.5053,0.299561,0.704492,0.428335,,5.13277,-0.00394458,-0.041759,999,,,,"14605"
"Ezequiel Zabaleta",,0.0458,0.0522,0,4.8618,1,0,0,0,1,4.423,1.0367,0.5771,0.5402,0.151222,0.4235,,0.0428,0.829,7.461,3.8115,1.9575,1.361,0.187429,0.0957495,0.09167985618114471,0.262011,1.4602,0.297492,0.707335,0.403016,,4.96183,-0.00394762,-0.0435576,999,,,,"sa887275"
"Tyler Myrick","SFG",0.0458,0.0522,0,4.57929,1,0,0,0,1,4.409,1.041,0.5492,0.50881,0.127222,0.408,,0.0427,0.7794,7.0146,3.672,1.91029,1.145,0.176775,0.092538,0.08423679322004318,0.262992,1.449,0.299435,0.708008,0.457113,,4.70223,-0.00395367,-0.0473684,999,,,,"sa3017541"
"Tommy McCollum","PHI",0.0462,0.0519,0,4.89141,1,0,0,0,1,4.507,0.9363,0.5804,0.54349,0.146444,0.6092,,0.0531,0.9707,8.7363,5.4828,1.5934,1.318,0.215376,0.135168,0.08020856976509094,0.24353,1.5455,0.289584,0.719967,0.392684,,5.20432,-0.00395414,-0.0418095,999,,,,"sa3017204"
"Miguel Pena",,0.0463,0.0518,0,4.73337,1,0,0,0,1,4.46,1.0172,0.5665,0.52593,0.131778,0.4908,,0.0501,0.8142,7.3278,4.4172,1.65892,1.186,0.182556,0.110045,0.0725112110376358,0.259549,1.508,0.297809,0.711365,0.453994,,4.96245,-0.00395444,-0.0435576,999,,,,"sa3003115"
"Haylen Green",,0.0471,0.0528,0.005,4.66119,0.9349,0.0139,0,0,1,4.444,1.0398,0.5581,0.51791,0.134222,0.4447,,0.0525,0.7644,6.8796,4.0023,1.71891,1.208,0.172007,0.100068,0.07193970680236816,0.263454,1.4845,0.297088,0.71449,0.445985,,4.96273,-0.00395748,-0.0435576,999,,,,"sa3017716"
"Danis Correa","OAK",0.0441,0.054,0,4.52862,1,0,0,0,1,4.437,0.9484,0.5415,0.50318,0.124222,0.5359,,0.0514,0.9046,8.1414,4.8231,1.688,1.118,0.203877,0.12078,0.0830966979265213,0.246357,1.4843,0.292171,0.719481,0.425257,,4.82263,-0.00395968,-0.0482494,999,,,,"sa3002980"
"Reid Schaller","WSN",0.0428,0.0552,0,5.00697,1,0,0,0,1,4.456,1.017,0.593,0.55633,0.153556,0.4826,,0.0494,0.8357,7.5213,4.3434,1.73166,1.382,0.187545,0.108303,0.07924146950244904,0.259174,1.4996,0.294215,0.705733,0.393374,,5.17586,-0.00396009,-0.0415813,999,,,,"sa3008023"
"Konnor Ash","PHI",0.0466,0.0557,0.0107,4.97232,0.8466,0.0326,0,0,1,4.479,0.9937,0.5906,0.55248,0.151,0.54,,0.0404,0.877,7.893,4.86,1.62407,1.359,0.195803,0.120563,0.07524000108242035,0.254886,1.5337,0.293562,0.713227,0.41109,,5.20524,-0.00396394,-0.0418095,999,,,,"sa3017503"
"Evan Lee","WSN",0.0449,0.0632,0.0266,4.87134,0.6512,0.0742,0,0,1,4.503,0.9932,0.5807,0.54126,0.136667,0.5619,,0.0553,0.8526,7.6734,5.0571,1.51735,1.23,0.18934,0.124783,0.06455695629119873,0.255597,1.5551,0.29571,0.714492,0.427731,,5.17811,-0.00396463,-0.0415628,999,,,,"24988"
"Joey Marciano",,0.0483,0.0556,0.0166,4.62519,0.7889,0.0449,0,0,1,4.487,1.0047,0.5556,0.51391,0.123222,0.5385,,0.0484,0.8266,7.4394,4.8465,1.535,1.109,0.184221,0.120013,0.06420771777629852,0.257609,1.5432,0.298778,0.720514,0.466011,,4.96443,-0.00397612,-0.0435576,999,,,,"sa3004637"
"Yoelvin Silven",,0.0459,0.0521,0,4.82202,1,0,0,0,1,4.417,1.0587,0.5746,0.53578,0.146444,0.4017,,0.0428,0.7632,6.8688,3.6153,1.89993,1.318,0.172787,0.0909441,0.08184288442134857,0.266507,1.4604,0.297845,0.705604,0.429993,,4.96592,-0.00399244,-0.0435576,999,,,,"sa3006619"
"Scott Engler","MIN",0.0479,0.0587,0.023,4.8465,0.6957,0.0647,0,0,1,4.445,1.0165,0.5769,0.5385,0.144667,0.4735,,0.0414,0.8571,7.7139,4.2615,1.81014,1.302,0.192823,0.106524,0.08629921078681946,0.258645,1.49,0.297723,0.709222,0.420001,,4.96621,-0.0039956,-0.0435576,999,,,,"sa918353"
"Matt Pidich",,0.0462,0.0518,0,4.79052,1,0,0,0,1,4.398,1.0164,0.5678,0.53228,0.156556,0.4058,,0.0468,0.8408,7.5672,3.6522,2.07196,1.409,0.191178,0.0922692,0.09890859574079514,0.257616,1.4222,0.291666,0.710211,0.384009,,4.96646,-0.0039984,-0.0435576,999,,,,"sa915680"
"Robbie Hitt",,0.0459,0.0521,0,4.81266,1,0,0,0,1,4.462,1.0378,0.5747,0.53474,0.135444,0.4558,,0.0631,0.8027,7.2243,4.1022,1.76108,1.219,0.179897,0.102152,0.07774540036916733,0.263194,1.4936,0.300289,0.70469,0.448997,,4.96712,-0.00400559,-0.0435576,999,,,,"sa3004463"
"Tanner Anderson",,0.045,0.053,0,4.85199,1,0,0,0,1,4.486,1.1204,0.584,0.53911,0.118778,0.425,,0.0536,0.6146,5.5314,3.825,1.44612,1.069,0.137004,0.0947392,0.042264826595783234,0.279583,1.5454,0.30593,0.697116,0.509178,,5.00575,-0.00400846,-0.0417186,999,,,,"18029"
"Willy Taveras",,0.0459,0.0522,0,4.86072,1,0,0,0,1,4.38,1.0618,0.5759,0.54008,0.161444,0.3459,,0.0442,0.778,7.002,3.1131,2.2492,1.453,0.177626,0.0789726,0.09865296632051468,0.266122,1.4077,0.295154,0.703914,0.390008,,4.96812,-0.00401655,-0.0435576,999,,,,"sa917753"
"Kyle Molnar",,0.0459,0.0521,0,4.80366,1,0,0,0,1,4.466,1.0577,0.5756,0.53374,0.129667,0.4664,,0.0466,0.7554,6.7986,4.1976,1.61964,1.167,0.169145,0.104433,0.06471115350723267,0.267569,1.5241,0.302495,0.706483,0.472998,,4.96891,-0.00402519,-0.0435576,999,,,,"sa3014909"
"Holden Capps",,0.0465,0.0515,0,4.67379,1,0,0,0,1,4.47,1.0351,0.5604,0.51931,0.128222,0.4926,,0.0436,0.7801,7.0209,4.4334,1.58364,1.154,0.174519,0.110201,0.06431767344474792,0.26313,1.5277,0.299747,0.717481,0.456994,,4.97033,-0.00404078,-0.0435576,999,,,,"sa3004097"
"James Reeves",,0.0468,0.0512,0,4.66443,1,0,0,0,1,4.452,0.9513,0.5531,0.51827,0.147,0.5129,,0.0589,0.9552,8.5968,4.6161,1.86235,1.323,0.214555,0.115207,0.09934860467910767,0.245168,1.4642,0.289525,0.724015,0.366995,,4.97104,-0.00404858,-0.0435576,999,,,,"sa875266"
"Dalton Sawyer",,0.0466,0.0514,0,4.69269,1,0,0,0,1,4.46,0.974,0.5577,0.52141,0.143111,0.5188,,0.0457,0.9186,8.2674,4.6692,1.77062,1.288,0.205964,0.116323,0.0896412581205368,0.250032,1.4928,0.293208,0.723513,0.387999,,4.97178,-0.00405673,-0.0435576,999,,,,"sa875849"
"Ryan Moseley",,0.0466,0.0542,0.0071,4.79322,0.906,0.02,0,0,1,4.479,1.0521,0.5752,0.53258,0.125556,0.4778,,0.0574,0.76,6.84,4.3002,1.59062,1.13,0.169681,0.106676,0.06300513446331024,0.266773,1.5299,0.302966,0.705032,0.484001,,4.97286,-0.00406855,-0.0435576,999,,,,"sa738670"
"Ike Schlabach",,0.0466,0.0514,0,4.69656,1,0,0,0,1,4.435,1.0123,0.5591,0.52184,0.144444,0.4592,,0.0442,0.8346,7.5114,4.1328,1.81751,1.3,0.188185,0.10354,0.0846448615193367,0.257478,1.4715,0.293934,0.718834,0.403001,,4.97382,-0.00407902,-0.0435576,999,,,,"sa875796"
"Jake McSteen","ATL",0.0501,0.0479,0,4.72059,1,0,0,0,1,4.378,1.0758,0.5615,0.52451,0.157,0.3341,,0.037,0.7572,6.8148,3.0069,2.26639,1.413,0.172956,0.0763134,0.09664230048656464,0.268487,1.4099,0.297087,0.712881,0.403838,,4.89494,-0.00408125,-0.0421372,999,,,,"sa3015087"
"Leon Hunter Jr.","SEA",0.0472,0.0508,0,4.46481,1,0,0,0,1,4.388,0.9901,0.534,0.49609,0.138556,0.4301,,0.04,0.8724,7.8516,3.8709,2.02837,1.247,0.198815,0.0980173,0.1007976233959198,0.252712,1.4202,0.292935,0.722708,0.427159,,4.72176,-0.00408297,-0.0491928,999,,,,"sa3010260"
"Shane Carle",,0.0459,0.0521,0,4.83642,1,0,0,0,1,4.411,1.0342,0.5742,0.53738,0.153222,0.4075,,0.0464,0.8171,7.3539,3.6675,2.00515,1.379,0.185241,0.0923827,0.09285876154899597,0.261353,1.4417,0.294959,0.7069,0.402997,,4.97443,-0.00408572,-0.0435576,999,,,,"15258"
"Josh Smith",,0.0466,0.0514,0,4.66011,1,0,0,0,1,4.452,1.0492,0.559,0.51779,0.130111,0.4547,,0.0481,0.7402,6.6618,4.0923,1.62789,1.171,0.166262,0.102134,0.06412847340106964,0.265674,1.5039,0.298513,0.714889,0.459,,4.97448,-0.00408632,-0.0435576,999,,,,"sa3009923"
"Wilmer Font",,0.046,0.052,0,4.84794,1,0,0,0,1,4.396,1.0182,0.573,0.53866,0.161556,0.4025,,0.0447,0.8607,7.7463,3.6225,2.13839,1.454,0.195792,0.0915605,0.10423111915588379,0.25785,1.4207,0.292715,0.709656,0.368016,,4.97546,-0.00409704,-0.0435576,999,,,,"5257"
"Brody Rodning",,0.0483,0.0563,0.0184,4.7133,0.7683,0.0493,0,0,1,4.434,1.0329,0.5626,0.5237,0.141556,0.4348,,0.0538,0.7923,7.1307,3.9132,1.82222,1.274,0.178687,0.0980604,0.0806269645690918,0.261799,1.4677,0.295976,0.712945,0.426006,,4.97646,-0.004108,-0.0435576,999,,,,"sa3004591"
"Garrett Williams",,0.0476,0.0529,0.0068,4.57524,0.9101,0.0191,0,0,1,4.533,0.9418,0.5489,0.50836,0.118222,0.6205,,0.0736,0.9488,8.5392,5.5845,1.52909,1.064,0.20931,0.136885,0.07242444157600403,0.245331,1.5623,0.297119,0.725521,0.45301,,4.97663,-0.00410983,-0.0435576,999,,,,"sa738512"
"Noah Denoyer","BAL",0.0516,0.0594,0.0377,4.61133,0.5415,0.0975,0,0,1,4.388,0.9969,0.5505,0.51237,0.145556,0.4237,,0.044,0.8792,7.9128,3.8133,2.07505,1.31,0.200365,0.0965588,0.10380582511425018,0.254292,1.4206,0.294019,0.715059,0.425944,,4.79196,-0.0041125,-0.0470699,999,,,,"sa3011889"
