Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Ian Anderson","ATL",1.50271,1.14879,1.03939,4.46817,10.3961,3.06284,0,0.238318,22.6304,97.8639,21.7344,12.2121,11.2352,2.92687,9.82596,0.165937,0.675352,21.046,8.3699,3.90773,2.14188,1.164,0.215054,0.100404,0.11464986950159073,0.248783,1.3946,0.296697,0.704526,,,4.46851,0.187364,0.242954,749.5399780273438,1.66916,-1.05559,0.864323,"19951"
"Lyon Richardson","CIN",0.614212,1.29017,0.160602,4.83529,12.7814,2.53436,0,0.893933,21.7375,95.002,20.3706,12.6941,11.6785,3.17393,10.7012,0.192567,0.891559,21.8631,9.05204,4.43065,2.04305,1.31411,0.230133,0.112642,0.11749143153429031,0.244225,1.42942,0.294605,0.690159,,,4.74156,0.186992,0.111462,999,1.78023,-1.02957,0.875419,"24581"
"Johnny Cueto",,1.91016,2.89469,2.33586,4.92217,7.51094,7.51094,0,0,41.8905,181.124,46.4417,24.9025,22.9103,7.59884,11.2911,0.301548,1.90838,29.108,6.25373,2.42583,2.57797,1.63258,0.160708,0.0623389,0.09836895018815994,0.276563,1.37818,0.296019,0.697117,,,5.16877,0.186848,0.22829,999,1.88253,0.941325,0.554299,"6893"
"Ray Kerr","ATL",3.13079,2.36277,0,4.11405,39.1461,0,0,2.42422,40.611,176.509,37.7532,20.1782,18.564,4.81708,19.3091,1.06524,1.67492,45.0649,9.98705,4.27919,2.33386,1.06754,0.255312,0.109395,0.1459175944328308,0.242746,1.40509,0.311767,0.733014,,,4.12782,0.186459,0.290107,999,2.04187,-0.150595,0.549308,"23809"
"Drew Smyly","CHC",4.64364,4.47843,1.62838,4.43002,46.6753,5.30489,0.259084,4.82631,71.8335,306.307,70.7886,38.4328,35.3582,13.6135,24.3675,0.592598,2.83406,70.9157,8.88501,3.053,2.91026,1.70563,0.231518,0.0795524,0.15196578949689865,0.253626,1.32468,0.293844,0.745406,,,4.88031,0.186371,0.409143,661.4600219726562,3.64342,-0.509477,0.143051,"11760"
"Luis F. Ortiz","PHI",1.97444,1.34842,0,4.46182,33.6831,0,0.0133698,2.13821,38.4199,164.049,38.4553,20.7032,19.047,4.57047,12.5788,0.510487,1.59729,32.3059,7.56777,2.94662,2.56829,1.07065,0.196928,0.0766768,0.1202515959739685,0.256585,1.32832,0.299874,0.679523,,,4.22673,0.185852,0.00925969,750.739990234375,2.00378,-0.0615095,0.682201,"16942"
"George Soriano","MIA",1.74451,1.91592,0,4.33238,42.847,0.373516,0.769369,7.05169,56.109,246.284,53.8287,29.3581,27.0095,6.16549,25.5804,1.44325,4.15905,53.8569,8.63876,4.10316,2.10539,0.988958,0.218678,0.103866,0.11481229215860367,0.24858,1.41526,0.304513,0.70716,,,4.3539,0.185083,0.203252,999,7.24657,-1.11929,0.515385,"21863"
"José Cisnero","LAA",2.76967,2.92494,0,4.42593,51.7361,0,0.881161,10.8233,50.7603,221.19,47.09,27.133,24.9624,6.87088,23.6314,1.0318,3.26389,54.6676,9.69279,4.18994,2.31335,1.21824,0.247152,0.106837,0.1403147429227829,0.242364,1.39324,0.302955,0.713369,,,4.45031,0.184946,0.110876,999,3.17647,-0.799742,0.386548,"6399"
"Yency Almonte","CHC",2.23428,2.07566,0,4.29066,47.5717,0,0.330585,8.99025,49.7769,213.643,43.4502,25.7942,23.7306,6.10551,22.3644,1.3126,3.47572,50.7518,9.17626,4.04363,2.26931,1.10392,0.237554,0.104681,0.13287293165922165,0.23136,1.32219,0.285192,0.69884,,,4.36777,0.18457,0.136309,999,3.37846,-0.282746,0.531136,"15068"
"Luis García","LAA",2.70449,3.28266,0,4.07303,58.8575,0,0.63536,11.8745,61.2792,264.712,60.4057,30.1439,27.7324,7.74967,22.6563,0.767883,3.94001,58.1724,8.54371,3.3275,2.5676,1.13819,0.219758,0.0855886,0.1341690644621849,0.253683,1.35547,0.305796,0.732811,,,4.30254,0.183458,0.359437,999,2.66143,-0.437933,0.486504,"6984"
"Jacob Lopez","TBR",1.25017,0.944568,0,3.86001,16.364,1.14751,0.015029,1.34642,20.6107,86.9077,17.9927,9.60839,8.83972,2.36369,7.69536,0.215216,1.44862,21.2608,9.28387,3.3603,2.76281,1.03214,0.244637,0.0885464,0.1560901626944542,0.231376,1.24634,0.288681,0.718519,,,4.01379,0.183162,0.201897,745.5999755859375,1.27566,0.100574,1.06584,"25098"
"Xzavion Curry","CLE",3.01227,3.22966,0.63974,4.52558,34.9863,4.86507,0.0407796,1.5309,60.8037,259.906,61.7531,33.2333,30.5746,8.79647,19.3076,0.65626,2.51425,45.5077,6.73593,2.85786,2.35699,1.30203,0.175093,0.0742868,0.10080642253160477,0.259376,1.33315,0.288153,0.695715,,,4.71555,0.183144,0.209674,747.6300048828125,2.03639,-0.31877,0.358955,"25595"
"Chase Hampton","NYY",1.24002,1.40188,1.10975,4.69872,5.32067,4.16881,0,0,23.7111,101.108,23.1396,13.4555,12.3791,4.10283,8.29258,0.225651,0.913654,22.1884,8.42203,3.14761,2.67569,1.55731,0.219452,0.082017,0.13743528723716736,0.251786,1.32563,0.290148,0.699801,,,4.79773,0.180823,0.242525,999,0.975439,0.184158,0.883345,"sa3020682"
"Julio Urías",,0.742624,0.648268,0.641942,3.98129,1.78577,1.78577,0,0,10.5582,43.285,9.63532,5.07671,4.67057,1.50839,2.61684,0.0575047,0.414131,10.1217,8.62794,2.23065,3.86791,1.28578,0.233839,0.060456,0.17338261753320694,0.239363,1.16044,0.283921,0.707609,,,4.05618,0.180557,0.213809,745.0800170898438,0.231886,-0.73541,1.21084,"14765"
"Grant Anderson","TEX",2.13359,1.43435,0,4.48164,33.1539,0,0.0342925,3.98242,38.7938,166.568,37.3309,20.9976,19.3178,5.58889,14.6123,0.934841,2.12257,37.785,8.76595,3.38998,2.58584,1.2966,0.226844,0.0877256,0.13911884278059006,0.24915,1.33895,0.298161,0.701416,,,4.47405,0.177953,0.0599101,999,3.46337,-1.27169,0.615016,"20546"
"James Kaprielian",,1.92948,3.26934,2.12584,5.01228,8.50776,8.2958,0,0,44.0583,191.721,42.6489,26.6706,24.537,7.07317,18.914,0.37247,2.38934,37.2035,7.59973,3.86366,1.96698,1.44487,0.19405,0.0986537,0.09539595246315002,0.250261,1.39731,0.282031,0.675416,,,5.10383,0.176974,0.00482895,999,1.86308,1.01812,0.458455,"18331"
"Wandy Peralta","SDP",3.02567,2.68645,0,3.673,56.5139,0,1.77936,12.9491,55.8606,239.393,49.2421,24.7797,22.7974,5.70404,24.9719,0.700567,3.18342,52.2175,8.41304,4.02335,2.09105,0.919008,0.218124,0.104313,0.11381134390830994,0.233112,1.32856,0.283975,0.746421,,,4.22501,0.176364,0.565769,723.2899780273438,2.08131,-0.582422,0.729183,"14295"
"Chris Murphy","BOS",0.983432,1.14253,0.391738,4.70499,10.449,1.3934,0.34977,0.656068,26.2486,114.181,26.359,14.9154,13.7222,3.1243,10.601,0.393146,1.10017,25.4599,8.72956,3.63482,2.40165,1.07125,0.222978,0.0928437,0.13013417273759842,0.257211,1.40808,0.314425,0.676506,,,4.19984,0.176254,0.0864628,999,1.68677,0.0151677,0.808914,"26214"
"Josh Taylor","KCR",0.968008,1.81341,0,4.69107,24.6606,0.212326,0.0253956,2.31792,24.6969,107.157,24.3396,13.9922,12.8728,3.25543,10.2669,0.933917,0.929147,27.1724,9.90209,3.74144,2.6466,1.18633,0.253576,0.0958119,0.15776389837265015,0.253642,1.40125,0.321734,0.686027,,,4.12818,0.17475,-0.0312735,999,3.66117,-1.95614,0.815654,"17359"
"Daniel Palencia","CHC",2.10206,1.65508,0,4.38512,34.2163,0,0,3.33126,37.1722,162.024,34.0451,19.6865,18.1116,4.57153,17.9444,0,2.23497,39.6044,9.58889,4.34463,2.20707,1.10684,0.244436,0.110751,0.13368453830480576,0.240017,1.39861,0.301772,0.708563,,,4.35153,0.169612,0.0252034,999,3.04218,-0.362718,0.591424,"27914"
"Riley O'Brien","STL",2.27102,2.24576,0,4.15312,43.3484,0,0,6.19808,45.267,197.772,41.5784,22.7052,20.8888,4.86843,22.3336,0.681498,2.58594,46.0526,9.15618,4.44037,2.06203,0.967942,0.232856,0.112926,0.11993081867694855,0.240542,1.41189,0.30107,0.721708,,,4.26997,0.169174,0.162597,749.75,2.15333,-0.385984,0.572251,"20348"
"Greg Weissert","BOS",3.77924,2.37766,0,4.39906,45.8621,0,0.0950819,8.16177,49.8085,217.251,46.0405,26.4626,24.3456,5.92375,23.2492,0.764196,3.51677,53.0181,9.57995,4.20096,2.28042,1.07038,0.24404,0.107016,0.1370249092578888,0.241701,1.39112,0.30497,0.702124,,,4.2844,0.168943,0.25682,749.3400268554688,3.19995,-2.05139,0.321831,"20375"
"Kolby Allard","PHI",1.13526,1.61729,0.71266,4.94477,14.9405,2.72442,0.0018096,0.433413,26.5443,113.413,26.479,15.8521,14.584,4.70862,9.13919,0.453943,0.816736,24.359,8.25904,3.09869,2.66533,1.59648,0.21478,0.0805829,0.13419728726148605,0.25594,1.34184,0.292652,0.680974,,,4.85093,0.168077,0.0514873,999,2.81195,-0.591309,0.81228,"18694"
"Wes Parsons","TOR",1.75053,2.41034,0.757765,4.37344,29.167,2.43235,0,1.23994,35.9816,156.757,33.8699,19.0052,17.4848,4.98329,15.4109,0.39012,3.12964,34.7499,8.69193,3.85471,2.25489,1.24646,0.22168,0.0983111,0.12336919456720352,0.24505,1.36961,0.293315,0.715664,,,4.66979,0.166665,0.119515,750.7000122070312,2.50879,-0.517882,0.683202,"14764"
"Jared Shuster","CHW",2.91433,4.88449,2.96868,5.08558,14.1205,11.3458,0,0,63.3968,277.66,65.8234,38.9384,35.8233,10.4744,26.2783,0.299793,1.70694,45.6192,6.47623,3.73055,1.736,1.48698,0.164299,0.0946423,0.06965670734643936,0.263637,1.45278,0.285922,0.686532,,,5.28802,0.166637,0.166757,745.1300048828125,2.42111,-0.372967,0.486172,"27472"
"Beau Brieske","DET",2.26054,3.01373,0.50106,4.19225,41.1254,0.910087,0.322869,6.05029,49.0205,205.842,46.4759,24.8196,22.834,6.70497,15.6445,0.417989,1.56244,42.7844,7.85507,2.87228,2.73479,1.23101,0.20785,0.0760023,0.1318480595946312,0.246379,1.26723,0.285821,0.707346,,,4.34064,0.165977,0.214434,748.530029296875,2.23324,-0.129268,0.681631,"26079"
"Jairo Iriarte","CHW",1.00607,1.70652,1.12297,5.05973,5.74533,5.25561,0,0,27.509,120.155,25.7625,16.8101,15.4653,4.27352,12.8986,0.269863,1.71794,26.2699,8.59463,4.22,2.03664,1.39815,0.218633,0.10735,0.11128336936235428,0.244106,1.4054,0.286539,0.668673,,,4.95869,0.165602,0.109336,730.4099731445312,1.01179,1.16284,0.736072,"sa3010798"
"JT Chargois","MIA",2.19429,1.27867,0,4.09295,45.6917,0.727514,0.258234,6.04345,45.773,196.513,42.9364,22.6264,20.8163,5.15311,18.34,1.04311,2.49461,41.0517,8.07168,3.60605,2.23837,1.01322,0.208901,0.0933271,0.11557385325431824,0.244404,1.3387,0.291823,0.714919,,,4.29038,0.165551,0.29426,999,1.81875,-0.803238,0.660585,"13767"
"Kris Bubic","KCR",0.956978,2.00127,1.0644,4.83716,6.03744,3.60665,0,0,21.1138,93.9169,22.9137,12.3346,11.3478,2.91728,8.78121,0.0737772,0.992034,19.1283,8.15366,3.7431,2.17832,1.24353,0.203672,0.0934998,0.11017242074012756,0.272317,1.50115,0.322014,0.701188,,,4.62798,0.164395,0.141861,748.3300170898438,4.10003,0.346474,0.832539,"21455"
"David Festa","MIN",1.02411,1.04107,1.3093,4.45911,5.90838,2.95149,0,0.359555,18.6391,80.4952,17.9682,10.0379,9.23489,2.35498,7.66221,0,0.811292,16.6528,8.04087,3.69974,2.17336,1.13711,0.206879,0.0951884,0.11169049888849258,0.249483,1.37509,0.294512,0.698168,,,4.4745,0.162103,0.174016,999,0.523597,-0.595082,0.977425,"sa3017788"
"Michael McGreevy","STL",1.0002,1.05226,1.44874,4.4387,7.0411,2.94729,0,0.43397,20.3195,87.3934,22.0989,10.8927,10.0213,2.59488,5.62548,0,0.742622,12.8296,5.68257,2.49167,2.28063,1.14934,0.146803,0.0643696,0.08243352919816971,0.27274,1.36442,0.297313,0.698653,,,4.5926,0.161972,0.152954,999,0.62129,-0.880978,0.99883,"sa3017598"
"Tyler Gilbert","CIN",0.809169,1.14601,0,4.82009,10.1957,0.660915,0,0,19.681,85.7121,21.4723,11.457,10.5405,2.85268,6.61284,0.256938,0.552009,16.6754,7.62554,3.02401,2.52166,1.30451,0.194551,0.0771518,0.11739905178546906,0.273368,1.42702,0.315485,0.69021,,,4.53692,0.161444,0.129551,999,1.79788,0.0310772,0.916798,"17964"
"Jose Hernandez","PIT",1.41463,1.88817,0,4.35999,30.0002,0,0,2.0903,31.2981,135.125,28.8477,16.4806,15.1621,4.10498,14.2724,1.11515,1.24031,33.5851,9.65766,4.10413,2.35315,1.18042,0.248549,0.105624,0.14292524009943008,0.241177,1.37772,0.302027,0.712798,,,4.30088,0.160477,0.0964825,999,2.3147,-0.428877,0.751451,"22318"
"Mike Vasil","NYM",0.77114,0.761935,0.769289,4.55463,4.06218,3.12451,0,0,15.1451,64.1699,14.3498,8.33098,7.6645,2.22122,5.36586,0.12901,0.533375,13.8904,8.2544,3.18866,2.58867,1.31996,0.216463,0.0836196,0.13284390419721603,0.246261,1.30178,0.287686,0.685578,,,4.49588,0.159626,0.161642,999,1.1702,-0.295477,1.06991,"sa3017915"
"Hunter Stratton","PIT",2.51167,2.31005,0,4.34056,43.7333,0,0.0450393,4.10698,47.0535,207.117,43.6434,24.6665,22.6932,5.59425,24.0481,0.507119,2.97061,47.9046,9.16279,4.59971,1.99204,1.07002,0.231292,0.116108,0.11518391966819763,0.24233,1.4386,0.300546,0.718766,,,4.48708,0.157255,0.128741,999,1.98207,-0.684866,0.470483,"23455"
"Jake Eder","CHW",1.84418,3.21765,2.23806,4.99912,7.44434,7.44434,0,0,39.6718,175.112,39.0232,23.9522,22.036,6.28749,18.7973,0.341619,2.24364,33.9631,7.70492,4.26438,1.80681,1.42639,0.19395,0.107344,0.08660618215799332,0.25328,1.45747,0.287607,0.690936,,,5.1943,0.156132,0.200342,750.1099853515625,1.50236,1.34354,0.468685,"sa3014917"
"Packy Naughton","STL",0.34835,0.729753,0,4.09215,8.71319,0.570806,0.000999211,0.822944,14.1262,60.3246,14.8395,6.98145,6.42293,1.46568,4.12534,0.297837,0.393952,12.0853,7.69975,2.62832,2.92953,0.933811,0.200338,0.0683858,0.13195231556892395,0.265915,1.34253,0.316507,0.708536,,,3.8526,0.155978,0.120003,999,2.08855,-0.584403,1.14655,"23292"
"Anthony Veneziano","KCR",1.35357,1.48983,0.639041,4.72882,20.0226,1.85344,0,0.570582,29.7822,130.749,30.8914,17.009,15.6483,3.81877,12.1479,0.313267,1.34113,24.0719,7.27437,3.67103,1.98156,1.15401,0.184108,0.0929105,0.0911971777677536,0.263444,1.44513,0.30293,0.690586,,,4.66419,0.155449,0.0500333,999,1.79783,-2.07134,0.715121,"27453"
"Matt Barnes","WSN",1.89771,2.34355,0,4.71513,39.2037,0.246968,0.445998,5.33879,38.5331,167.904,36.7567,21.943,20.1876,4.83939,17.3375,1.10876,2.0635,37.6547,8.79483,4.04945,2.17186,1.13031,0.224263,0.103259,0.1210046336054802,0.247515,1.40384,0.301082,0.679455,,,4.44378,0.153776,-0.03755,747.3200073242188,3.89452,0.257539,0.543609,"12863"
"Osvaldo Bido","OAK",1.12764,2.24163,0.617598,4.82011,17.0832,3.27535,0,0.650078,28.9705,127.146,28.2619,16.8648,15.5156,3.59406,12.3706,0.455447,2.49959,26.0115,8.08078,3.84306,2.10269,1.11653,0.20458,0.0972941,0.10728543996810913,0.251717,1.40255,0.298387,0.667616,,,4.61195,0.152293,-0.0591687,999,2.66236,-0.836005,0.744568,"23150"
"Brent Headrick","MIN",0.957027,0.82466,0.386929,4.46901,13.2796,1.65485,0.00579223,0.496506,21.0797,90.7357,20.5822,11.3775,10.4673,3.09332,7.72926,0.204986,1.29314,20.8484,8.90126,3.30002,2.69734,1.3207,0.229771,0.0851843,0.1445866897702217,0.251883,1.34307,0.302725,0.706148,,,4.4687,0.151885,0.122588,999,1.64598,-0.621931,0.953207,"27702"
"José Buttó","NYM",1.4826,2.10762,1.12037,4.61561,16.8049,3.42358,0,0.760861,31.439,135.95,30.6116,17.5254,16.1234,4.48565,12.8894,0.439829,1.27559,28.0922,8.04189,3.68983,2.17948,1.2841,0.206636,0.0948101,0.11182618141174316,0.251358,1.38366,0.292869,0.697874,,,4.67442,0.151563,0.0588962,691.3200073242188,1.63995,-0.519798,0.724321,"23313"
"Ethan Small","SFG",1.35395,1.43949,0,4.28853,25.2934,0.0106269,0.0468805,2.17786,28.3615,123.926,26.7677,14.6895,13.5144,3.34153,13.9736,0.366311,0.935878,28.8274,9.14783,4.43425,2.06299,1.06037,0.232619,0.112758,0.11986085027456284,0.245538,1.4365,0.30484,0.722392,,,4.33092,0.148501,0.0325112,999,1.86718,-1.13991,0.788834,"26364"
"Liam Hendriks","BOS",0.747286,0.573718,0,3.63929,10.5043,0,0.729181,1.41602,10.8382,44.0847,9.3981,4.76368,4.38259,1.30471,2.96349,0.137605,0.292449,13.224,10.9812,2.46088,4.46232,1.08343,0.299969,0.0672227,0.2327461615204811,0.230183,1.14056,0.307733,0.721207,,,3.28097,0.14825,0.125296,738.260009765625,1.97167,1.64257,1.22555,"3548"
"Matthew Boyd","DET",0.801611,0.831861,0.737945,4.45785,2.4029,2.39277,0,0,12.5731,53.4832,12.1058,6.7692,6.22767,2.00609,4.29331,0.423514,0.622098,12.2698,8.78293,3.07321,2.8579,1.43598,0.229415,0.0802739,0.14914096891880035,0.249256,1.3043,0.294523,0.708572,,,4.55032,0.146437,0.141707,999,0.6895,-0.15054,1.10206,"15440"
"Andre Jackson",,0.818322,1.44163,0.143083,4.61303,12.1131,2.22064,0.573485,1.48732,26.5122,113.496,23.4882,14.7707,13.589,3.7832,12.0965,0.33395,1.02599,24.9062,8.45481,4.10636,2.05895,1.28427,0.219445,0.106581,0.11286430060863495,0.234008,1.3422,0.274886,0.687198,,,4.71613,0.146119,0.146773,999,1.21302,0.337001,0.888882,"21298"
"Carmen Mlodzinski","PIT",2.90398,3.25806,0,4.00565,42.0777,0.346262,0.581863,11.4787,45.9838,199.83,44.2451,22.2457,20.4661,5.3525,20.3194,0.984124,1.91241,43.2441,8.46378,3.97694,2.12822,1.0476,0.216404,0.101684,0.1147209107875824,0.249131,1.40407,0.30149,0.741511,,,4.33781,0.145104,0.3684,999,2.14037,-1.55571,0.615231,"27572"
"Victor Vodnik","COL",2.15481,1.85772,0,4.83134,35.7704,0,0,1.5455,39.5093,175.808,40.0736,23.0535,21.2092,4.89338,19.5342,0.540115,1.62301,39.1456,8.91714,4.44978,2.00395,1.11469,0.222661,0.111111,0.11155029386281967,0.259123,1.5087,0.318052,0.69288,,,4.49005,0.144813,0.210842,748.2899780273438,2.85468,-0.839585,0.440738,"24614"
"Zach Plesac","LAA",3.05233,4.38222,3.20843,5.05559,22.8961,9.66703,0,0.464319,65.4039,285.598,71.9746,39.9343,36.7395,12.266,21.7836,0.261706,2.16822,45.5592,6.26923,2.99756,2.09145,1.68789,0.159522,0.0762736,0.08324852585792542,0.275084,1.43352,0.292946,0.702793,,,5.39857,0.144079,0.116718,750.5499877929688,3.59565,-0.868334,0.476667,"19979"
"Ty Madden","DET",1.30293,1.6453,1.00759,4.51134,16.0578,3.24349,0,0.849685,27.7164,119.147,26.779,15.1012,13.8931,3.90929,10.7095,0.36484,1.28081,25.6501,8.32904,3.47757,2.39507,1.26942,0.215281,0.0898851,0.12539610266685486,0.249906,1.35258,0.294724,0.699265,,,4.53557,0.14367,0.169956,999,1.06231,-0.358747,0.828672,"sa3018141"
"Joey Wentz","DET",2.96909,4.91224,0.777511,4.84096,42.2812,5.29463,0,2.76443,66.7915,289.977,66.3716,39.0501,35.9261,10.6246,28.0837,0.4444,1.82597,63.3343,8.53415,3.78422,2.25519,1.43164,0.218412,0.0968483,0.12156331539154053,0.25521,1.41418,0.299541,0.696213,,,4.7699,0.143525,0.00959703,750.7000122070312,6.50897,-0.970671,0.373627,"19962"
"Jordan Weems","WSN",3.13777,2.51295,0,4.55847,55.8975,0,0.0439231,9.79284,61.9766,268.224,56.0067,34.1206,31.3909,8.49894,29.4755,3.35856,3.00932,63.2266,9.18152,4.28032,2.14506,1.23418,0.235723,0.109891,0.12583193182945251,0.23758,1.37927,0.289658,0.698003,,,4.56985,0.141992,0.036161,999,3.03077,-1.04591,0.225126,"13190"
"Tanner Banks","CHW",2.62998,2.36321,0.197537,4.21539,46.1752,0.38746,0.192349,6.5545,54.3209,228.52,53.6158,27.6551,25.4427,8.12362,15.0527,0.94733,2.32101,49.5018,8.20155,2.49397,3.28856,1.34594,0.216619,0.0658704,0.15074826031923294,0.253927,1.26413,0.296325,0.715824,,,4.33611,0.141863,0.155193,750.7999877929688,2.22469,-0.94421,0.585799,"16990"
"Sean Reid-Foley","NYM",1.88192,2.42403,0,4.23585,38.526,0,0,6.58577,41.6941,181.396,35.0816,21.3297,19.6233,5.04455,23.467,0.715521,1.93461,51.0945,11.0291,5.06553,2.17729,1.0889,0.281673,0.129369,0.1523045301437378,0.22489,1.40424,0.300805,0.72289,,,4.20469,0.141729,0.198405,999,3.45959,-0.764762,0.567646,"17034"
"Jovani Moran","MIN",0.430711,0.460132,0,4.02784,14.4688,0,0.00130734,3.57877,15.6586,66.5321,11.9361,7.61718,7.00781,1.13031,8.70154,0.303806,0.484504,18.3171,10.528,5.00133,2.10504,0.649662,0.275312,0.130787,0.14452460408210754,0.208142,1.31798,0.285123,0.683302,,,3.61382,0.140997,0.0559581,999,1.91707,-0.10298,1.11099,"20422"
"Aaron Loup",,1.65571,1.90179,0,4.23986,34.469,0,0.212006,5.3358,33.9781,147.357,34.4618,17.3988,16.0069,3.81214,12.2066,1.33669,2.15212,30.2436,8.01083,3.23325,2.47764,1.00975,0.20524,0.0828372,0.12240325659513474,0.259115,1.37349,0.309772,0.708168,,,4.20115,0.140945,0.160605,999,2.56039,-1.38825,0.765702,"10343"
"Allan Winans","ATL",0.970265,0.983171,0.391502,4.2778,12.2542,0.810593,0,0.743802,15.9832,68.0405,16.4254,8.25762,7.59701,2.04106,4.33845,0.37213,0.925318,14.6242,8.23476,2.44294,3.37084,1.1493,0.214934,0.0637627,0.15117142349481583,0.261647,1.2991,0.311947,0.698423,,,4.07319,0.139515,0.144057,749.6699829101562,2.12848,-0.747659,1.07015,"21238"
"Angel Perdomo","ATL",1.09326,0.700488,0,4.0465,13.9313,0,0,1.39084,14.6634,63.7319,11.6714,7.16612,6.59283,1.5222,8.37208,0.656553,1.16461,20.4105,12.5274,5.13857,2.43792,0.934286,0.320256,0.131364,0.18889151513576508,0.215358,1.36691,0.314581,0.718907,,,3.77182,0.138077,0.137411,999,1.72501,0.0604423,1.02427,"17759"
"Jesse Scholtens","CHW",1.35975,3.40207,1.38593,5.15667,11.979,6.77525,0.0121512,0.00905188,44.1917,193.176,48.0685,27.522,25.3202,7.77875,15.2408,0.513989,1.71056,34.1667,6.95832,3.10391,2.24179,1.58421,0.176868,0.078896,0.09797241538763046,0.272769,1.43261,0.300045,0.682716,,,5.1478,0.137824,0.0100254,999,4.93184,0.365301,0.487681,"19205"
"Alex Lange","DET",4.1902,3.93893,0,3.95503,60.4323,0,20.9309,5.88454,62.9832,274.65,51.7788,30.0846,27.6778,6.78086,35.6866,0.998175,4.34957,73.7368,10.5367,5.09945,2.06623,0.968953,0.268476,0.129935,0.1385408341884613,0.220698,1.38871,0.292013,0.735914,,,4.22016,0.137663,0.421275,175.36000061035156,1.54062,-0.855527,1.49009,"19883"
"Cade Povich","BAL",1.10981,1.28053,0.884718,4.26042,9.41819,2.47659,0,0.32303,19.4676,83.2946,17.8034,10.0169,9.21559,2.57726,8.17948,0,0.855571,19.5655,9.04524,3.78142,2.39202,1.19148,0.234895,0.0981995,0.13669564574956894,0.239745,1.33467,0.292154,0.71357,,,4.35834,0.136999,0.117149,999,1.37652,-0.765983,0.990302,"sa3017787"
"Dallas Keuchel","SEA",1.30822,1.84376,1.38937,5.22518,5.04844,5.04844,0,0,26.5089,119.887,30.9444,16.7287,15.3904,3.42731,11.0664,0.252384,1.00075,17.5253,5.94999,3.75713,1.58365,1.1636,0.146181,0.0923064,0.05387483537197113,0.287,1.58478,0.316771,0.679397,,,4.97921,0.136879,0.0608212,999,7.58275,-1.33221,0.660765,"9434"
"Bryse Wilson","MIL",3.5157,3.45993,0.870371,4.42103,44.9859,2.48078,0.311293,6.27962,66.7376,283.495,68.5179,35.634,32.7833,10.2699,18.6551,1.08167,2.78256,51.0755,6.88787,2.51576,2.73788,1.38497,0.180164,0.0658041,0.11435981839895248,0.261462,1.30621,0.290207,0.708001,,,4.68858,0.136595,0.232891,750.0599975585938,1.20478,-0.26741,0.330677,"19990"
"Anthony Maldonado","MIA",1.71663,1.41114,0,4.1377,28.5352,0,0.859271,1.76743,29.7264,125.959,26.9726,14.855,13.6666,3.92678,11.3412,0,1.43883,31.0398,9.39764,3.43366,2.73692,1.18887,0.246428,0.0900383,0.15638920664787292,0.238317,1.28888,0.294656,0.714852,,,4.1737,0.136408,0.161914,999,2.09972,-1.81391,0.87354,"sa1169893"
"Kenny Rosenberg","LAA",1.58492,1.7621,1.13221,4.50309,13.2392,3.46992,0,0.798124,30.3957,133.157,30.8416,16.5308,15.2083,4.40935,12.9698,0.520541,1.19829,27.3117,8.08683,3.84027,2.10579,1.30558,0.205108,0.0974019,0.10770640522241592,0.259196,1.44137,0.302885,0.72481,,,4.74217,0.134638,0.135843,999,2.84449,-1.05092,0.714526,"20009"
"Jonathan Hernández","TEX",1.91774,2.37669,0,4.4309,44.1429,0,0.722804,8.51413,46.0899,204.136,44.6585,24.6642,22.6911,5.58749,22.8379,1.743,2.9785,45.2959,8.84495,4.45956,1.98337,1.09107,0.221891,0.111876,0.11001525074243546,0.250441,1.46445,0.306594,0.717771,,,4.54588,0.134225,0.048047,999,3.3743,-0.929024,0.534431,"17464"
"Shintaro Fujinami","NYM",2.59868,3.15524,0.258367,4.87363,40.9303,0.685922,0.266576,3.62179,44.3074,195.644,39.607,26.0794,23.9931,5.35411,24.5698,0.428262,2.97528,48.7803,9.90855,4.99078,1.98537,1.08756,0.249332,0.125585,0.12374766170978546,0.235618,1.44844,0.300558,0.672136,,,4.48911,0.13344,-0.140544,741.6900024414062,5.07889,-0.477388,0.334149,"31839"
"Brendan White","DET",1.11029,1.54087,0,4.25776,20.4037,0.171196,0,1.01339,22.3819,95.8591,21.7804,11.5093,10.5885,2.26734,7.43926,0.276263,1.73183,21.5033,8.64668,2.9914,2.89051,0.911721,0.224322,0.0776062,0.14671549946069717,0.25125,1.3055,0.310138,0.679981,,,3.87975,0.132534,-0.00575394,999,2.09735,-0.771222,0.978535,"26024"
"Justin Wilson","CIN",1.44231,1.94543,0,4.65428,31.7334,0,0,1.95588,31.7962,139.413,32.7144,17.873,16.4432,4.77318,13.2911,0.395631,1.19844,32.3604,9.1597,3.76207,2.43475,1.35106,0.232119,0.0953359,0.13678325712680817,0.261876,1.44689,0.318274,0.71542,,,4.53818,0.132219,0.0553099,999,1.84022,-0.612801,0.648201,"4301"
