Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Tim Herrin","CLE",4,4,,4.32836,62,0,0,13,62,272,58,32,30,7,29,,2,64,9.25373,4.1791,2.21429,1.04478,0.233962,0.10566,0.12830188870429993,0.238298,1.39303,0.295181,0.714286,,,4.20031,0.100519,0.0624096,999,,,,"25139"
"Janson Junk","MIL",2,2,,4.58794,30,2,0,1,36,158,39,20,19,5,11,,1,25,6.11725,2.75276,2.22222,1.29992,0.156556,0.0704501,0.08610567450523376,0.269068,1.38488,0.293333,0.704023,,,4.76736,0.0996413,0.0270651,999,,,,"23301"
"Daniel Hudson","LAD",7,4,,4.17857,61,0,1,12,61,257,54,30,28,11,24,,2,74,10.9286,3.53571,3.09091,1.60714,0.288136,0.0932203,0.19491522759199142,0.235849,1.28571,0.298507,0.758621,,,4.43361,0.0990989,0.224596,612.4099731445312,,,,"7146"
"Mike Vasil","NYM",0,0,,4.40616,2,2,0,0,7,32,7,4,4,1,3,,0,7,8.32276,3.34542,2.4878,1.14234,0.214737,0.0863158,0.12842105329036713,0.24826,1.3418,0.295238,0.700935,,,4.25232,0.0965874,0.0382245,999,,,,"sa3017915"
"Kevin Kelly","TBR",2,2,,3.61156,35,0,0,1,35,146,31,15,14,3,9,,4,32,8.23435,2.3114,3.5625,0.722311,0.219231,0.0615385,0.1576923094689846,0.232068,1.13965,0.285714,0.6875,,,3.57607,0.094163,0.0815254,749.6799926757812,,,,"25679"
"Tyson Miller","SEA",3,3,,4.23236,58,0,0,5,58,250,55,30,27,7,22,,3,53,8.21577,3.361,2.44444,1.12033,0.211538,0.0865385,0.1250000074505806,0.245552,1.3278,0.291262,0.707434,,,4.33388,0.0936971,-0.0156561,999,,,,"19976"
"Robert Garcia","WSN",3,3,,4.73684,61,0,0,11,61,272,57,35,32,8,32,,4,64,9.47368,4.73684,2,1.2357,0.235897,0.117949,0.11794872581958771,0.242604,1.46453,0.299145,0.701439,,,4.71957,0.0925787,-0.101472,999,,,,"23363"
"Phil Maton","TBR",3,2,,3.85935,65,0,2,12,65,278,56,30,28,9,25,,8,77,10.6518,3.39623,3.13636,1.23499,0.277108,0.0883534,0.18875501304864883,0.227273,1.23499,0.293706,0.740132,,,4.16413,0.0920578,0.379006,733.6099853515625,,,,"18064"
"Ryan Thompson","ARI",4,4,,4.09091,60,0,0,12,60,254,59,30,27,8,19,,3,52,7.77273,2.86364,2.71429,1.22727,0.204301,0.0752688,0.12903223931789398,0.252941,1.29545,0.293651,0.720165,,,4.3914,0.0911381,0.245611,740.5399780273438,,,,"16647"
"Andrew Saalfrank","ARI",4,3,,4.034,50,0,0,4,50,218,44,24,22,5,25,,2,54,9.73725,4.45131,2.1875,0.973725,0.248227,0.113475,0.13475177437067032,0.229839,1.37558,0.292398,0.732323,,,4.07421,0.0881272,0.165106,999,,,,"26203"
"Cristian Mena","ARI",1,1,,4.14713,12,2,0,1,18,77,17,9,8,2,8,,1,16,8.00323,3.8561,2.07547,1.09135,0.203327,0.0979667,0.10536043345928192,0.25,1.40663,0.295265,0.732026,,,4.43532,0.086834,0.133565,749.9099731445312,,,,"sa3015302"
"Anthony Maldonado","MIA",4,3,,3.77359,35,0,3,1,35,148,32,16,15,4,12,,2,40,10.1887,3.01887,3.375,1.13208,0.267327,0.0792079,0.1881188228726387,0.234973,1.2369,0.300813,0.731225,,,3.82108,0.0859268,0.0850094,999,,,,"sa1169893"
"Nick Robertson","STL",2,1,,3.78585,38,0,0,1,38,161,34,17,16,4,13,,1,39,9.12046,3.09751,2.94444,1.0325,0.238739,0.0810811,0.1576576754450798,0.232673,1.24283,0.286713,0.724382,,,3.86689,0.0848496,0.0886137,999,,,,"26226"
"Osvaldo Bido","OAK",1,2,,4.54639,16,2,0,1,22,98,21,12,11,2,10,,2,20,8.16495,4.08247,2,1.02062,0.202765,0.101382,0.10138248652219772,0.247368,1.42268,0.295374,0.693312,,,4.58494,0.0834481,0.0633237,999,,,,"23150"
"Kenny Rosenberg","LAA",1,1,,4.62162,10,2,0,1,17,75,17,10,9,2,7,,1,16,8.43243,3.81081,2.21277,1.2973,0.213115,0.0963115,0.11680328100919724,0.254587,1.42342,0.300633,0.707965,,,4.66045,0.0821643,0.0950761,999,,,,"20009"
"Mick Abel","PHI",2,3,,5.27909,24,5,0,1,41,187,41,26,24,6,23,,3,38,8.25922,4.93851,1.67241,1.36235,0.203354,0.121593,0.08176100254058838,0.253041,1.53264,0.295302,0.680516,,,5.26072,0.0809019,0.0000694469,999,,,,"sa3014534"
"Austin Voth","SEA",2,3,,4.29984,46,2,0,1,51,223,51,26,24,8,19,,2,49,8.59967,3.26194,2.63636,1.33443,0.219697,0.0833333,0.13636363297700882,0.254167,1.36738,0.300578,0.738636,,,4.45768,0.080377,0.0371994,999,,,,"15047"
"Bryce Jarvis","ARI",3,4,,4.42897,46,2,0,1,53,232,52,28,26,6,23,,2,44,7.60446,4.01114,1.89583,1.08635,0.191983,0.101266,0.09071729332208633,0.253554,1.43918,0.295597,0.716374,,,4.5828,0.0792023,0.107674,999,,,,"27477"
"Cade Povich","BAL",1,2,,4.43272,14,2,0,1,19,84,18,10,10,3,9,,1,20,9.1029,3.95778,2.3,1.18734,0.232794,0.101215,0.1315789520740509,0.23918,1.36324,0.291262,0.701493,,,4.3984,0.0781431,0.0454403,999,,,,"sa3017787"
"Luis F. Ortiz","PHI",3,2,,4.74465,55,0,0,4,55,239,57,32,29,7,16,,4,45,7.41351,2.66886,2.77778,1.18616,0.189394,0.0681818,0.12121210992336273,0.260331,1.33443,0.298913,0.659026,,,4.40825,0.0769943,-0.0904388,750.739990234375,,,,"16942"
"Jeff Criswell","COL",0,1,,5.22321,2,2,0,0,8,35,8,5,4,1,3,,0,6,7.47321,3.9375,1.89796,1.36607,0.186,0.098,0.08799999952316284,0.263982,1.49107,0.299703,0.677374,,,4.98718,0.0761666,0.0877693,999,,,,"sa3014435"
"Jacob Latz","TEX",2,3,,4.65753,58,0,0,10,58,257,56,33,30,9,28,,2,60,9.31507,4.38356,2.125,1.36986,0.233677,0.109966,0.12371134757995605,0.245136,1.44597,0.296089,0.716049,,,4.71623,0.0760287,-0.0704156,999,,,,"21306"
"Nick Nelson","PHI",1,2,,5.3,25,2,0,1,30,137,32,19,18,4,13,,2,24,7.2,4,1.8,1.2,0.176904,0.0982801,0.07862406969070435,0.265928,1.51111,0.303249,0.662752,,,4.92171,0.0757353,-0.110141,999,,,,"20153"
"Michael Tonkin","NYM",4,4,,4.37601,55,0,0,5,55,232,50,29,27,8,20,,4,57,9.33549,3.20908,2.90909,1.3128,0.246154,0.0846154,0.16153846681118011,0.239316,1.26418,0.291925,0.703364,,,4.34094,0.0734289,-0.0206258,999,,,,"10315"
"Eli Morgan","CLE",3,3,,3.98957,58,0,0,8,58,242,54,28,26,8,17,,2,59,9.15254,2.58149,3.54545,1.29074,0.24375,0.06875,0.17499998956918716,0.240678,1.21252,0.291262,0.721649,,,4.06338,0.0727821,0.0572681,999,,,,"20203"
"Nate Pearson","TOR",4,3,,4.42105,54,0,1,4,54,235,47,28,27,8,27,,3,59,9.78947,4.57895,2.13793,1.26316,0.25,0.116935,0.13306451588869095,0.231481,1.38596,0.287671,0.722714,,,4.58837,0.0723363,0.023985,710.0800170898438,,,,"20160"
"Zach Jackson","OAK",3,5,,4.37838,56,0,0,9,56,248,48,29,27,8,33,,2,70,11.1892,5.35135,2.09091,1.21622,0.280488,0.134146,0.1463414579629898,0.22695,1.45946,0.3,0.744681,,,4.39018,0.0701743,-0.0164998,749.3300170898438,,,,"19493"
"Bryan Hoeing","MIA",2,2,,4.69806,34,2,0,1,41,180,45,23,22,6,12,,2,30,6.44831,2.57932,2.5,1.19754,0.164319,0.0657277,0.09859154373407364,0.272265,1.38178,0.303226,0.684932,,,4.56517,0.0698845,0.0670084,999,,,,"26304"
"Tommy Kahnle","NYY",2,2,,4.15704,50,0,0,4,50,207,40,25,23,8,21,,2,60,10.8083,3.74134,2.88889,1.45497,0.290503,0.100559,0.18994413316249847,0.220126,1.22402,0.28,0.717593,,,4.34049,0.0696584,0.0608572,731.9400024414062,,,,"11384"
"Pedro Avila","SDP",2,3,,4.53305,43,3,0,1,55,243,51,30,28,7,26,,5,50,8.12172,4.24974,1.91111,1.13326,0.204276,0.106888,0.0973871722817421,0.241848,1.40609,0.285185,0.699659,,,4.75557,0.0695824,0.0813825,745.0800170898438,,,,"18864"
"Carson Spiers","CIN",1,2,,5.3617,24,2,0,1,31,140,33,20,19,5,13,,3,27,7.65957,3.82979,2,1.43617,0.189573,0.0947867,0.09478672593832016,0.262032,1.46809,0.297491,0.65812,,,5.1593,0.0694353,-0.0239805,748.3099975585938,,,,"27685"
"Blake Treinen","LAD",5,4,,4.11899,55,0,0,7,55,230,50,28,25,8,20,,3,54,8.85583,3.29519,2.6875,1.2357,0.234973,0.0874317,0.14754099398851395,0.242424,1.28146,0.293103,0.714286,,,4.30767,0.0692277,0.0238796,727.7100219726562,,,,"12572"
"Gordon Graceffo","STL",0,0,,4.55587,2,2,0,0,8,34,8,4,4,1,3,,0,6,6.44699,3.09456,2.08333,1.20344,0.167785,0.0805369,0.08724833279848099,0.253071,1.3276,0.279874,0.686767,,,4.70681,0.0690964,0.111685,999,,,,"sa3016849"
"Garrett Cleavinger","TBR",3,3,,3.6,55,0,0,7,55,234,40,23,22,7,29,,4,77,12.6,4.725,2.66667,1.125,0.329412,0.123529,0.20588236302137375,0.19863,1.25,0.282353,0.767442,,,3.88004,0.0683817,0.146352,744.1699829101562,,,,"17897"
"Yunior Marte","PHI",2,3,,4.7619,48,0,0,1,48,212,47,27,25,7,20,,3,49,9.20635,3.80952,2.41667,1.26984,0.232,0.096,0.13599999994039536,0.246637,1.3933,0.299363,0.693215,,,4.47197,0.0677372,-0.0329522,999,,,,"14416"
"Jose Hernandez","PIT",1,2,,4.21053,38,0,0,1,38,166,34,19,18,5,18,,1,44,10.3509,4.21053,2.45833,1.22807,0.263393,0.107143,0.1562500074505806,0.232323,1.36452,0.295455,0.730897,,,4.24919,0.0675337,0.0490776,999,,,,"22318"
"Tanner Banks","CHW",2,2,,4.29741,55,0,0,6,55,236,56,29,26,8,15,,2,50,8.22647,2.45566,3.35,1.35061,0.213376,0.0636943,0.14968152344226837,0.257732,1.29604,0.300469,0.71608,,,4.31916,0.0672797,0.00589836,750.7999877929688,,,,"16990"
"Robby Snelling","SDP",1,1,,4.57782,2,2,0,0,7,31,7,4,4,1,3,,0,6,7.04985,3.66226,1.925,1.19023,0.182033,0.0945626,0.08747044205665588,0.248691,1.37335,0.280822,0.693493,,,4.65891,0.065168,0.035382,999,,,,"sa3020707"
"Cionel Pérez","BAL",3,3,,4.30939,60,0,0,12,60,263,56,31,29,7,28,,2,55,8.28729,4.14365,2,0.994475,0.210084,0.105042,0.10504201799631119,0.241706,1.39963,0.290323,0.710059,,,4.3416,0.0646929,0.0528409,999,,,,"19614"
"Sem Robberse","STL",0,0,,4.53913,2,2,0,0,8,35,8,4,4,1,3,,0,6,6.73043,3.52174,1.91111,1.17391,0.170635,0.0892857,0.0813492089509964,0.257709,1.4087,0.288952,0.702128,,,4.75939,0.0645291,0.111685,999,,,,"sa3011735"
"Joe Mantiply","ARI",3,3,,3.91304,54,0,0,7,54,231,56,26,23,7,15,,2,48,8.01242,2.42236,3.30769,1.11801,0.207729,0.0628019,0.14492753893136978,0.260417,1.30435,0.307692,0.732601,,,4.02109,0.0643706,0.0901351,999,,,,"14857"
"Ty Madden","DET",1,1,,4.52882,14,2,0,1,19,84,19,10,10,2,8,,1,17,7.82251,3.7054,2.11111,1.15279,0.2,0.0947368,0.10526315867900848,0.249412,1.38152,0.291139,0.700152,,,4.55422,0.0643235,0.0602679,999,,,,"sa3018141"
"Elvis Peguero","MIL",4,5,,4.25775,60,0,0,7,60,258,56,30,28,8,22,,4,59,8.80914,3.23002,2.72727,1.17455,0.227273,0.0833333,0.14393940567970276,0.239496,1.28874,0.288235,0.707965,,,4.26646,0.0642213,0.0670033,999,,,,"21652"
"Connor Brogdon","PHI",3,2,,4.41818,60,0,0,7,60,257,56,32,29,9,25,,2,64,9.65455,3.76364,2.56522,1.30909,0.25,0.0974576,0.1525423750281334,0.241706,1.34545,0.298611,0.716561,,,4.36413,0.0629241,0.0104423,999,,,,"21205"
"Jorge Alcala","MIN",5,5,,4.35835,63,0,1,12,63,267,56,34,31,9,24,,3,67,9.58838,3.48668,2.75,1.30751,0.251429,0.0914286,0.1600000038743019,0.235669,1.28329,0.28972,0.695067,,,4.32042,0.0620316,-0.0337639,748.5,,,,"19459"
"Scott Alexander","OAK",4,4,,3.98034,45,0,0,1,45,190,46,21,20,4,11,,1,32,6.41278,2.2113,2.9,0.884521,0.168605,0.0581395,0.11046512052416801,0.26087,1.27764,0.296875,0.711207,,,3.91843,0.0614114,0.049879,999,,,,"10591"
"Chayce McDermott","BAL",1,2,,4.66938,15,2,0,1,21,94,19,12,11,3,12,,1,23,9.61343,4.94405,1.94444,1.19023,0.241935,0.124424,0.11751152575016022,0.231383,1.43438,0.286822,0.700326,,,4.60804,0.0613277,-0.00522223,999,,,,"sa3017420"
"Justin Wilson","CIN",3,3,,5,52,0,0,1,52,225,55,32,29,9,17,,0,49,8.5,3,2.83333,1.5,0.217949,0.0769231,0.14102564007043839,0.263889,1.38889,0.307692,0.673077,,,4.53282,0.0602666,-0.0747749,999,,,,"4301"
"Angel Zerpa","KCR",3,4,,4.62668,56,2,0,7,61,268,64,34,31,7,22,,3,45,6.60955,3.19461,2.06897,1.10159,0.167598,0.0810056,0.0865921899676323,0.261538,1.39535,0.294118,0.69,,,4.58919,0.0593596,0.0520074,750.3699951171875,,,,"22717"
"Jarlín García",,1,2,,4.09091,30,0,0,0,30,122,28,15,14,4,9,,1,25,7.52727,2.61818,2.875,1.30909,0.205357,0.0714286,0.1339285746216774,0.247573,1.21818,0.282895,0.716846,,,4.45504,0.0568594,0.15789,999,,,,"18282"
"Shelby Miller","DET",3,3,,4.6,61,0,1,12,61,262,54,34,31,8,28,,3,60,8.8,4.2,2.09524,1.2,0.227979,0.108808,0.11917097866535187,0.235294,1.35556,0.283333,0.684411,,,4.56615,0.0560907,-0.0885083,511.57000732421875,,,,"10197"
"Cory Abbott",,0,0,,4.51505,2,2,0,0,8,36,8,4,4,1,4,,0,8,8.92977,4.11371,2.17073,1.30435,0.227041,0.104592,0.12244897335767746,0.242075,1.39353,0.289796,0.71161,,,4.65972,0.0554264,0.0954868,750.719970703125,,,,"20277"
"Brad Keller","CHW",3,6,,5.48173,25,8,0,1,58,266,60,38,35,8,34,,3,46,7.17608,5.28239,1.35849,1.29568,0.173077,0.127404,0.04567307233810425,0.261838,1.62791,0.29562,0.68323,,,5.42558,0.0533709,-0.0768686,750.8200073242188,,,,"15734"
"Hurston Waldrep","ATL",0,0,,4.45131,19,2,0,1,23,103,22,13,12,3,12,,1,25,9.45904,4.72952,2,1.25193,0.240283,0.120141,0.12014133483171463,0.242915,1.45286,0.3,0.724816,,,4.63062,0.0531646,0.00699214,999,,,,"sa3022942"
"Hunter Stratton","PIT",3,4,,4.55312,60,0,0,11,60,267,56,32,30,8,31,,4,63,9.40978,4.70489,2,1.21417,0.234848,0.117424,0.11742424219846725,0.240175,1.45025,0.295597,0.721925,,,4.68843,0.0527185,0.116788,999,,,,"23455"
"David Buchanan","PHI",0,1,,5.36222,2,2,0,0,10,42,11,6,6,2,3,,0,7,6.15437,2.37644,2.58974,1.70616,0.155624,0.0600925,0.09553157910704613,0.287603,1.44211,0.306723,0.678941,,,5.24556,0.0526314,0.0575048,999,,,,"11176"
"Yency Almonte","CHC",2,2,,4.3326,52,0,0,7,52,223,44,27,25,7,24,,5,58,10.0438,4.13567,2.42857,1.18162,0.260204,0.107143,0.15306121855974197,0.22807,1.31291,0.289474,0.697674,,,4.37101,0.0524399,0.0184815,999,,,,"15068"
"Anthony Veneziano","KCR",1,2,,5.00456,21,2,0,1,27,121,28,16,15,3,12,,2,21,7.05561,4.02005,1.7551,1.14859,0.174089,0.0991903,0.07489877939224243,0.263158,1.49499,0.299703,0.67867,,,4.90499,0.0520095,0.0168904,999,,,,"27453"
"Thyago Vieira","MIL",3,4,,4.275,55,0,0,1,55,232,50,29,26,8,19,,4,60,9.9,3.15,3.14286,1.35,0.260355,0.0828402,0.17751479148864746,0.236842,1.25,0.294118,0.697115,,,4.28004,0.0508347,0.0168128,999,,,,"14510"
"Ryan Fernandez","STL",4,4,,3.90533,45,0,0,1,45,191,44,21,20,6,13,,1,40,7.98817,2.66272,3,1.2426,0.209302,0.0697674,0.13953488320112228,0.251256,1.28205,0.292517,0.742754,,,4.22151,0.0496199,0.0782453,999,,,,"24862"
"Scott Effross","NYY",2,1,,4,24,0,0,1,24,100,22,12,11,3,6,,1,22,8.4,2.2,3.81818,1.2,0.224599,0.0588235,0.16577539592981339,0.241379,1.17778,0.285714,0.695067,,,3.98837,0.0468972,0.0110989,999,,,,"18384"
"Matt Bush",,1,1,,4.23529,26,0,0,0,26,109,23,13,12,4,11,,2,28,9.52941,3.70588,2.57143,1.32353,0.253521,0.0985916,0.15492956340312958,0.238095,1.29412,0.294118,0.72973,,,4.46092,0.0467924,0.136838,999,,,,"1246"
"Daulton Jefferies","SFG",4,4,,4.55312,58,0,0,10,58,249,63,31,29,8,13,,3,43,6.67791,1.97302,3.38462,1.21417,0.172549,0.0509804,0.12156861647963524,0.267782,1.29848,0.299465,0.683891,,,4.3343,0.0464916,-0.0260187,749.2000122070312,,,,"19345"
"Luis Frías","ARI",2,2,,4.07355,40,0,0,1,40,174,37,20,18,5,18,,1,41,9.29279,4.07355,2.28125,1.01839,0.237785,0.104235,0.1335504725575447,0.240876,1.38614,0.300518,0.725806,,,4.06126,0.0458084,0.0446634,999,,,,"21997"
"Michael Kelly","OAK",1,2,,4.17795,38,0,0,1,38,167,36,19,18,4,17,,1,40,9.57447,4.00387,2.3913,1.04449,0.242291,0.101322,0.1409691572189331,0.242574,1.39265,0.304965,0.72327,,,4.08676,0.0458007,0.00204451,999,,,,"12791"
"José Buttó","NYM",1,2,,4.85861,23,2,0,1,29,129,29,17,16,4,13,,2,25,7.71208,3.93316,1.96078,1.23393,0.19305,0.0984556,0.09459459781646729,0.257081,1.44816,0.297376,0.68895,,,4.8403,0.0454466,-0.0372048,691.3200073242188,,,,"23313"
"Braxton Ashcraft","PIT",1,1,,4.23862,33,0,0,1,33,142,34,17,16,4,9,,2,26,7.20565,2.40188,3,1.1303,0.186131,0.0620438,0.12408757582306862,0.255906,1.28728,0.292308,0.706215,,,4.22835,0.04359,0.0278992,999,,,,"sa3008470"
"Chih-Jung Liu","BOS",1,1,,5.30526,3,3,0,0,14,65,15,9,8,2,7,,1,12,7.67368,4.45263,1.7234,1.42105,0.187067,0.108545,0.07852193713188171,0.267717,1.56842,0.305263,0.6875,,,5.24451,0.0434009,0.0528505,999,,,,"sa3014675"
"Alex Young","CIN",2,2,,4.92063,38,0,0,1,38,166,38,23,21,7,14,,1,40,9.36508,3.33333,2.80952,1.5873,0.238866,0.0850202,0.1538461595773697,0.254464,1.37566,0.303226,0.6875,,,4.68361,0.0425586,-0.0438554,999,,,,"18333"
"Hunter Gaddis","CLE",3,4,,4.67308,40,2,0,1,46,201,46,26,24,7,17,,4,38,7.52885,3.375,2.23077,1.29808,0.191209,0.0857143,0.10549450665712357,0.255528,1.375,0.291803,0.696721,,,4.84158,0.0420281,0.0605695,750.6099853515625,,,,"25636"
"Dylan Floro","WSN",4,6,,4.84615,58,0,0,10,58,253,61,33,31,9,19,,1,51,7.96154,2.94231,2.70588,1.38462,0.202643,0.0748899,0.12775330245494843,0.263158,1.38462,0.303226,0.690789,,,4.52427,0.0409422,-0.0701308,744.47998046875,,,,"13394"
"Beau Brieske","DET",3,4,,4.48133,56,0,0,5,56,239,56,30,28,7,18,,2,43,6.97095,2.86307,2.43478,1.12033,0.18123,0.0744337,0.10679610818624496,0.254417,1.31397,0.288991,0.679612,,,4.40303,0.0401969,0.00114798,748.530029296875,,,,"26079"
"Nick Vespi","BAL",2,2,,4.18605,38,0,0,1,38,162,36,19,18,5,13,,1,36,8.56237,3.0444,2.8125,1.14165,0.222772,0.0792079,0.143564373254776,0.243243,1.28964,0.291045,0.703422,,,4.07956,0.0398024,0.0161729,999,,,,"21093"
"Richard Lovelady","CHC",1,1,,4.07665,18,0,0,1,18,77,16,9,8,2,6,,1,17,8.4669,3.13589,2.7,0.940767,0.221311,0.0819672,0.13934426754713058,0.236364,1.25436,0.2875,0.691824,,,3.98675,0.039366,0.0168141,999,,,,"19337"
"J.B. Bukauskas","MIL",3,3,,4.25051,46,0,0,1,46,197,44,24,22,7,15,,2,44,8.68583,2.95688,2.9375,1.29363,0.22488,0.076555,0.1483253464102745,0.246073,1.29363,0.291971,0.714286,,,4.30227,0.0391625,0.021619,999,,,,"20491"
"Jose Cuas","CHC",3,3,,4.27119,56,0,0,10,56,247,51,28,27,8,25,,6,62,9.91525,3.9661,2.5,1.22034,0.25,0.1,0.15000000596046448,0.236842,1.35593,0.296774,0.726744,,,4.44148,0.0381095,0.172053,999,,,,"17701"
"Nic Enright","CLE",1,1,,3.75712,14,0,0,1,14,58,13,6,6,2,4,,0,14,8.88046,2.56167,3.46667,1.02467,0.236364,0.0681818,0.16818180680274963,0.240196,1.21442,0.294521,0.719424,,,3.6725,0.0372933,0.0373606,999,,,,"sa3010299"
"Jay Groome","SDP",1,1,,4.94894,8,2,0,1,14,62,13,8,8,2,8,,1,12,7.7769,5.01964,1.5493,1.13119,0.192308,0.124126,0.06818182021379471,0.242915,1.50039,0.282609,0.682088,,,4.99895,0.036583,-0.0310917,999,,,,"sa917925"
"Cody Stashak","SFG",1,1,,3.89892,17,0,0,1,17,74,18,8,7,2,4,,1,18,9.42238,1.94946,4.83333,1.29964,0.241667,0.05,0.19166667759418488,0.256637,1.26354,0.3125,0.748299,,,3.79656,0.0360999,0.0238399,999,,,,"18088"
"Lyon Richardson","CIN",0,1,,5.4678,12,2,0,1,16,74,16,11,10,3,8,,1,16,8.74848,4.59295,1.90476,1.53098,0.215633,0.113208,0.10242588073015213,0.253086,1.50668,0.295652,0.670498,,,5.2356,0.035668,-0.0249765,999,,,,"24581"
"Grant Anderson","TEX",2,2,,4.56923,40,0,0,1,40,176,38,22,20,6,16,,3,42,9.41538,3.6,2.61538,1.38462,0.237762,0.0909091,0.14685313403606415,0.243137,1.35385,0.293785,0.702703,,,4.5935,0.0352714,-0.0138773,999,,,,"20546"
"Jake Woodford","CHW",1,1,,4.95,12,2,0,1,17,77,18,10,10,2,7,,1,13,6.525,3.7125,1.75758,1.2375,0.162921,0.0926966,0.07022470980882645,0.264151,1.4625,0.293173,0.679134,,,5.01754,0.035216,0.032642,999,,,,"18674"
"Mark Leiter Jr.","CHC",3,4,,4.31507,62,0,1,12,62,266,55,32,30,8,25,,6,64,9.24658,3.57534,2.58621,1.23288,0.239617,0.0926518,0.14696487039327621,0.234657,1.28767,0.286458,0.7,,,4.46052,0.0351993,0.189585,721.9199829101562,,,,"15551"
"Eduard Bazardo","SEA",2,2,,4,33,0,0,1,33,139,31,16,15,4,10,,2,31,8.33333,2.66667,3.125,1.16667,0.219298,0.0701754,0.14912281930446625,0.239234,1.22222,0.282895,0.711744,,,4.14393,0.0346863,0.0194289,999,,,,"20997"
"Nate Lavender","NYM",1,1,,4,16,0,0,1,16,69,13,8,7,2,8,,1,20,11.5,4.5,2.55556,1,0.294872,0.115385,0.1794871687889099,0.217822,1.31481,0.299213,0.71885,,,3.92171,0.0344287,0.00570155,999,,,,"sa3017917"
"Jimmy Herget","LAA",2,2,,4.5,33,0,0,1,33,142,32,18,16,5,11,,2,32,8.68966,3.10345,2.8,1.39655,0.224,0.08,0.14399998635053635,0.251101,1.32759,0.296296,0.714286,,,4.5309,0.0342885,-0.00958384,999,,,,"17556"
"Hagen Danner","TOR",1,1,,4.0806,21,0,0,1,21,89,19,10,10,3,7,,1,22,9.29471,3.1738,2.92857,1.1335,0.244048,0.0833333,0.160714291036129,0.236842,1.25945,0.292453,0.72093,,,4.0359,0.0331789,0.0271945,999,,,,"22116"
"Miguel Díaz","HOU",1,2,,4.08492,28,0,0,1,28,120,26,14,13,3,11,,1,26,8.43338,3.55783,2.37037,1.05417,0.219178,0.0924658,0.1267123445868492,0.240458,1.31772,0.289474,0.71066,,,4.22137,0.0330813,0.0229087,750.5800170898438,,,,"18815"
"Dustin May","LAD",1,1,,3.71634,17,0,0,1,17,69,14,8,7,2,5,,1,17,9.21005,2.90844,3.16667,1.13106,0.251101,0.0792952,0.17180616408586502,0.22439,1.14901,0.276596,0.719557,,,4.02703,0.0328322,0.0274066,691.47998046875,,,,"19716"
"Nick Mears","COL",3,5,,5.03817,62,0,0,11,62,281,58,38,35,9,38,,3,69,10.0763,5.49618,1.83333,1.37405,0.247191,0.134831,0.11235953867435455,0.243421,1.55216,0.303922,0.703422,,,4.98532,0.0326938,0.0910891,999,,,,"25376"
"Liam Hendriks","BOS",1,1,,3.8255,12,0,0,1,12,50,11,6,5,2,4,,0,16,11.8792,2.81879,4.21429,1.4094,0.315508,0.0748663,0.2406417280435562,0.232558,1.20805,0.311321,0.746606,,,3.65772,0.0321219,0.0197229,738.260009765625,,,,"3548"
"Woo-Suk Go","SDP",6,6,,4.04711,44,0,0,1,44,189,36,22,20,7,21,,4,56,11.3704,4.23983,2.68182,1.34904,0.293532,0.109453,0.184079609811306,0.217143,1.2848,0.284404,0.737052,,,4.34712,0.0319594,0.0108021,638.8599853515625,,,,"sa3012630"
"Jonathan Hernández","TEX",3,2,,4.55497,57,0,0,7,57,252,53,31,29,8,29,,3,61,9.58115,4.55497,2.10345,1.25654,0.241107,0.114625,0.12648221850395203,0.239819,1.43106,0.296053,0.720339,,,4.6163,0.0312801,-0.0094956,999,,,,"17464"
"Justin Hagenman","BOS",1,1,,4.56522,24,0,0,1,24,105,25,13,12,3,7,,1,21,7.95652,2.73913,2.90476,1.17391,0.202658,0.0697674,0.13289036601781845,0.26259,1.36232,0.307692,0.687961,,,4.18258,0.0301302,0.0109159,999,,,,"sa3008022"
"Kody Funderburk","MIN",3,2,,4.17462,43,0,0,1,43,187,39,22,20,5,19,,3,48,9.94543,3.92906,2.53125,1.10505,0.253918,0.100313,0.15360501408576965,0.234043,1.33697,0.296875,0.714286,,,4.15545,0.0300761,0.00968259,747.9199829101562,,,,"24993"
"DJ Herz","WSN",1,1,,4.97872,19,2,0,1,23,107,21,14,13,3,15,,2,24,9.28723,5.93617,1.56452,1.05319,0.226636,0.14486,0.08177569508552551,0.232493,1.54255,0.289157,0.686728,,,4.97844,0.0280559,-0.0290894,750.52001953125,,,,"sa3011680"
"Matt Barnes","WSN",3,4,,5.29412,46,0,0,4,46,206,44,30,27,6,23,,3,48,9.32773,4.53782,2.05556,1.2605,0.23125,0.1125,0.11874998360872269,0.242857,1.45658,0.295918,0.644444,,,4.68361,0.0275994,-0.235262,747.3200073242188,,,,"12863"
"Taylor Clarke","MIL",2,2,,4.5,32,0,0,1,32,139,31,17,16,5,11,,1,33,9.33333,3.16667,2.94737,1.5,0.239316,0.0811966,0.15811964869499207,0.248826,1.33333,0.297297,0.723906,,,4.5143,0.0265145,0.00600594,750.8400268554688,,,,"17611"
