,Name_zipsdc,Team_zipsdc,W_zipsdc,L_zipsdc,QS_zipsdc,ERA_zipsdc,G_zipsdc,GS_zipsdc,SV_zipsdc,HLD_zipsdc,IP_zipsdc,TBF_zipsdc,H_zipsdc,R_zipsdc,ER_zipsdc,HR_zipsdc,BB_zipsdc,IBB_zipsdc,HBP_zipsdc,SO_zipsdc,K/9_zipsdc,BB/9_zipsdc,K/BB_zipsdc,HR/9_zipsdc,K%_zipsdc,BB%_zipsdc,K-BB%_zipsdc,AVG_zipsdc,WHIP_zipsdc,BABIP_zipsdc,LOB%_zipsdc,GB%_zipsdc,HR/FB_zipsdc,FIP_zipsdc,WAR_zipsdc,RA9-WAR_zipsdc,ADP_zipsdc,InterSD_zipsdc,InterSK_zipsdc,IntraSD_zipsdc,PlayerId_zipsdc,Name_depthcharts,Team_depthcharts,W_depthcharts,L_depthcharts,QS_depthcharts,ERA_depthcharts,G_depthcharts,GS_depthcharts,SV_depthcharts,HLD_depthcharts,IP_depthcharts,TBF_depthcharts,H_depthcharts,R_depthcharts,ER_depthcharts,HR_depthcharts,BB_depthcharts,IBB_depthcharts,HBP_depthcharts,SO_depthcharts,K/9_depthcharts,BB/9_depthcharts,K/BB_depthcharts,HR/9_depthcharts,K%_depthcharts,BB%_depthcharts,K-BB%_depthcharts,AVG_depthcharts,WHIP_depthcharts,BABIP_depthcharts,LOB%_depthcharts,GB%_depthcharts,HR/FB_depthcharts,FIP_depthcharts,WAR_depthcharts,RA9-WAR_depthcharts,ADP_depthcharts,InterSD_depthcharts,InterSK_depthcharts,IntraSD_depthcharts,PlayerId_depthcharts,Name_zips,Team_zips,W_zips,L_zips,QS_zips,ERA_zips,G_zips,GS_zips,SV_zips,HLD_zips,IP_zips,TBF_zips,H_zips,R_zips,ER_zips,HR_zips,BB_zips,IBB_zips,HBP_zips,SO_zips,K/9_zips,BB/9_zips,K/BB_zips,HR/9_zips,K%_zips,BB%_zips,K-BB%_zips,AVG_zips,WHIP_zips,BABIP_zips,LOB%_zips,GB%_zips,HR/FB_zips,FIP_zips,WAR_zips,RA9-WAR_zips,ADP_zips,InterSD_zips,InterSK_zips,IntraSD_zips,PlayerId_zips,zips_index,Name_steamer,Team_steamer,W_steamer,L_steamer,QS_steamer,ERA_steamer,G_steamer,GS_steamer,SV_steamer,HLD_steamer,IP_steamer,TBF_steamer,H_steamer,R_steamer,ER_steamer,HR_steamer,BB_steamer,IBB_steamer,HBP_steamer,SO_steamer,K/9_steamer,BB/9_steamer,K/BB_steamer,HR/9_steamer,K%_steamer,BB%_steamer,K-BB%_steamer,AVG_steamer,WHIP_steamer,BABIP_steamer,LOB%_steamer,GB%_steamer,HR/FB_steamer,FIP_steamer,WAR_steamer,RA9-WAR_steamer,ADP_steamer,InterSD_steamer,InterSK_steamer,IntraSD_steamer,PlayerId_steamer,steamer_index,Name_atc,Team_atc,W_atc,L_atc,QS_atc,ERA_atc,G_atc,GS_atc,SV_atc,HLD_atc,IP_atc,TBF_atc,H_atc,R_atc,ER_atc,HR_atc,BB_atc,IBB_atc,HBP_atc,SO_atc,K/9_atc,BB/9_atc,K/BB_atc,HR/9_atc,K%_atc,BB%_atc,K-BB%_atc,AVG_atc,WHIP_atc,BABIP_atc,LOB%_atc,GB%_atc,HR/FB_atc,FIP_atc,WAR_atc,RA9-WAR_atc,ADP_atc,InterSD_atc,InterSK_atc,IntraSD_atc,PlayerId_atc,Name_thebat,Team_thebat,W_thebat,L_thebat,QS_thebat,ERA_thebat,G_thebat,GS_thebat,SV_thebat,HLD_thebat,IP_thebat,TBF_thebat,H_thebat,R_thebat,ER_thebat,HR_thebat,BB_thebat,IBB_thebat,HBP_thebat,SO_thebat,K/9_thebat,BB/9_thebat,K/BB_thebat,HR/9_thebat,K%_thebat,BB%_thebat,K-BB%_thebat,AVG_thebat,WHIP_thebat,BABIP_thebat,LOB%_thebat,GB%_thebat,HR/FB_thebat,FIP_thebat,WAR_thebat,RA9-WAR_thebat,ADP_thebat,InterSD_thebat,InterSK_thebat,IntraSD_thebat,PlayerId_thebat
206,Michael Lorenzen,TEX,6,7,,4.54768,49,13,0,1,106,445,101,58,54,16,37,,3,86,7.33496,3.15403,2.32558,1.32029,0.194175,0.0834951,0.1106796041131019,0.249467,1.30399,0.282051,0.689911,,,4.65683,0.683129,0.759565,502.6499938964844,,,,14843,Michael Lorenzen,TEX,6,7,,4.5984,49,13,0,1,108,463,108,60,55,16,38,,3,89,7.43787,3.14565,2.3645,1.3375,0.193154,0.0816893,0.1114648059010505,0.256412,1.34907,0.2911,0.7002,,,4.67521,0.663945,0.670758,502.6499938964844,,,,14843,Michael Lorenzen,TEX,7,8,,4.54768,26,22,0,1,122.7,515,117,67,62,18,43,0,3,100,7.33496,3.15403,2.32558,1.32029,0.194175,0.0834951,0.1106796041131019,0.249467,1.30399,0.282051,0.689911,,,4.65683,1.16358,1.28242,502.6499938964844,,,,14843,209,Michael Lorenzen,TEX,5.9205,6.5953,5.1566,4.64702,48.96,12.96,0.0,0.6092,110.521,481.633,115.346,61.234,57.066,16.6273,38.5302,,4.0862,92.5491,7.5365,3.13761,2.40199,1.354,0.192157,0.0799991,0.1121578067541122,0.262737,1.39228,0.299292,0.709369,0.424664,,4.69283,0.609444,0.723295,502.6499938964844,,,,14843,208,Michael Lorenzen,TEX,5.99117,6.20939,5.32105,4.53334,34.1697,12.7524,0.208242,0.977788,96.9897,413.2,94.0168,53.1024,48.8542,14.1203,34.5821,0.442361,3.33108,79.2083,7.35,3.20899,2.29044,1.31027,0.191695,0.0836933,0.1080014109611511,0.25052,1.3259,0.283363,0.693707,,,4.68701,0.684181,0.807259,502.6499938964844,2.19547,-0.0161212,0.528495,14843,Michael Lorenzen,TEX,4.62282,5.16369,3.34556,4.5405,33.651,12.462,0.0,0.6092,92.8246,398.36,87.6549,50.25,46.83,14.2374,35.0515,0.828113,3.96806,76.0985,7.37829,3.39849,2.17105,1.38042,0.191029,0.0879894,0.1030400022864341,0.243933,1.32192,0.272923,0.705007,,,4.87043,0.564776,0.771035,502.6499938964844,,,,14843
207,Jeff Hoffman,PHI,5,5,,4.12698,66,0,2,12,66,270,54,33,30,9,28,,2,76,10.3175,3.80952,2.70833,1.26984,0.280172,0.103448,0.1767241358757019,0.223301,1.23457,0.285714,0.714286,,,4.17215,0.678131,0.519956,437.6000061035156,,,,17432,Jeff Hoffman,PHI,4,4,,4.00344,66,0,2,12,66,275,55,32,29,9,28,,3,76,10.4118,3.8473,2.70627,1.23992,0.277433,0.102515,0.1749181970953941,0.223371,1.25438,0.28627,0.731715,,,4.13617,0.751004,0.695701,437.6000061035156,,,,17432,Jeff Hoffman,PHI,4,4,,4.12698,59,0,2,12,56.7,232,46,28,26,8,24,1,2,65,10.3175,3.80952,2.70833,1.26984,0.280172,0.103448,0.1767241284251213,0.223301,1.23457,0.285714,0.714286,,,4.17215,0.413844,0.34288,437.6000061035156,,,,17432,655,Jeff Hoffman,PHI,3.4115,3.0574,0.0,3.8799,66.0,0.0,2.155,11.7404,66.0,280.374,55.6068,30.4589,28.4526,8.87333,28.4905,,3.0154,77.0453,10.5062,3.88507,2.70425,1.21,0.274795,0.101616,0.1731787025928497,0.223439,1.2742,0.286797,0.74836,0.360712,,4.1002,0.56744,0.691374,437.6000061035156,,,,17432,225,Jeff Hoffman,PHI,4.0563,3.20768,0.0,3.92408,56.2267,0.00143741,4.01537,11.3342,62.343,263.059,51.4542,29.5458,27.1821,9.15374,27.4632,1.44308,3.34625,74.2589,10.7202,3.96466,2.70394,1.32146,0.282291,0.1044,0.1778909042477607,0.221548,1.26586,0.284208,0.746899,,,4.26412,0.391031,0.436289,437.6000061035156,2.56857,-1.8417,0.453372,17432,Jeff Hoffman,PHI,2.1145,1.52557,0.000157385,4.19987,58.225,0.001,2.155,11.7404,63.2163,272.108,52.5735,31.67,29.5,8.5873,29.3517,1.27315,4.27433,76.1656,10.8436,4.17876,2.59493,1.22256,0.279909,0.107868,0.1720414012670517,0.220451,1.29595,0.286128,0.718928,,,4.20704,0.457289,0.247616,437.6000061035156,,,,17432
208,Chris Martin,BOS,5,3,,3.94919,66,0,3,12,66,282,73,32,29,9,12,,2,61,8.31409,1.66282,5.0,1.24711,0.216216,0.0432432,0.1729729771614074,0.272727,1.2933,0.323077,0.735294,,,3.83241,0.677754,0.801938,485.3699951171875,,,,11847,Chris Martin,BOS,4,3,,3.85173,66,0,3,12,66,279,69,31,28,8,14,,2,63,8.54507,1.90038,4.4965,1.13456,0.224639,0.0499588,0.1746805906295776,0.262162,1.25578,0.315751,0.728866,,,3.72067,0.805849,0.948716,485.3699951171875,,,,11847,Chris Martin,BOS,3,2,,3.94919,49,0,3,13,43.3,185,48,21,19,6,8,2,1,40,8.31409,1.66282,5.0,1.24711,0.216216,0.0432432,0.1729729771614074,0.272727,1.2933,0.323077,0.735294,,,3.83241,0.315821,0.366809,485.3699951171875,,,,11847,777,Chris Martin,BOS,3.46,3.0088,0.0,3.75426,66.0,0.0,3.346,12.4667,66.0,275.92,64.7264,29.9145,27.5312,7.49467,15.6783,,2.5354,64.3577,8.77605,2.13795,4.10489,1.022,0.233248,0.0568219,0.176425751298666,0.251163,1.21825,0.307939,0.722195,0.473705,,3.60892,0.657786,0.763213,485.3699951171875,,,,11847,195,Chris Martin,BOS,3.82705,2.69363,0.0,3.43228,60.4958,0.0,4.05513,15.9481,59.577,244.546,58.9151,24.6962,22.7205,6.67951,11.0687,1.69625,1.78896,58.6048,8.85314,1.67209,5.29466,1.00904,0.239648,0.0452621,0.1943853795528412,0.254286,1.17468,0.313908,0.746919,,,3.39263,0.733254,0.902216,485.3699951171875,1.98401,0.341744,0.894336,11847,Chris Martin,BOS,2.34148,1.60212,0.0,3.98926,59.408,0.0,3.346,12.4667,58.838,245.046,59.4746,28.05,26.08,7.04027,10.9364,1.14764,2.13037,54.5345,8.34173,1.67287,4.98649,1.0769,0.222548,0.0446302,0.177918005734682,0.256379,1.19669,0.307705,0.69955,,,3.62308,0.698512,0.429021,485.3699951171875,,,,11847
209,Luis L. Ortiz,PIT,5,7,,4.55963,40,15,0,1,101,443,102,55,51,13,41,,5,85,7.57599,3.6477,2.07692,1.19252,0.190813,0.0918728,0.0989399254322052,0.255906,1.41855,0.295039,0.707965,,,4.65021,0.677751,0.900403,668.530029296875,,,,27646,Luis L. Ortiz,PIT,5,7,,4.68179,40,15,0,1,102,452,106,57,53,14,43,,5,82,7.20669,3.76867,1.91226,1.1892,0.181151,0.0947314,0.0864197611808776,0.261358,1.45302,0.298285,0.704009,,,4.76022,0.575083,0.758509,668.530029296875,,,,27646,Luis L. Ortiz,PIT,6,9,,4.55963,28,24,0,1,128.3,566,130,70,65,17,52,0,6,108,7.57599,3.6477,2.07692,1.19252,0.190813,0.0918728,0.0989399328827858,0.255906,1.41855,0.295039,0.707965,,,4.65021,1.11879,1.42212,668.530029296875,,,,27646,229,Luis L. Ortiz,PIT,5.3776,6.9192,4.8977,4.7998,39.58,14.58,0.0,0.6116,104.04,460.689,109.721,59.7745,55.4858,13.7102,44.917,,4.3479,79.1851,6.84991,3.88555,1.76292,1.186,0.171884,0.0974996,0.0743844434618949,0.266685,1.48633,0.301419,0.70039,0.46106,,4.8665,0.413911,0.589359,668.530029296875,,,,27646,281,Luis L. Ortiz,PIT,4.35482,5.29492,3.30009,4.84843,25.7464,13.0398,0.0,0.638897,79.617,353.324,82.879,46.6205,42.8909,10.9527,36.5698,0.396828,2.98598,60.346,6.82158,4.13389,1.65016,1.23811,0.170795,0.103502,0.0672928020358085,0.264141,1.50029,0.29664,0.699499,,,5.01799,0.273819,0.456239,668.530029296875,2.67477,-0.283815,0.884753,27646,Luis L. Ortiz,PIT,5.00476,7.42028,5.43637,5.12863,22.016,17.016,0.0,0.6116,102.501,454.532,110.443,62.52,58.41,14.2936,41.637,0.648568,4.68467,75.7089,6.64754,3.65589,1.81831,1.25504,0.166564,0.091604,0.074960358440876,0.270554,1.48369,0.302158,0.67813,,,4.94639,0.714228,0.341129,668.530029296875,,,,27646
210,Randy Vásquez,SDP,5,6,,4.23823,44,11,0,1,89,387,83,45,42,12,35,,7,80,8.06094,3.57341,2.25581,1.16343,0.206823,0.0916844,0.1151385903358459,0.241627,1.32964,0.283388,0.715434,,,4.55698,0.674046,0.581979,630.2100219726562,,,,24719,Randy Vásquez,SDP,5,6,,4.28926,44,11,0,1,93,402,88,48,44,12,37,,6,82,7.99261,3.55544,2.24799,1.17927,0.204697,0.0910578,0.1136394366621971,0.246109,1.34915,0.288025,0.715952,,,4.56746,0.699576,0.618124,630.2100219726562,,,,24719,Randy Vásquez,SDP,6,7,,4.23823,25,21,0,1,108.3,469,101,55,51,14,43,0,8,97,8.06094,3.57341,2.25581,1.16343,0.206823,0.0916844,0.1151385828852653,0.241627,1.32964,0.283388,0.715434,,,4.55698,1.23594,1.21248,630.2100219726562,,,,24719,178,Randy Vásquez,SDP,5.2199,5.7535,4.5632,4.33671,44.34,11.34,0.0,0.6036,96.0844,417.531,93.5947,50.0405,46.2989,12.7472,37.7798,,5.7632,84.6513,7.92909,3.53875,2.24065,1.194,0.202743,0.0904838,0.1122587248682975,0.250261,1.36728,0.292301,0.71642,0.450603,,4.57721,0.72398,0.595128,630.2100219726562,,,,24719,183,Randy Vásquez,SDP,3.63814,4.03028,1.94925,4.09791,27.1877,9.42361,0.0,1.04811,70.9609,305.925,65.8097,35.1198,32.3102,9.17791,29.5352,0.555072,4.79311,62.8191,7.96737,3.74597,2.12692,1.16404,0.205342,0.0965442,0.1087975278496742,0.242307,1.34363,0.283727,0.730039,,,4.6172,0.597847,0.893229,630.2100219726562,2.26979,-0.263325,0.351213,24719,Randy Vásquez,SDP,3.97433,4.40976,2.74043,4.27305,29.11,10.379,0.0,0.6036,76.2243,326.866,70.3985,38.69,36.19,8.83731,29.4759,0.819985,4.53853,68.1942,8.05186,3.4803,2.31355,1.04344,0.20863,0.0901775,0.1184528991580009,0.24039,1.31027,0.285243,0.699233,,,4.31166,0.973179,0.80985,630.2100219726562,,,,24719
211,Keaton Winn,SFG,4,4,,4.28128,32,11,0,1,78,337,77,40,37,10,26,,6,72,8.28335,2.97828,2.78125,1.11686,0.213429,0.0767386,0.1366906389594078,0.251323,1.31334,0.299639,0.69873,,,4.23746,0.673227,0.593318,450.8200073242188,,,,23499,Keaton Winn,SFG,4,5,,4.15184,32,11,0,1,81,350,81,41,38,10,26,,5,73,8.00937,2.88537,2.77586,1.06696,0.207324,0.0746882,0.1326355710625648,0.253213,1.31074,0.300359,0.706412,,,4.16279,0.721922,0.742908,450.8200073242188,,,,23499,Keaton Winn,SFG,5,5,,4.28128,24,18,0,1,96.7,417,95,50,46,12,32,0,7,89,8.28335,2.97828,2.78125,1.11686,0.213429,0.0767386,0.1366906464099884,0.251323,1.31334,0.299639,0.69873,,,4.23746,1.06726,1.0458,450.8200073242188,,,,23499,249,Keaton Winn,SFG,4.8093,5.0242,5.1773,4.03262,32.34,11.34,0.0,0.6168,84.8404,362.581,84.6078,41.4229,38.0144,9.62467,26.3928,,4.3756,73.1232,7.75702,2.79979,2.77057,1.021,0.201674,0.0727915,0.1288826465606689,0.254987,1.30835,0.301059,0.713427,0.492363,,4.09402,0.821961,0.96751,450.8200073242188,,,,23499,171,Keaton Winn,SFG,4.78771,5.57201,4.97373,4.15848,29.5473,12.848,0.278559,0.718337,88.4931,373.847,86.1009,44.4441,40.8886,10.5128,25.6998,0.6548,5.41658,77.7418,7.90655,2.61374,3.025,1.06918,0.207951,0.0687441,0.1392064541578292,0.25122,1.26338,0.297034,0.693805,,,4.09727,1.14137,1.11379,450.8200073242188,1.91398,-2.03548,0.140882,23499,Keaton Winn,SFG,5.22637,5.90314,3.76613,4.2542,28.854,14.442,0.0,0.6168,95.7925,407.155,95.7291,48.74,45.28,11.325,27.6303,0.900241,4.31217,83.6778,7.86179,2.59595,3.02848,1.06402,0.205518,0.0678618,0.1376564800739288,0.255133,1.28778,0.301217,0.694105,,,4.04525,1.52175,1.14429,450.8200073242188,,,,23499
212,Colin Poche,TBR,8,5,,3.52365,63,0,1,15,63,258,51,27,25,7,24,,2,68,9.69005,3.37684,2.86957,1.02773,0.262948,0.0916335,0.1713147461414337,0.221239,1.19086,0.281046,0.743671,,,3.80969,0.666549,0.713533,616.75,,,,19403,Colin Poche,TBR,6,4,,3.86452,63,0,1,15,63,264,54,29,27,8,25,,2,67,9.52078,3.53209,2.69551,1.17987,0.252501,0.0936745,0.1588260233402252,0.227415,1.24801,0.281548,0.739307,,,4.12597,0.365069,0.436822,616.75,,,,19403,Colin Poche,TBR,8,5,,3.52365,66,0,1,15,61.3,251,50,26,24,7,23,1,2,66,9.69005,3.37684,2.86957,1.02773,0.262948,0.0916335,0.1713147461414337,0.221239,1.19086,0.281046,0.743671,,,3.80969,0.538945,0.600426,616.75,,,,19403,555,Colin Poche,TBR,3.102,3.0732,0.0,4.20539,63.0,0.0,1.132,14.812,63.0,269.923,56.4133,31.3695,29.4377,9.324,25.8114,,2.3564,65.4606,9.35151,3.68734,2.53611,1.332,0.242516,0.095625,0.146890789270401,0.233349,1.30515,0.282021,0.735209,0.335933,,4.44225,0.0653605,0.140023,616.75,,,,19403,550,Colin Poche,TBR,4.90585,2.93921,0.0,3.79149,59.7594,0.0,2.62509,17.2678,57.8072,240.927,48.7,26.4705,24.3528,7.63941,22.6612,1.01784,1.92493,61.3382,9.54975,3.52812,2.70675,1.18938,0.254593,0.0940583,0.1605343595147133,0.225108,1.23447,0.278635,0.739965,,,4.1268,0.439362,0.575139,616.75,3.19469,-0.0986551,0.561176,19403,Colin Poche,TBR,2.48272,1.63713,0.0,3.69933,58.529,0.0,1.132,14.812,57.1482,236.872,44.5258,25.19,23.49,7.42556,21.5529,1.04244,2.37357,60.4116,9.51394,3.39426,2.80295,1.16942,0.255039,0.0909896,0.1640498340129852,0.209095,1.15627,0.255673,0.734313,,,4.08601,0.58289,0.620856,616.75,,,,19403
213,Julian Merryweather,CHC,3,2,,3.96825,63,0,2,14,63,269,53,30,28,9,27,,2,83,11.9048,3.80952,3.125,1.26984,0.309917,0.0991736,0.2107438072562217,0.222222,1.26984,0.300752,0.740132,,,3.81941,0.663758,0.543089,536.3800048828125,,,,16703,Julian Merryweather,CHC,3,3,,3.75865,63,0,2,14,63,267,53,28,26,8,26,,2,80,11.3792,3.75502,3.03038,1.13592,0.298058,0.0983563,0.1997012197971344,0.221709,1.25687,0.297687,0.745324,,,3.73155,0.748095,0.795515,536.3800048828125,,,,16703,Julian Merryweather,CHC,3,2,,3.96825,56,0,2,14,56.7,242,48,27,25,8,24,0,2,75,11.9048,3.80952,3.125,1.26984,0.309917,0.0991736,0.2107438072562217,0.222222,1.26984,0.300752,0.740132,,,3.81941,0.49652,0.401,536.3800048828125,,,,16703,580,Julian Merryweather,CHC,3.3172,2.8574,0.0,3.54904,63.0,0.0,2.361,14.4989,63.0,265.599,52.4621,26.9258,24.8433,7.014,25.9036,,2.5139,75.9748,10.8535,3.70051,2.93298,1.002,0.286051,0.097529,0.1885217800736427,0.22119,1.2439,0.294749,0.750442,0.420715,,3.64369,0.686663,0.759903,536.3800048828125,,,,16703,190,Julian Merryweather,CHC,3.35249,2.65502,0.0,3.84844,60.5382,0.00248284,3.29201,15.5531,63.9757,269.895,54.9044,29.7351,27.3563,7.8809,26.4606,0.950588,3.00038,78.5542,11.0509,3.72243,2.96873,1.10867,0.291055,0.0980403,0.1930144652724266,0.228355,1.27181,0.30535,0.73409,,,3.78221,0.584284,0.502898,536.3800048828125,3.64735,-1.18409,0.519538,16703,Julian Merryweather,CHC,2.29488,1.82361,0.000738115,4.48128,60.503,0.002,2.361,14.4989,62.7209,272.255,58.6372,33.65,31.23,8.73702,26.1063,1.01294,4.11579,73.2938,10.5171,3.74607,2.80752,1.2537,0.26921,0.0958892,0.1733212918043136,0.24227,1.35112,0.311872,0.704624,,,4.17435,0.425126,0.0482774,536.3800048828125,,,,16703
214,Josh Winckowski,BOS,5,4,,4.36364,63,5,0,10,86,372,88,45,41,10,29,,3,78,8.18182,3.0,2.72727,1.09091,0.209302,0.0767442,0.1325581297278404,0.258883,1.36364,0.308219,0.7022,,,4.10353,0.658476,0.68655,705.0700073242188,,,,22387,Josh Winckowski,BOS,5,4,,4.32796,63,5,0,10,85,368,87,44,41,10,29,,3,76,7.99969,3.0736,2.60271,1.09245,0.205229,0.0788518,0.1263767853379249,0.259867,1.3694,0.30779,0.70733,,,4.1821,0.593332,0.630399,705.0700073242188,,,,22387,Josh Winckowski,BOS,6,5,,4.36364,43,12,0,10,99.0,430,102,52,48,12,33,1,3,90,8.18182,3.0,2.72727,1.09091,0.209302,0.0767442,0.132558137178421,0.258883,1.36364,0.308219,0.7022,,,4.10353,1.2022,1.11215,705.0700073242188,,,,22387,193,Josh Winckowski,BOS,4.4477,4.5277,1.7852,4.29189,62.86,4.86,0.0,10.0093,84.5947,365.345,86.7477,43.7073,40.3413,10.283,29.5895,,3.207,73.4614,7.81553,3.14802,2.48268,1.094,0.201074,0.0809906,0.1200834959745407,0.260857,1.37523,0.307329,0.71247,0.484259,,4.26155,0.594656,0.728477,705.0700073242188,,,,22387,215,Josh Winckowski,BOS,4.23864,4.12301,0.870151,4.22878,57.0415,3.97635,1.10728,13.1859,80.2735,346.25,82.2701,40.9974,37.7176,9.2435,28.0176,1.92236,3.16883,69.806,7.82642,3.14124,2.49151,1.03635,0.201606,0.0809172,0.1206888630986213,0.261122,1.3739,0.309417,0.711788,,,4.17829,0.596271,0.687401,705.0700073242188,3.08494,-1.2224,0.388922,22387,Josh Winckowski,BOS,3.32537,3.05723,1.06597,4.32298,56.593,4.023,0.0,10.0093,79.5909,343.925,79.5335,40.97,38.23,8.50614,28.8371,1.68001,3.76389,65.2785,7.38158,3.26085,2.2637,0.96186,0.189804,0.0838469,0.1059574112296104,0.255468,1.3616,0.299013,0.698727,,,4.23286,0.724875,0.497158,705.0700073242188,,,,22387
215,Brandon Williamson,CIN,3,5,,5.05066,28,13,0,1,77,340,78,47,43,12,34,,4,69,8.13718,3.99844,2.03509,1.40296,0.203509,0.1,0.1035087630152702,0.256917,1.45752,0.297297,0.685535,,,4.96977,0.646609,0.51552,686.6500244140625,,,,25463,Brandon Williamson,CIN,4,6,,5.10693,28,13,0,1,81,361,84,49,46,14,35,,4,71,7.91009,3.87152,2.04315,1.56006,0.198062,0.0969398,0.101122610270977,0.260264,1.46016,0.294864,0.699836,,,5.19066,0.564952,0.52992,686.6500244140625,,,,25463,Brandon Williamson,CIN,5,9,,5.05066,27,27,0,1,128.3,570,130,78,72,20,57,0,7,116,8.13718,3.99844,2.03509,1.40296,0.203509,0.1,0.1035087630152702,0.256917,1.45752,0.297297,0.685535,,,4.96977,1.33733,0.967257,686.6500244140625,,,,25463,151,Brandon Williamson,CIN,4.3684,5.9,3.9918,5.15706,27.96,12.96,0.0,0.5863,85.9716,381.068,89.8323,52.2943,49.2623,16.2391,35.9023,,3.922,73.628,7.7078,3.75846,2.05079,1.7,0.193215,0.0942149,0.0989999175071716,0.26325,1.46251,0.292761,0.713013,0.371287,,5.38743,0.428494,0.571385,686.6500244140625,,,,25463,272,Brandon Williamson,CIN,3.00874,4.03713,3.53237,4.96296,20.3459,11.0658,0.0,0.497917,64.1546,280.013,64.8605,38.4537,35.3774,10.9197,26.559,0.316204,2.54516,56.2469,7.89065,3.72586,2.11781,1.53188,0.200872,0.0948491,0.1060232445597648,0.258502,1.42499,0.293568,0.69571,,,5.07525,0.507231,0.474352,686.6500244140625,1.55453,0.714134,0.402115,25463,Brandon Williamson,CIN,3.65663,5.39773,3.86075,5.28975,19.483,11.858,0.0,0.5863,66.8141,295.9,69.468,42.07,39.27,11.5326,28.2331,0.387817,2.81898,56.1638,7.56538,3.80306,1.98929,1.55347,0.189807,0.0954145,0.0943923518061637,0.262294,1.46228,0.293863,0.682127,,,5.21201,0.377076,0.0880305,686.6500244140625,,,,25463
216,Justin Lawrence,COL,5,5,,4.54545,66,0,17,7,66,291,60,36,33,8,30,,7,72,9.87013,4.15584,2.375,1.03896,0.248366,0.104575,0.1437908485531807,0.235955,1.37085,0.300546,0.680191,,,4.25071,0.645213,0.797063,374.4599914550781,,,,17639,Justin Lawrence,COL,4,4,,4.5464,66,0,17,7,66,290,63,36,33,8,31,,5,69,9.40312,4.21317,2.23184,1.06448,0.237566,0.106444,0.1311221942305565,0.246122,1.41645,0.308569,0.69585,,,4.33753,0.618031,0.860118,374.4599914550781,,,,17639,Justin Lawrence,COL,5,5,,4.54545,65,0,17,7,69.3,306,63,38,35,8,32,3,7,76,9.87013,4.15584,2.375,1.03896,0.248366,0.104575,0.1437908485531807,0.235955,1.37085,0.300546,0.680191,,,4.25071,0.448472,0.525218,374.4599914550781,,,,17639,617,Justin Lawrence,COL,3.0843,3.385,0.0,4.54734,66.0,0.0,16.968,6.9421,66.0,289.093,65.1788,35.8864,33.3472,7.99333,31.3169,,3.4576,65.5314,8.9361,4.27049,2.09253,1.09,0.226679,0.108328,0.1183512061834335,0.256288,1.46206,0.316302,0.710501,0.475526,,4.42434,0.363398,0.573162,374.4599914550781,,,,17639,307,Justin Lawrence,COL,3.23092,3.82099,0.0,4.54163,59.4404,0.0,15.1506,8.09363,62.7647,279.708,61.5876,34.4268,31.6727,7.86286,32.0727,1.90025,4.02976,65.0513,9.32788,4.59899,2.02825,1.12748,0.232569,0.114665,0.117903783917427,0.252817,1.49224,0.314748,0.716658,,,4.53637,0.219548,0.524812,374.4599914550781,3.41244,-0.615626,1.37031,17639,Justin Lawrence,COL,2.11612,1.99974,0.0,4.73015,61.028,0.0,16.968,6.9421,62.9599,283.757,61.9889,35.42,33.09,6.06538,34.9078,1.47241,4.72423,63.6362,9.09667,4.99,1.82298,0.867034,0.224263,0.12302,0.1012428104877471,0.253922,1.53902,0.320618,0.695397,,,4.37438,0.206504,-0.0510244,374.4599914550781,,,,17639
