Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Victor Caratini","HOU",67.5,249.05,221.061,50.7475,35.9189,8.19049,0.27494,6.36322,26.8799,26.136,21.6478,0.827242,54.4775,3.91764,1.60491,0.606142,6.07232,0.69083,0.299732,0.229563,0.0869216,0.218741,0.397372,0.307427,0.355456,0.292654,0.662883,0.125893,2.52002,0.274273,,-0.455715,25.0254,-5.31994,84.7453,-0.455715,6.5,-5.007917732000351,11.1875,1.45971,551.8200073242188,,,,"14968"
"J.D. Davis","OAK",119.497,470.497,411.989,97.1348,64.514,17.79,0.627717,14.203,50.3023,50.0718,48.1186,0.60561,136.223,6.46369,2.8892,1.03698,10.3043,0.923124,0.287064,0.235771,0.102272,0.289531,0.353233,0.323173,0.385422,0.31197,0.708595,0.149651,2.41157,0.313599,,-0.849524,54.8248,-2.50256,101.919,-0.849524,-2.62,0.23242169618606567,-1.5797443389892578,1.45915,443.3299865722656,,,,"16219"
"Austin Hedges","CLE",54.992,185.204,165.249,31.6158,22.4299,5.30857,0.176614,3.70071,15.4359,15.4324,12.1048,0.414481,47.0134,2.26561,1.16701,3.62534,3.34779,1.56245,0.460297,0.191322,0.0653593,0.253846,0.257476,0.254368,0.292769,0.243229,0.547137,0.101446,3.29623,0.241268,,-0.162149,11.0076,-11.5584,51.7418,-0.162149,14.82,-10.871270194649696,19.063209533691406,1.44414,749.4000244140625,,,,"12976"
"Henry Davis","PIT",114.544,468.279,411.44,102.391,65.0641,21.1848,1.69593,14.4464,56.3161,53.9943,43.724,3.28505,110.912,9.14556,2.95839,1.01136,8.96752,8.84615,2.92355,0.248861,0.0933716,0.23685,0.394222,0.332274,0.41393,0.323642,0.746203,0.165069,4.78315,0.304266,,-0.348118,59.1055,2.04847,100.703,-0.348118,-3.99,0.059846431016922,-1.5711047649383545,1.44024,217.10000610351562,,,,"29617"
"Brendan Rodgers","COL",121.988,514.393,468.2,129.264,85.9457,27.4877,1.88716,13.9434,60.6508,61.853,35.8426,0.635815,97.0032,6.10264,3.7447,0.503265,13.054,0.6096,0.155051,0.276087,0.0696794,0.188578,0.369499,0.333163,0.432201,0.330975,0.765364,0.156113,2.69033,0.319449,,-0.92404,68.0586,5.3828,92.0638,-0.92404,0.93,-5.981436192989349,2.812530815601349,1.43161,337.4599914550781,,,,"17907"
"Ryan McMahon","COL",142.98,595.79,525.612,127.878,76.4547,26.238,2.10184,23.0834,75.0327,74.3164,62.1175,1.22191,173.033,3.65551,3.96741,0.437356,9.84051,7.53912,2.48893,0.243293,0.104261,0.290426,0.358992,0.325271,0.432961,0.327702,0.758232,0.189668,4.37838,0.314261,,-0.629164,77.2089,4.61533,89.87,-0.629164,-0.14,-8.106073379516602,2.0664812177419662,1.42189,224.8699951171875,,,,"15112"
"Lourdes Gurriel Jr.","ARI",130.206,544.824,501.323,139.906,92.3842,29.1771,1.66009,16.6845,66.409,71.968,33.1107,0.877254,97.2349,5.21436,4.52231,0.653136,11.7032,5.7315,1.78417,0.279073,0.0607733,0.17847,0.340523,0.327528,0.443739,0.331461,0.771267,0.164666,4.03468,0.314399,,-0.607128,72.305,5.92133,107.113,-0.607128,-0.54,4.193959891796112,-8.525885164737701,1.41902,231.07000732421875,,,,"19238"
"Alex Verdugo","NYY",124.988,527.223,478.08,125.847,86.1943,26.0041,1.5253,12.1235,60.6633,57.9442,40.4574,1.29348,78.7901,4.49879,3.69572,0.491035,11.8176,4.50802,1.74542,0.263234,0.0767368,0.149444,0.513483,0.32427,0.400084,0.315208,0.724354,0.13685,3.76592,0.290956,,-0.835663,62.8525,-1.38651,101.587,-0.835663,1.77,0.16657519340515137,-3.904665470123291,1.41287,314.0199890136719,,,,"17027"
"Ezequiel Tovar","COL",145.293,602.085,559.912,148.139,96.7074,31.9851,3.48627,15.9598,72.7861,66.4405,30.0642,0.240352,145.924,4.60616,4.11764,3.38545,9.43542,15.4875,3.74752,0.264575,0.0499334,0.242365,0.206026,0.305343,0.419665,0.311939,0.725009,0.15509,5.72741,0.328684,,0.505322,70.1424,-3.21816,79.3024,0.505322,1.75,-14.932850301265717,8.476527690887451,1.40172,182.89999389648438,,,,"24064"
"Gavin Lux","LAD",116.805,461.276,411.174,103.196,70.3083,20.3239,3.76752,8.79601,57.7873,45.9443,44.4328,0.909387,94.1646,2.09305,3.01844,0.557787,8.89636,8.78087,2.70831,0.250978,0.0963258,0.204139,0.471863,0.324974,0.38291,0.31029,0.707885,0.131932,5.49657,0.30331,,-0.280159,53.1067,-3.09713,95.5255,-0.280159,-0.95,-2.8371083438396454,1.1706426739692688,1.40097,279.010009765625,,,,"19955"
"DJ LeMahieu","NYY",118.339,506.478,448.757,112.833,81.6456,18.9561,1.06199,11.1694,58.3306,51.0614,51.1798,0.548232,95.5252,2.59007,3.20841,0.742558,14.0892,2.55948,0.92301,0.251435,0.10105,0.188607,0.535773,0.329427,0.373077,0.310375,0.702504,0.121643,3.09271,0.294446,,-0.916855,58.3466,-3.36476,98.2368,-0.916855,0.43,-1.9868552088737488,-1.1987900137901306,1.3977,351.6499938964844,,,,"9874"
"Tyler O'Neill","BOS",120.264,490.094,435.432,105.539,64.018,19.5637,1.33206,20.6247,64.0367,61.6178,45.1355,0.505757,131.349,5.73308,3.34273,0.450513,6.87975,14.5303,3.59754,0.242377,0.0920956,0.268007,0.343631,0.319431,0.435523,0.326033,0.754953,0.193146,5.22734,0.296072,,0.506305,62.8321,3.11696,100.843,0.506305,1.54,1.001300573348999,-3.6518940925598145,1.39557,217.6199951171875,,,,"15711"
"Brayan Rocchio","CLE",102.911,418.68,383.472,94.0285,66.1633,20.1982,1.76259,5.90435,45.0465,40.3335,26.4009,0.37875,75.1394,4.79931,2.95845,1.04957,8.02437,10.9847,3.7496,0.245203,0.0630575,0.179467,0.351359,0.299855,0.353259,0.286888,0.653114,0.108056,5.26906,0.288566,,-0.132959,40.0654,-10.9483,82.0032,-0.132959,4.03,-9.161349594593048,8.794398307800293,1.38142,494.17999267578125,,,,"23690"
"Nolan Schanuel","LAA",121.021,503.306,432.332,116.199,86.3575,19.8481,2.33844,7.65475,61.0966,45.2228,59.9298,1.4339,72.5512,6.66241,3.09378,1.28848,13.3081,3.14588,1.38594,0.268773,0.119072,0.144149,0.826035,0.364113,0.378617,0.330522,0.74273,0.109844,3.70751,0.305569,,-1.12325,66.4025,5.07761,108.22,-1.12325,2.16,3.83379328250885,-7.178040266036987,1.37114,392.8399963378906,,,,"33189"
"Masataka Yoshida","BOS",134.074,563.876,504.689,144.003,97.727,29.4282,1.51627,15.3314,68.9388,68.9321,46.7864,2.56711,70.4255,7.45844,4.32871,0.613851,16.2832,3.49865,1.18518,0.28533,0.0829728,0.124895,0.664338,0.351963,0.440782,0.342683,0.792746,0.155452,3.23244,0.304001,,-0.951692,80.0888,11.3838,112.384,-0.951692,-0.17,7.415444016456604,-12.937511369585991,1.35912,189.00999450683594,,,,"31837"
"Brandon Drury","LAA",128.522,533.501,490.066,119.658,69.8489,24.2242,1.42531,24.1599,64.8858,71.6774,33.4831,0.322603,132.781,5.99039,3.47326,0.487734,9.47769,2.42108,0.916121,0.244167,0.0627611,0.248885,0.252169,0.298551,0.447312,0.31886,0.745863,0.203145,3.40127,0.283715,,-0.742316,65.219,0.214992,100.136,-0.742316,-0.16,-0.6551250517368317,-3.863872915506363,1.35627,218.25999450683594,,,,"11615"
"Jake Fraley","CIN",113.808,443.827,389.96,101.253,61.2388,20.5278,1.72313,17.7629,61.3718,56.2464,43.7205,1.53771,90.7298,6.1835,3.37177,0.591651,6.43935,18.091,5.18616,0.259649,0.098508,0.204426,0.481876,0.34103,0.457779,0.343501,0.798809,0.19813,5.76825,0.293113,,0.584717,63.3392,9.26145,110.301,0.584717,-0.86,6.248475253582001,-7.787613272666931,1.35438,316.25,,,,"19260"
"Geraldo Perdomo","ARI",118.078,449.641,383.881,89.7892,64.5702,16.3289,2.73148,6.15853,52.9309,32.9397,48.5311,1.04159,86.9334,5.83178,2.84475,8.55196,8.98916,13.588,3.85902,0.233898,0.107933,0.19334,0.558257,0.32681,0.338794,0.29816,0.665603,0.104896,5.72886,0.284812,,0.180427,47.2373,-7.54879,84.7886,0.180427,1.19,-8.292897135019302,6.380484580993652,1.33691,426.3299865722656,,,,"22799"
"Vaughn Grissom","BOS",118.657,481.559,439.14,120.83,87.0352,23.2043,1.96193,8.62888,55.9337,50.0574,31.0398,1.52364,82.7525,7.45637,2.95173,0.971307,10.2576,9.9036,3.09537,0.275152,0.0644569,0.171843,0.375092,0.331524,0.395876,0.31728,0.727401,0.120724,4.6805,0.319926,,-0.281263,58.2372,-0.438005,94.776,-0.281263,-1.7,-3.295573592185974,0.288080096244812,1.33107,299.1300048828125,,,,"26031"
"Jarren Duran","BOS",128.759,520.855,474.224,122.303,78.1986,27.2075,5.18492,11.7125,70.1177,50.9868,37.2071,0.886094,130.903,5.85376,3.03052,0.539693,7.2708,27.8517,5.73288,0.257902,0.0714347,0.251324,0.284234,0.317816,0.411237,0.315704,0.729052,0.153334,7.36095,0.330479,,2.22313,62.3079,-1.15527,93.684,2.22313,0.96,-1.7186694145202637,-2.6381202340126038,1.32961,147.97000122070312,,,,"24617"
"Brandon Marsh","PHI",125.214,486.974,429.862,104.65,67.7062,21.4157,3.37084,12.1573,59.8297,48.9297,49.0435,1.57519,151.342,3.71395,2.5831,1.77107,7.52874,12.2906,3.52661,0.24345,0.100711,0.310781,0.324057,0.324416,0.393799,0.313819,0.718215,0.150349,5.71945,0.343909,,0.0535734,57.4926,-1.84239,94.9852,0.0535734,1.29,-2.971817210316658,-0.39771807193756104,1.31845,375.7900085449219,,,,"20202"
"Mark Canha","DET",125.882,507.248,435.884,109.438,73.6502,22.3942,2.18713,11.2061,60.2632,50.2635,49.7608,0.623758,87.0491,17.3642,3.61301,0.625594,11.0543,6.48021,1.92412,0.25107,0.0980995,0.171611,0.57164,0.348509,0.389609,0.32716,0.738118,0.138538,4.52649,0.287865,,-0.595971,65.5062,3.70099,107.518,-0.595971,-0.87,3.9733667969703674,-8.078155636787415,1.30866,415.739990234375,,,,"11445"
"Max Kepler","MIN",126.862,518.589,454.854,108.751,64.678,23.1897,1.69871,19.1843,62.2612,62.7301,53.319,0.788245,101.265,5.96369,3.97085,0.481042,8.85794,3.8352,1.38503,0.239089,0.102816,0.195271,0.526528,0.324321,0.424072,0.324599,0.748393,0.184983,3.61221,0.264695,,-0.766608,65.8678,2.6808,107.327,-0.766608,-2.54,3.7859957218170166,-8.31774091720581,1.30449,289.55999755859375,,,,"12144"
"Salvador Perez","KCR",131.527,539.721,496.755,125.716,77.0341,21.6718,0.551312,26.4584,60.2257,82.8897,23.1996,2.66811,125.445,9.62802,4.97643,0.450498,8.96062,0.417375,0.1334,0.253074,0.0429844,0.232426,0.184938,0.296587,0.458707,0.319817,0.755294,0.205634,1.88843,0.283732,,-0.798769,66.4085,0.646679,98.5365,-0.798769,-7.26,-1.7451956272125244,-3.530947685241699,1.30183,134.19000244140625,,,,"7304"
"Ty France","SEA",143.887,597.569,531.671,137.316,95.7644,26.1824,0.870962,14.4984,65.4864,64.1196,39.7959,0.738201,99.5163,21.4686,3.92541,0.707711,14.7165,0.124715,0.0188206,0.258273,0.0665963,0.166535,0.399893,0.332708,0.392603,0.319178,0.725311,0.13433,1.88819,0.291326,,-1.18724,73.2091,0.39876,106.558,-1.18724,0.48,3.5083518028259277,-10.772086650133133,1.29956,309.6000061035156,,,,"17982"
"Lane Thomas","WSN",144.246,614.117,558.077,136.137,81.982,28.6499,3.03043,22.4743,75.6224,71.5236,45.0522,0.102478,153.14,6.84523,3.55022,0.592801,9.60769,14.8614,5.18895,0.243939,0.0733609,0.249366,0.29419,0.306482,0.426949,0.316309,0.733431,0.18301,5.18128,0.294452,,-0.248634,73.7731,-1.05344,96.7961,-0.248634,0.3,-2.6861532777547836,-5.301738917827606,1.28987,116.2300033569336,,,,"16939"
"Junior Caminero","TBR",71.515,300.945,277.363,74.399,50.4006,12.5704,1.25391,10.1741,35.1614,37.6161,18.7878,1.03379,59.4161,2.38781,1.92554,0.480692,6.57144,3.63555,1.30808,0.268237,0.0624292,0.197432,0.316207,0.318089,0.432644,0.322481,0.750733,0.164407,4.25085,0.306272,,-0.368542,37.6947,1.02626,109.142,-0.368542,0.31,2.9280526638031006,-0.22137576341629028,1.28916,269.3999938964844,,,,"28163"
"Jordan Westburg","BAL",114.691,449.121,408.764,98.7153,63.8207,21.6945,1.86776,11.3324,50.4466,47.7858,32.645,0.728753,115.45,4.6414,2.63952,0.431218,7.72419,6.31317,1.97959,0.241497,0.0726865,0.257058,0.282763,0.303109,0.38688,0.300313,0.689989,0.145383,4.62117,0.307015,,-0.346335,47.986,-6.73682,91.5004,-0.346335,0.7,-4.920319437980652,2.5289202332496643,1.28264,309.9200134277344,,,,"27815"
"Joc Pederson","ARI",109.121,426.306,368.216,93.2254,54.4508,17.9184,2.68806,18.1682,55.6952,60.2824,46.5181,2.81116,89.9298,7.96266,3.25455,0.354799,7.66862,1.79394,0.689961,0.253181,0.109119,0.210951,0.517271,0.346768,0.464468,0.347794,0.811236,0.211287,3.74628,0.284985,,-0.7501,62.3589,10.416,118.063,-0.7501,-0.25,8.789337694644928,-10.506884574890137,1.27707,425.92999267578125,,,,"11899"
"Justin Turner","TOR",118.828,505.358,452.302,114.129,75.0842,23.8033,0.657476,14.5841,56.2319,59.4191,39.6071,0.1476,91.5158,8.19361,4.64287,0.612764,8.75661,2.25263,0.582661,0.25233,0.0783744,0.181091,0.43279,0.320815,0.404596,0.316169,0.725411,0.152267,2.79414,0.28373,,-0.741108,60.6493,-0.925656,101.587,-0.741108,0.43,0.219684898853302,-4.648119747638702,1.26998,248.88999938964844,,,,"5235"
"Esteury Ruiz","OAK",122.826,489.628,437.97,107.242,75.255,22.8318,2.16087,6.99474,63.4184,29.0547,27.9953,0.347269,105.474,9.78955,2.78051,10.365,6.052,49.4134,7.62553,0.244863,0.0571766,0.215416,0.265424,0.303065,0.354774,0.289778,0.657839,0.109911,7.75715,0.305371,,5.7958,48.0299,-11.6284,86.5375,5.7958,1.85,-2.1023635864257812,-1.9409257173538208,1.25511,122.5199966430664,,,,"21780"
"Ryan Mountcastle","BAL",126.22,527.968,478.489,126.017,81.6897,22.7372,1.31912,20.2706,63.499,69.1611,39.9409,1.1262,124.632,4.17106,4.91845,0.448462,9.08309,4.46207,1.46624,0.263364,0.0756502,0.23606,0.320471,0.322507,0.443487,0.328855,0.765994,0.180124,3.70558,0.312391,,-0.687092,68.9252,4.59534,111.283,-0.687092,-0.2,6.450791239738464,-11.839529231190681,1.2508,248.0500030517578,,,,"18373"
"Miguel Amaya","CHC",64.717,234.557,206.513,45.8188,29.1384,9.55517,0.399827,6.72546,24.3193,25.8724,20.6976,0.857775,61.8232,4.82795,1.4841,1.03422,4.22015,0.765541,0.267427,0.221869,0.0882413,0.263574,0.334787,0.305514,0.36971,0.296639,0.675224,0.147841,2.79936,0.280343,,-0.37435,24.3453,-4.23414,84.9596,-0.37435,4.22,-4.744808495044708,9.213595867156982,1.2425,478.8999938964844,,,,"21693"
"Christian Vázquez","MIN",75.985,282.62,259.305,60.7375,44.7462,10.9292,0.438543,4.62358,27.0311,26.342,17.6906,0.296949,58.0353,1.42738,1.75405,0.660128,5.75559,3.5748,1.20949,0.234231,0.0625949,0.205348,0.304824,0.285017,0.333254,0.272181,0.618271,0.0990222,3.59716,0.282831,,-0.285331,23.5931,-10.8425,70.9943,-0.285331,7.32,-10.107748925685883,12.948518753051758,1.24047,499.4700012207031,,,,"9774"
"Yan Gomes","CHC",97.548,365.416,333.328,83.4746,57.4148,15.9086,1.15433,8.99692,37.0315,42.2324,18.2647,0.725493,72.5565,4.68696,2.83991,1.00069,6.74391,1.4106,0.484033,0.250428,0.0499834,0.198559,0.251731,0.296353,0.386054,0.295505,0.682407,0.135626,3.20828,0.292512,,-0.535823,37.5833,-6.94055,84.1993,-0.535823,0,-7.688741743564606,7.526851654052734,1.22532,362.1199951171875,,,,"9627"
"Jake Rogers","DET",94.881,352.325,314.25,65.9195,36.3544,13.0671,1.10004,15.398,38.9946,45.0771,29.8184,0.372432,113.433,4.15765,2.39009,1.70834,4.35664,1.7054,0.576037,0.209767,0.0846333,0.321955,0.262873,0.284914,0.405347,0.298167,0.690261,0.19558,3.58587,0.269004,,-0.441088,37.0159,-5.91289,87.4224,-0.441088,0,-5.750841856002808,6.0660247802734375,1.2247,320.3599853515625,,,,"19452"
"Jake Cronenworth","SDP",138.843,582.225,512.267,124.724,80.6612,27.3192,3.44128,13.3022,65.501,61.9862,53.3301,1.91373,104.875,10.4191,4.24039,1.0754,10.3859,5.4941,1.9985,0.243474,0.0915971,0.180127,0.508513,0.32481,0.388141,0.312216,0.712951,0.144667,4.39167,0.279721,,-0.842656,67.9627,-2.97806,99.6559,-0.842656,2.2,-1.0908460915088654,-6.46794867515564,1.22431,323.5899963378906,,,,"18036"
"Jack Suwinski","PIT",127.5,516.954,447.071,98.8866,53.8681,20.5937,1.57453,22.8503,64.0551,68.1002,60.4756,1.4262,160.839,5.37642,3.20713,0.823833,6.34802,8.23178,2.62538,0.221188,0.116985,0.311128,0.376001,0.319181,0.427628,0.323321,0.746809,0.206441,4.56439,0.28522,,-0.37323,65.1115,2.12364,100.488,-0.37323,-1.84,-0.06061774492263794,-5.2965816259384155,1.2221,236.4499969482422,,,,"22244"
"Michael Conforto","SFG",114.877,469.566,404.281,100.939,66.58,19.5292,0.410961,14.4192,55.8595,53.9662,53.8651,2.24258,101.237,7.88791,3.1114,0.420911,9.73543,2.2636,0.850619,0.249676,0.114712,0.215597,0.53207,0.346785,0.407014,0.330352,0.753799,0.157338,2.72762,0.29657,,-0.877849,61.8846,4.67076,110.347,-0.877849,-2.84,5.141006588935852,-9.00932002067566,1.20957,425.489990234375,,,,"16376"
"Maikel Garcia","KCR",132.388,554.736,504.387,130.899,94.804,26.5124,2.65625,6.92687,65.1233,48.0749,42.6186,0.815451,112.481,1.83327,3.94647,1.95055,10.9228,21.0891,5.72472,0.259522,0.0768268,0.202764,0.378897,0.317214,0.363818,0.299136,0.681032,0.104296,5.72047,0.318756,,0.734831,58.7281,-8.86326,84.2021,0.734831,0.82,-9.765852928161621,2.9691558480262756,1.20106,192.17999267578125,,,,"22715"
"Ramón Laureano","CLE",109.196,456.732,405.093,96.836,60.3539,20.9019,1.32295,14.2573,56.9739,54.4843,37.0072,0.680343,119.417,11.1724,3.01343,0.446056,8.39874,13.5476,3.37038,0.239046,0.0810261,0.261459,0.3099,0.317817,0.402761,0.314529,0.720579,0.163715,5.40443,0.300907,,0.455937,54.1914,-1.45872,101.162,0.455937,0.81,1.091589778661728,-4.6001333594322205,1.19702,447.739990234375,,,,"17128"
"Spencer Steer","CIN",136.532,580.768,513.313,127.543,77.0797,28.4408,1.82235,20.1999,69.9378,72.3542,53.7822,1.10964,122.549,8.7137,4.44596,0.513202,9.33237,7.61939,2.33014,0.24847,0.0926054,0.211011,0.438864,0.327509,0.429032,0.32759,0.756541,0.180563,4.18502,0.28624,,-0.526519,75.2078,4.44464,99.6343,-0.526519,-1.04,-0.7896192669868469,-7.0011982917785645,1.19622,111.33000183105469,,,,"26323"
"Wilmer Flores","SFG",96.443,385.559,342.101,87.3176,54.8684,16.2681,0.575498,15.6057,45.8076,50.294,34.8172,0.467371,57.2865,4.31847,3.61143,0.378286,6.83257,0.0276041,0.00596882,0.25524,0.0903032,0.14858,0.607774,0.32858,0.443009,0.332677,0.771589,0.18777,1.62347,0.262855,,-0.71771,51.5578,4.5797,111.905,-0.71771,-0.11,4.96890926361084,-6.138948783278465,1.19323,389.29998779296875,,,,"5827"
"Max Stassi","CHW",60.757,230.732,203.516,42.8651,27.9323,7.41442,0.326466,7.19191,23.4994,23.5964,21.7998,0.0385022,65.8371,2.98702,1.31614,0.448298,4.72304,0.238474,0.06938,0.210623,0.0944809,0.28534,0.331117,0.294627,0.356278,0.287964,0.650905,0.145655,2.24981,0.270656,,-0.3875,22.2859,-5.82742,79.6404,-0.3875,5.4,-6.016232252120972,10.088040351867676,1.18749,633.239990234375,,,,"10059"
"Anthony Rizzo","NYY",126.435,534.31,462.217,108.201,67.0035,18.6671,1.21501,21.3152,66.5013,65.5415,49.3251,2.1598,105.775,18.3386,3.85666,0.572825,9.93135,6.28854,2.25122,0.234091,0.0923155,0.197966,0.466319,0.329496,0.41808,0.325655,0.747576,0.183989,3.94853,0.256313,,-0.713468,68.3331,3.2305,108.827,-0.713468,-1.4,4.937890470027924,-11.254579901695251,1.17975,247.77000427246094,,,,"3473"
"Chris Taylor","LAD",100.201,390.522,343.92,80.1417,47.7184,17.1469,2.04055,13.2358,51.7847,45.2495,38.4874,1.02248,123.455,4.43578,2.22309,0.514056,4.72347,10.1099,2.99984,0.233024,0.0985537,0.316128,0.311753,0.316308,0.410203,0.315582,0.726512,0.177179,5.71783,0.319433,,0.0652768,46.677,-0.905863,99.0729,0.0652768,-0.1,-0.3832645043730736,-1.1308744922280312,1.17578,388.19000244140625,,,,"13757"
"Masyn Winn","STL",117.932,473.191,435.313,103.72,70.6803,21.0362,2.85424,9.14929,53.2319,44.8185,29.5571,0.450672,97.3981,3.019,3.28039,2.0215,7.50223,14.1441,3.55594,0.238265,0.0624633,0.205833,0.303467,0.289272,0.362756,0.284252,0.652028,0.124491,5.90044,0.284812,,0.535809,44.246,-13.4096,78.0284,0.535809,2.43,-12.344201624393463,7.889814615249634,1.16344,358.5799865722656,,,,"27479"
"Eloy Jiménez","CHW",122.132,510.371,465.458,125.519,81.1501,22.5607,0.673645,21.1342,61.1958,66.7082,37.2682,1.44662,102.16,3.59837,3.5589,0.487702,12.4592,0.0197644,0.0067089,0.269667,0.0730218,0.200167,0.364804,0.32632,0.457247,0.335598,0.783567,0.18758,1.59589,0.301931,,-0.927886,69.4863,7.30053,112.657,-0.927886,-0.07,6.812135219573975,-12.483373947441578,1.16303,226.92999267578125,,,,"17484"
"Javier Báez","DET",130.606,534.541,494.879,122.487,80.2103,23.899,2.86524,15.513,62.9462,59.8314,25.8337,0.452922,129.961,6.74063,3.909,0.610949,10.3334,14.4582,4.12421,0.24751,0.0483287,0.243126,0.19878,0.291819,0.401423,0.298834,0.693242,0.153913,5.80346,0.302774,,0.28538,56.456,-8.67475,87.8848,0.28538,-5.12,-7.474297761917114,0.9265742301940918,1.15749,409.8999938964844,,,,"12979"
"Marcell Ozuna","ATL",129.102,538.998,484.093,120.741,70.3541,20.3923,0.829929,29.1644,72.0194,79.7683,47.9907,0.883127,125.998,3.19484,3.18553,0.53405,9.59276,1.75921,0.448015,0.249416,0.0890368,0.233763,0.380886,0.31929,0.475706,0.339121,0.794996,0.22629,2.90334,0.275735,,-0.766929,74.9609,9.2871,111.063,-0.766929,-0.02,6.620291888713837,-13.403667945414782,1.15477,160.07000732421875,,,,"10324"
"Christopher Morel","CHC",128.489,532.144,478.539,111.852,62.6906,21.6202,2.91984,24.6217,70.9336,69.5999,44.312,0.626781,165.304,3.95234,2.82251,2.51832,7.5384,13.9495,4.12916,0.233737,0.0832706,0.310638,0.268063,0.30232,0.445475,0.32025,0.747795,0.211738,5.713,0.299313,,0.196982,65.6676,0.828981,100.788,0.196982,-0.34,0.7167016267776489,-7.279992431402206,1.15344,185.05999755859375,,,,"21897"
"Amed Rosario","TBR",93.322,382.816,357.681,95.0963,69.559,15.8237,3.56143,6.15213,44.3108,36.1996,19.4105,0.0638805,69.083,2.26931,2.56537,0.461856,7.55433,11.2343,3.53988,0.265869,0.0507044,0.18046,0.280973,0.305755,0.381623,0.298791,0.687378,0.115754,5.94827,0.312072,,0.0502386,40.4176,-6.22629,92.7221,0.0502386,0.53,-3.2880802638828754,1.730128526687622,1.14119,333.5899963378906,,,,"15518"
"Luis Campusano","SDP",110.806,430.612,395.507,99.7605,68.5047,18.1944,0.638275,12.4231,44.7367,51.9266,26.6181,0.80003,77.0376,4.84809,3.11131,0.52762,9.689,0.0961332,0.0164631,0.252235,0.0618145,0.178903,0.345521,0.305118,0.395697,0.30393,0.700815,0.143462,1.70961,0.282501,,-0.751846,47.3019,-5.1657,94.1014,-0.751846,-1.86,-3.898544430732727,0.6707543134689331,1.1411,192.24000549316406,,,,"22217"
"Orlando Arcia","ATL",126.699,503.507,459.599,111.21,76.3915,19.0801,0.495033,15.2438,57.4355,57.7978,36.3727,0.673899,99.678,2.77042,3.12945,0.608384,12.5176,2.95662,0.877462,0.241973,0.0722388,0.197967,0.364902,0.299586,0.385144,0.297947,0.68473,0.143171,3.09545,0.27592,,-0.66405,52.8072,-8.54218,83.4603,-0.66405,-0.63,-10.98100608587265,5.235694527626038,1.13771,336.17999267578125,,,,"13185"
"LaMonte Wade Jr.","SFG",116.855,473.798,402.565,95.2757,62.215,16.9384,1.39399,14.7283,56.2314,50.4181,58.3531,1.6806,88.0809,6.79122,3.07128,3.01748,8.82701,2.69039,1.05205,0.236672,0.12316,0.185904,0.662494,0.340753,0.395431,0.324125,0.736185,0.15876,3.35058,0.265985,,-0.874337,59.9924,2.26284,106.173,-0.874337,1.56,2.7487454414367676,-7.508860111236572,1.13502,401.8299865722656,,,,"18126"
"Ryan Noda","OAK",125.515,515.304,434.719,92.5737,53.5528,21.1687,1.17262,16.6796,59.0246,54.2687,67.4378,1.35727,169.527,9.43101,2.76285,0.953497,7.66686,5.93283,1.95337,0.212951,0.13087,0.328985,0.397799,0.32943,0.382147,0.315191,0.711577,0.169196,3.9446,0.302036,,-0.632366,61.4243,-1.36251,104.152,-0.632366,1.66,1.9309930801391602,-8.263930201530457,1.11376,416.8800048828125,,,,"23312"
"TJ Friedl","CIN",98.426,411.772,363.317,91.072,59.0914,16.9449,3.16992,11.8658,52.9955,42.8807,34.2176,0.531153,71.522,7.97706,2.92307,3.33713,6.32749,15.1852,4.0995,0.250668,0.0830984,0.173693,0.478421,0.326286,0.412736,0.321676,0.739023,0.162068,6.34428,0.280027,,0.530391,51.3012,1.12913,95.6702,0.530391,-3.04,-1.6783225536346436,-1.5210802555084229,1.07992,211.64999389648438,,,,"19522"
"Mike Yastrzemski","SFG",117.543,470.14,409.659,93.5546,52.6904,22.6558,1.6813,16.5272,56.2746,55.1038,50.612,1.6617,118.855,5.40131,2.96758,1.39057,6.37353,3.97819,1.46567,0.228372,0.107653,0.252807,0.42583,0.319153,0.412915,0.317842,0.732068,0.184543,4.03664,0.277832,,-0.64776,57.0758,-0.208022,101.96,-0.64776,-0.68,0.4939616918563843,-5.823624312877655,1.0658,520.6099853515625,,,,"14854"
"Tyler Freeman","CLE",69.194,244.08,221.44,60.5989,44.0437,12.4624,0.79605,3.29673,28.0367,24.65,13.6404,0.37716,35.4178,6.44333,1.48624,1.07022,5.51879,5.98061,1.5787,0.273659,0.0558851,0.145107,0.385129,0.332014,0.381791,0.313784,0.713805,0.108132,5.05717,0.311067,,0.0385808,28.8091,-0.930635,100.645,0.0385808,0.74,0.22718879207968712,2.130165934562683,1.06173,644.6099853515625,,,,"22532"
