Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Christian Walker","ARI",154,665,585,148,87,34,2,25,83,92,67,2,138,8,6,0,,8,1,0.253385,0.10034,0.207483,0.483607,0.335034,0.446809,0.336595,0.781843,0.193424,4.23307,0.28836,0,-0.122709,91.0891,10.0627,110.555,-0.122709,7.72124,8.57261798530817,-4.203761100769043,2.69493,98.54000091552734,,,,"13419"
"Willson Contreras","STL",123,493,425,102,60,24,0,18,58,65,47,0,115,17,3,0,,4,3,0.240964,0.0956341,0.232848,0.410714,0.338877,0.426506,0.334935,0.765383,0.185542,2.74075,0.284722,0,-1.44134,66.8494,6.78025,112.005,-1.44134,-2.00157,5.8906649351119995,4.198429584503174,2.68098,139.5800018310547,,,,"11609"
"Max Kepler","MIN",133,574,506,120,65,28,2,25,77,76,57,1,118,6,5,0,,5,1,0.237875,0.0997963,0.205703,0.485149,0.319756,0.448037,0.329652,0.767793,0.210162,4.30969,0.260317,0,-0.540024,75.3145,5.37597,110.829,-0.540024,6.42423,6.907752752304077,0.37422990798950195,2.6702,289.55999755859375,,,,"12144"
"Anthony Santander","BAL",149,644,582,150,84,35,1,30,83,93,50,1,138,7,4,0,,3,1,0.256831,0.07743,0.214168,0.361538,0.321252,0.473588,0.339178,0.79484,0.216758,3.18743,0.286076,0,-0.890305,89.594,11.1264,118.438,-0.890305,-0.455625,13.337366163730621,-8.505625188350677,2.66294,146.3699951171875,,,,"14551"
"Alejandro Kirk","TOR",96,381,335,88,62,16,0,10,36,42,39,1,42,4,3,0,,0,1,0.263291,0.10245,0.109131,0.938775,0.345212,0.402532,0.32824,0.747743,0.139241,1.10638,0.272997,0,-1.16113,49.4922,3.11827,109.953,-1.16113,4.40899,3.377876877784729,10.283992290496826,2.65136,246.55999755859375,,,,"22581"
"Cody Bellinger","CHC",146,630,564,151,98,28,2,22,93,85,51,5,107,5,10,0,,16,5,0.26694,0.0808823,0.169118,0.478261,0.327206,0.441478,0.327447,0.768684,0.174538,5.3525,0.288312,0,0.136338,81.5088,4.74698,105.613,0.136338,3.67282,4.5171889513731,0.5728244781494141,2.64793,57.25,,,,"15998"
"Jeff McNeil","NYM",143,616,557,156,114,31,2,10,70,61,40,1,66,15,3,1,,6,1,0.280769,0.0643478,0.107826,0.596774,0.343206,0.396154,0.324623,0.739359,0.115385,4.16375,0.303097,0,-0.454316,78.2527,3.19671,107.313,-0.454316,-0.294952,5.126678258180618,0.30504828691482544,2.63444,315.44000244140625,,,,"15362"
"Josh Jung","TEX",144,623,577,147,89,31,1,26,81,93,36,0,170,7,3,0,,1,3,0.255269,0.0585683,0.273319,0.214286,0.305857,0.447307,0.323037,0.753164,0.192037,2.70662,0.316901,0,-1.89097,78.3212,2.41226,102.534,-1.89097,3.393,0.0005692243576049805,5.217999815940857,2.63039,133.8699951171875,,,,"26299"
"Riley Greene","DET",143,616,555,149,98,26,6,19,81,69,55,0,161,4,2,0,,9,1,0.267857,0.0885312,0.261569,0.338462,0.336016,0.4375,0.335096,0.773516,0.169643,5.82015,0.344262,0,0.00877072,83.6107,8.55465,113.019,0.00877072,1.62568,9.617944499477744,-4.174316048622131,2.62913,161.60000610351562,,,,"25976"
"Jung Hoo Lee","SFG",134,581,528,152,106,32,4,9,62,69,43,4,42,4,1,4,,2,8,0.287815,0.0744275,0.0725191,1.02632,0.346154,0.415966,0.330158,0.76212,0.128151,3.33285,0.299304,0,-3.98577,76.4771,5.68564,110.217,-3.98577,1.02554,3.3678901195526123,3.100542426109314,2.61891,999,,,,"33824"
"Harrison Bader","NYM",104,448,408,103,69,20,2,12,58,49,31,1,92,6,4,0,,19,4,0.253602,0.0682415,0.204724,0.333333,0.312336,0.400576,0.309,0.712912,0.146974,6.22579,0.29771,0,1.46748,51.0981,-3.48811,96.8395,1.46748,9.312,-0.28661084175109863,10.912000298500061,2.58158,356.3699951171875,,,,"18030"
"Edouard Julien","MIN",120,518,433,105,67,23,1,14,66,59,77,1,158,5,3,1,,7,2,0.241453,0.148214,0.305357,0.48538,0.359571,0.395299,0.335056,0.75487,0.153846,3.98197,0.34386,0,-0.434075,70.2915,7.17617,114.574,-0.434075,-0.486,8.611776292324066,-0.6859999597072601,2.54473,214.3300018310547,,,,"27534"
"Seiya Suzuki","CHC",136,588,515,140,85,28,4,23,77,75,64,3,131,3,6,0,,6,6,0.272358,0.108541,0.22242,0.488,0.352313,0.477642,0.354156,0.829955,0.205285,4.16564,0.319088,0,-2.53886,89.1175,17.4731,123.518,-2.53886,-0.914824,14.59256386756897,-9.214823782444,2.53393,105.27999877929688,,,,"30116"
"Bryson Stott","PHI",134,581,529,136,96,26,2,12,69,65,43,1,107,3,5,1,,21,3,0.257089,0.0740103,0.184165,0.401869,0.313793,0.381853,0.303375,0.695646,0.124764,5.62567,0.298795,0,1.84734,63.5538,-7.2377,87.9835,1.84734,10.2037,-6.801772117614746,12.278702020645142,2.52004,105.66999816894531,,,,"26294"
"Josh Lowe","TBR",113,490,444,115,69,28,3,15,62,67,40,2,134,2,4,0,,23,2,0.259494,0.082218,0.273423,0.300699,0.321224,0.436709,0.325099,0.757933,0.177215,6.59523,0.335423,0,3.049,62.4402,2.73655,110.957,3.049,4.05,9.482127666473389,-1,2.50538,111.69000244140625,,,,"19953"
"Patrick Bailey","SFG",104,410,371,84,55,19,1,10,43,45,33,0,110,3,2,1,,2,1,0.226316,0.0809524,0.269048,0.300885,0.293556,0.360526,0.287594,0.654082,0.134211,3.05381,0.293436,0,-0.720364,39.4367,-10.4707,81.6828,-0.720364,13.1328,-10.015105664730072,21.132800102233887,2.50021,365.8299865722656,,,,"27478"
"Leody Taveras","TEX",125,539,490,127,84,26,4,13,68,64,42,0,114,1,4,2,,15,5,0.260116,0.0788091,0.211909,0.371901,0.318102,0.410405,0.315897,0.728507,0.150289,5.63072,0.311856,0,0.0466486,64.565,-1.10902,97.5852,0.0466486,6.15272,-1.5128844790160656,8.07771611213684,2.48014,275.4700012207031,,,,"18900"
"Yoán Moncada","CHW",143,616,553,139,89,31,1,18,70,71,56,1,170,5,3,0,,3,1,0.252336,0.0901468,0.27673,0.325758,0.324948,0.411215,0.320385,0.736163,0.158879,2.84417,0.330986,0,-1.17281,76.0847,1.02867,102.112,-1.17281,1.56134,0.38631129264831543,3.361344814300537,2.46001,356.4700012207031,,,,"17232"
