Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Mike Tauchman","CHC",61.56,247.651,210.285,50.7054,33.9016,11.2164,0.5172,5.0702,28.1322,23.86,30.7335,0.4953,59.2793,2.7242,1.9178,1.9907,,3.0585,1.1198,0.241127,0.1241,0.239366,0.518452,0.342599,0.371718,0.317595,0.714318,0.130591,3.71021,0.308652,0.035,-0.376138,30.0144,-0.160444,99.0079,-0.341138,-0.024,-0.6455075740814209,-1.6980000250041485,0.607683,676.5599975585938,,,,"15274"
"Aaron Hicks","LAA",118.26,512.876,435.06,100.995,69.2048,17.2036,1.9782,12.6088,61.6871,50.1618,66.9303,2.0515,122.208,4.103,3.6991,3.0836,,7.6612,2.9206,0.232142,0.1305,0.23828,0.547674,0.337449,0.367724,0.313101,0.705173,0.135582,4.43208,0.290801,0.559,-0.765226,60.2444,-2.24647,96.1445,-0.206226,-0.799,-2.575560122728348,-8.764000177383423,0.606283,613.9500122070312,,,,"5297"
"Santiago Espinal","CIN",66.42,264.03,237.9,65.1202,46.7169,13.9334,0.3614,4.1085,28.8577,26.9435,20.1983,0.5281,39.3962,2.1122,2.0194,1.8004,,3.9071,1.6665,0.27373,0.0765,0.149211,0.512697,0.333413,0.387146,0.315558,0.720558,0.113416,3.58061,0.310627,0.272,-0.449769,31.5529,-0.61764,91.5685,-0.177769,-2.181,-2.9356538206338882,0.006000041961669922,0.604881,698,,,,"19997"
"Miguel Rojas","LAD",56.7,224.801,205.561,52.4956,37.4641,10.3052,0.7194,4.0069,24.8382,23.4239,13.4431,0,29.9092,2.4728,1.7178,1.6061,,4.3083,1.5137,0.255377,0.0598,0.133047,0.449464,0.30651,0.370986,0.296556,0.677496,0.115609,4.65143,0.279695,-0.384,-0.188539,23.3172,-4.07348,86.3185,-0.572539,0.148,-4.382762849330902,2.7669999599456787,0.602621,729.010009765625,,,,"7802"
"Oswald Peraza","NYY",38.88,156.473,140.242,34.3011,23.0632,6.0355,0.4275,4.7749,18.393,18.1512,11.5633,0,34.7098,2.5036,1.1729,0.9912,,5.0667,1.7987,0.244586,0.0738999,0.221827,0.333142,0.311086,0.395862,0.308497,0.706948,0.151276,5.15172,0.289672,-0.042,-0.0319438,17.7816,-1.28367,96.9346,-0.0739438,0.24,-0.648671418428421,1.211999997496605,0.586124,689.9400024414062,,,,"22823"
"Michael Busch","CHC",103.68,423.909,374.243,88.308,53.5045,19.1676,1.6414,13.9945,46.5868,48.0785,39.9746,0.4239,117.101,5.0869,2.9077,1.6963,,2.5969,1.0919,0.235964,0.0943,0.27624,0.341369,0.315882,0.408135,0.315081,0.724018,0.172171,3.59801,0.302019,-0.076,-0.697684,50.4913,-1.1595,97.323,-0.773684,1.594,-2.1795445680618286,-6.398000121116638,0.584859,346.6300048828125,,,,"26319"
"Tom Murphy","SFG",58.04,230.624,203.429,48.6466,30.3892,9.7065,0.5424,8.0085,25.9069,27.0925,21.9324,0,63.6734,2.0756,1.7433,1.4435,,1.2022,0.4934,0.239133,0.0951002,0.276092,0.344452,0.317019,0.410282,0.316618,0.727301,0.171149,3.24067,0.304426,-0.249,-0.38695,27.7637,-0.336535,101.14,-0.63595,-1.216,-0.3103775978088379,1.3530000448226929,0.584012,533.0499877929688,,,,"13499"
"Mark Vientos","NYM",45.36,183.273,164.621,40.0846,23.7648,7.3015,0.53,8.4884,22.2045,24.9144,14.4052,0.3665,50.4729,1.8327,1.41,1.0033,,0.6301,0.2871,0.243496,0.0785998,0.275398,0.285405,0.309007,0.448978,0.324337,0.757985,0.205482,3.07289,0.295098,-0.257,-0.30056,23.2382,0.907524,107.121,-0.55756,-0.336,1.059337317943573,-1.523999959230423,0.576317,574.1900024414062,,,,"22184"
"Harold Ramírez","TBR",58.32,246.639,227.748,64.6002,44.7212,12.8318,0.8774,6.1698,28.0765,30.2287,12.7265,0.2466,45.4357,3.4529,1.95,0.761,,2.6358,1.2807,0.283648,0.0515998,0.18422,0.280099,0.328536,0.428966,0.327161,0.757502,0.145319,3.82905,0.32809,0.205,-0.480742,31.8512,1.79973,112.386,-0.275742,-0.332,3.384634882211685,-6.002000063657761,0.574332,602.5800170898438,,,,"14387"
"Victor Scott II","STL",69.66,269.662,244.725,61.9339,45.1426,10.7461,1.9035,4.1417,29.2035,27.2217,17.0426,0,50.5602,3.5056,2.195,2.1934,,16.4001,6.0966,0.253076,0.0632,0.187495,0.337075,0.308381,0.363314,0.294979,0.671696,0.110239,6.32692,0.30066,0,0.200623,27.617,-5.23969,85.219,0.200623,0,-4.737263768911362,1.1610000133514404,0.559534,999,,,,"31349"
"Adam Frazier","KCR",81,326.818,294.923,78.2629,55.454,16.2496,1.9283,4.6309,34.0627,32.0041,23.9231,0.3268,42.4689,3.595,2.3999,1.9771,,7.0613,3.0842,0.265367,0.0732,0.129947,0.563309,0.325639,0.380648,0.309655,0.706287,0.11528,4.65217,0.294266,0.212,-0.526305,37.4543,-2.36663,91.493,-0.314305,-0.882,-3.645612746477127,-1.9080000519752502,0.553093,604.7100219726562,,,,"15223"
"Pete Crow-Armstrong","CHC",50.22,207.872,187.727,45.6594,29.741,8.8767,1.6193,5.4223,23.9025,22.0606,14.4471,0.2079,57.0502,2.7023,1.5139,1.4819,,7.7487,3.1343,0.243223,0.0695,0.274449,0.253235,0.304321,0.394411,0.303451,0.698732,0.151188,6.06131,0.317407,-0.029,-0.132874,22.7517,-2.57634,89.5265,-0.161874,0.446,-2.859023332595825,1.2830000221729279,0.549069,475.6199951171875,,,,"27769"
"Ezequiel Duran","TEX",58.32,232.76,213.504,54.9043,34.355,12.1121,0.951,7.4862,26.9858,28.6618,13.407,0.4655,58.1159,2.5604,1.7676,1.5205,,4.5709,1.9871,0.257158,0.0576002,0.249682,0.230694,0.306486,0.427987,0.315218,0.734473,0.170829,4.79401,0.316818,-0.507,-0.308685,27.7502,-0.610218,97.1144,-0.815685,-0.553,-1.620449960231781,-0.9849999845027924,0.528515,336.7200012207031,,,,"23733"
"Jorge Mateo","BAL",46.98,182.056,167.034,39.43,25.3647,8.5096,1.2997,4.2559,20.853,19.3511,10.4682,0,46.1682,1.8206,1.4035,1.3294,,13.4372,3.946,0.23606,0.0575,0.253594,0.22674,0.286172,0.379004,0.288525,0.665176,0.142944,7.31272,0.298052,0.224,0.731795,17.6692,-4.51322,83.3296,0.955795,0.331,-2.6806933283805847,1.707999974489212,0.519602,495.0799865722656,,,,"17273"
"Patrick Wisdom","CHC",71.28,291.321,256.44,53.1847,27.0652,9.9092,0.6137,15.5966,35.3679,39.7842,27.7629,0.2913,104.345,3.4959,2.199,1.4236,,4.1954,1.722,0.207397,0.0953001,0.35818,0.266068,0.291288,0.433284,0.311065,0.724571,0.225887,4.22261,0.271009,-0.151,-0.334887,33.7272,-1.7686,94.6304,-0.485887,-2.037,-2.4237911105155945,-2.3069999516010284,0.517993,612.5999755859375,,,,"13602"
"Miguel Andujar","OAK",58.32,243.32,221.843,59.1419,40.0117,11.5223,0.5746,7.0333,26.4707,28.445,17.3001,1.4599,38.9779,1.4599,1.7916,0.9255,,2.359,0.9966,0.266593,0.0711001,0.160192,0.443844,0.321384,0.418824,0.318438,0.740209,0.152231,3.37563,0.293365,0.117,-0.390437,29.6599,0.0127648,106.402,-0.273437,0.016,1.593074232339859,-4.790000231936574,0.505301,609.72998046875,,,,"15878"
"Ernie Clement","TOR",48.6,196.565,179.931,47.1774,33.7532,9.1661,0.8175,3.4407,20.6468,20.5901,12.4426,0,22.0415,1.5725,1.4874,1.1319,,2.4048,1.016,0.262198,0.0633002,0.112133,0.564508,0.313112,0.379595,0.30275,0.692707,0.117397,3.97535,0.280479,-0.014,-0.315932,21.3996,-2.55068,92.2857,-0.329932,-0.646,-2.1468557119369507,0.3799999952316284,0.489551,707.5999755859375,,,,"20352"
"Ji Hwan Bae","PIT",51.84,213.119,189.025,48.4745,33.8994,10.5084,1.2433,2.8234,24.0042,19.6525,19.0315,0.2131,45.5362,1.9181,1.568,1.576,,10.7529,4.0176,0.256444,0.0892999,0.213666,0.417942,0.32818,0.370002,0.307977,0.698181,0.113557,5.98251,0.320958,0.215,0.0338629,24.1269,-1.84042,90.2014,0.248863,-1.305,-2.3381720036268234,-0.06299996376037598,0.484613,561.7999877929688,,,,"23818"
"Jakob Marsee","SDP",45.36,183.91,157.45,36.5615,25.0708,6.9251,0.4991,4.0665,20.5958,17.8966,21.7197,0.1839,42.1178,2.2069,1.3806,1.1525,,5.2407,2.0079,0.23221,0.1181,0.229014,0.515689,0.330975,0.360015,0.308155,0.69099,0.127804,4.71498,0.28847,0,-0.175465,20.8473,-1.56098,96.9334,-0.175465,0,-0.8741489201784134,-0.5400000214576721,0.483801,999,,,,"sa3019868"
"Jurickson Profar","SDP",98.82,421.675,366.743,87.4024,58.4254,18.6755,1.0786,9.2229,46.5701,40.1157,45.5409,0,76.0991,4.2167,2.851,2.3233,,2.9894,1.0449,0.238321,0.108,0.180469,0.598442,0.327077,0.37057,0.309334,0.697646,0.132249,3.3119,0.275017,-0.266,-0.676713,48.2125,-3.16612,97.7239,-0.942713,-1.724,-2.131733238697052,-7.421000003814697,0.480026,629.5900268554688,,,,"10815"
"Jordan Lawlar","ARI",46.98,192.849,171.52,39.9087,26.6688,7.9562,1.0287,4.255,21.3066,19.4746,15.9486,0.1928,47.6996,2.6999,1.4424,1.238,,6.1454,2.331,0.232677,0.0827001,0.247342,0.334355,0.305605,0.365482,0.295154,0.671087,0.132805,5.59716,0.29464,-0.019,-0.102474,19.7785,-3.71903,82.7737,-0.121474,0.09,-4.237027637660503,2.438999980688095,0.475891,395.80999755859375,,,,"29976"
"Marco Luciano","SFG",53.46,217.221,193.004,41.8275,26.4558,8.7795,0.5402,6.0521,22.3346,22.4492,19.5716,0,67.5901,1.7378,1.6328,1.2746,,1.9026,0.7847,0.216718,0.0901,0.311158,0.289563,0.292373,0.361877,0.287691,0.65425,0.145159,3.68854,0.295677,-0.03,-0.318721,20.9317,-5.53539,81.7477,-0.348721,-0.051,-5.260478854179382,2.6220000982284546,0.474886,532.4299926757812,,,,"25616"
"James McCann","BAL",39.4,154.322,141.042,33.5396,22.6735,6.574,0.2835,4.0086,16.2684,16.5048,9.0278,0,39.9573,2.0062,1.1781,1.0676,,2.0318,0.7784,0.237798,0.0584998,0.258922,0.225936,0.290847,0.373692,0.289741,0.664539,0.135894,3.9657,0.300556,-0.165,-0.181906,15.1334,-3.66986,84.1723,-0.346906,0.301,-3.273600161075592,3.044000029563904,0.47205,674.8300170898438,,,,"12859"
"Paul DeJong","CHW",81,327.753,294.83,60.7515,36.3596,11.6385,0.3612,12.3922,33.143,36.1649,24.4831,0,96.4683,4.5885,2.3233,1.5281,,3.9711,1.71,0.206056,0.0746999,0.294332,0.253794,0.275341,0.374077,0.283042,0.649418,0.168021,3.44782,0.256831,-0.206,-0.431689,30.3171,-9.61768,76.2285,-0.637689,-0.52,-9.973133385181427,3.5300002098083496,0.467558,547.8300170898438,,,,"18015"
"Austin Barnes","LAD",34.65,133.152,117.104,25.9466,17.2991,4.9541,0.23,3.4634,15.0303,13.952,12.4097,0,29.3464,1.5978,1.0285,1.0111,,1.8345,0.6379,0.221568,0.0931998,0.220398,0.42287,0.302361,0.356527,0.291558,0.658888,0.134959,4.08241,0.263507,-0.228,-0.143565,13.2583,-2.96547,82.9678,-0.371565,-1.114,-3.181109130382538,1.7740000486373901,0.464026,744.6400146484375,,,,"12158"
"Max Stassi","CHW",49.72,200.493,176.908,36.2015,23.2617,6.5111,0.4875,5.9411,19.6533,20.1799,18.6058,0,59.4941,2.4059,1.5151,1.0586,,0.9643,0.4192,0.204635,0.0928002,0.296739,0.312734,0.286877,0.3477,0.280761,0.634577,0.143065,3.16968,0.26782,-0.405,-0.325207,18.1658,-6.26309,74.6477,-0.730207,-1.173,-6.820652663707733,2.970000147819519,0.458261,633.239990234375,,,,"10059"
"Nick Senzel","WSN",93.96,373.688,335.057,80.4252,54.8152,15.93,0.9425,8.7376,38.4801,37.849,29.2971,0,73.746,3.7369,2.9212,2.6756,,7.0525,3.0804,0.240034,0.0783999,0.197347,0.39727,0.30581,0.371439,0.297241,0.677248,0.131404,4.03313,0.280584,0.288,-0.566558,38.9729,-6.55876,84.0132,-0.278558,-2.063,-7.6795238852500916,-0.6050000190734863,0.443458,444.3299865722656,,,,"19293"
"Dairon Blanco","KCR",40.5,161.22,144.582,37.1245,25.6665,6.879,1.4479,3.1312,19.3461,16.6642,11.6401,0,38.3287,2.7407,1.2282,1.0284,,14.4863,4.3271,0.256771,0.0722003,0.237742,0.303691,0.321524,0.38935,0.311156,0.710874,0.132579,7.54064,0.325761,-0.145,0.762317,18.6771,-0.966568,92.533,0.617317,-0.137,-0.8251262307167053,-0.21799999475479126,0.442009,668.030029296875,,,,"19779"
"Joey Gallo","WSN",95.58,395.531,330.975,64.4443,33.164,11.2504,1.1636,18.8664,46.9737,48.3551,56.1654,0.7911,147.284,3.5598,3.1159,1.7145,,2.7839,1.0773,0.19471,0.142,0.372371,0.381341,0.315298,0.406741,0.315543,0.722039,0.212031,3.65306,0.271393,0.289,-0.607552,47.263,-0.93011,96.2826,-0.318552,0.572,-2.140100121498108,-6.960999965667725,0.43624,509.5799865722656,,,,"14128"
"Akil Baddoo","DET",40.5,167.509,145.552,35.0418,22.5401,6.7974,1.2366,4.4677,19.8758,17.4304,18.8113,0.5025,40.5944,0.8375,1.2106,1.0981,,6.5103,2.3232,0.240752,0.1123,0.242341,0.463396,0.328648,0.396529,0.31698,0.725177,0.155778,5.8813,0.30063,0.35,0.000289478,20.216,-0.193996,100.462,0.350289,0.211,0.4430490806698799,-1.8140000998973846,0.430621,733.1400146484375,,,,"22168"
"Donovan Solano",,69.66,298.021,266.029,72.4608,52.2203,15.1999,0.6664,4.3742,32.9717,29.2553,22.0536,0.596,63.3149,6.2584,2.1644,1.5157,,0.761,0.3215,0.272379,0.0740001,0.212451,0.348316,0.339868,0.383853,0.318608,0.723721,0.111474,2.75764,0.339577,-0.748,-0.599417,36.37,0.0578106,100.337,-1.34742,-0.994,-1.2251799702644348,-4.74700003862381,0.415396,734.8200073242188,,,,"8623"
"Dylan Moore","SEA",53.46,213.499,183.824,38.0789,22.5637,8.5325,0.8625,6.1202,24.1925,21.8899,22.3533,0.427,64.982,4.27,1.6298,1.421,,10.5733,3.8514,0.207148,0.1047,0.304367,0.343992,0.305087,0.36283,0.295312,0.667917,0.155682,5.91945,0.279476,0.169,0.113367,21.9243,-4.08932,90.0157,0.282367,-0.446,-2.2717867493629456,-0.8510000109672546,0.411693,675.1699829101562,,,,"18042"
"Seby Zavala","SEA",34.65,134.55,120.038,22.8202,14.2389,4.829,0.1744,3.5779,12.843,12.8092,11.1676,0.1345,49.2517,1.3455,1.0403,0.9581,,0.7637,0.2999,0.190108,0.0829998,0.366049,0.226745,0.264487,0.322661,0.259794,0.587149,0.132554,3.23736,0.281943,-0.217,-0.178932,9.84803,-6.54606,65.3974,-0.395932,-1.023,-5.974506497383118,1.8650000095367432,0.40594,746.4099731445312,,,,"18887"
"Brooks Lee","MIN",35.64,144.5,130.199,31.9414,20.7198,7.7938,0.5566,2.8711,15.5664,14.8513,11.1554,0.1445,26.899,1.156,1.0847,0.9055,,1.3304,0.5594,0.245328,0.0771998,0.186152,0.414714,0.308178,0.379893,0.300512,0.688071,0.134565,3.8378,0.286369,0,-0.223427,15.4629,-2.14363,90.6315,-0.223427,0,-1.845497116446495,0.972000002861023,0.402299,999,,,,"sa3019973"
"Graham Pauley","SDP",64.8,263.937,238.098,59.6139,37.8899,12.534,0.6684,8.5216,29.7954,30.8987,19.98,0.2639,58.1197,2.6394,1.891,1.3289,,3.9157,1.6228,0.250376,0.0756999,0.220203,0.343773,0.313141,0.416004,0.315585,0.729144,0.165628,3.88821,0.294739,0,-0.366006,31.5478,-0.611439,101.915,-0.366006,0,0.26007115840911865,-5.23799991607666,0.400315,999,,,,"31363"
"Matt Thaiss","LAA",40.9,163.862,140.6,31.2426,20.4956,5.4616,0.4208,4.8646,18.0874,17.4319,19.0899,0.6554,42.3346,1.9663,1.2579,0.948,,1.2007,0.4786,0.22221,0.1165,0.258355,0.450929,0.321021,0.370837,0.305356,0.691858,0.148628,3.49078,0.278665,-0.182,-0.276978,18.1939,-1.77174,90.7763,-0.458978,-0.526,-2.269973576068878,2.3429999351501465,0.391701,685.3900146484375,,,,"19318"
"Brandon Belt",,81,347.482,294.266,66.1539,38.6861,13.1794,0.5778,13.7106,42.8034,42.1359,45.1726,1.0424,110.055,4.1698,2.5369,1.3364,,1.1363,0.5058,0.22481,0.13,0.316723,0.410453,0.333664,0.413302,0.32644,0.746966,0.188492,2.76002,0.303076,-0.747,-0.656466,44.6661,2.32751,105.674,-1.40347,-0.09,0.9991662502288818,-8.892000049352646,0.39165,654.8900146484375,,,,"10264"
"Ildemaro Vargas","WSN",46.98,187.806,172.19,45.0497,31.1031,9.4539,1.1224,3.3703,18.983,19.1165,11.7567,0.1878,22.092,1.3146,1.4155,1.1293,,1.6598,0.6812,0.261628,0.0626001,0.117632,0.53217,0.311345,0.388287,0.304192,0.699633,0.12666,3.90293,0.281345,-0.075,-0.294482,20.671,-2.2121,88.673,-0.369482,-0.361,-3.0048603415489197,0.5299999713897705,0.391268,749.8499755859375,,,,"13324"
"Richie Palacios","TBR",42.12,171.729,148.634,36.974,24.279,8.782,0.689,3.2239,18.4784,17.0032,19.1134,0.1717,30.4254,2.0607,1.1995,0.7206,,2.8643,1.0865,0.248758,0.1113,0.177171,0.628205,0.340032,0.382184,0.319425,0.722215,0.133425,4.38244,0.290487,-0.081,-0.234627,21.074,0.149866,107.024,-0.315627,-0.413,1.1297641098499298,-3.0589998960494995,0.389241,562.4199829101562,,,,"24589"
"J.D. Martinez","NYM",124.74,534.837,480.59,115.732,67.0028,24.6816,1.5922,22.4557,64.1466,72.762,44.7659,1.0697,156.816,4.2787,4.053,1.1501,,1.0089,0.4427,0.240813,0.0837,0.293204,0.285467,0.308752,0.438972,0.320768,0.747724,0.198159,2.8139,0.305454,-2.091,-0.870991,66.2297,1.06288,104.728,-2.96199,0,0.1710214614868164,-14.553000450134277,0.382926,266.8800048828125,,,,"6184"
"Brenton Doyle","COL",131.22,498.721,460.035,105.691,68.0857,19.1846,3.6814,14.7394,54.931,54.564,26.3823,0,161.61,4.4885,3.8646,3.95,,18.7538,5.8898,0.229746,0.0529,0.32405,0.163246,0.276011,0.383572,0.284742,0.659583,0.153826,6.32751,0.316299,0.244,0.502333,46.8361,-13.9301,61.0704,0.746333,7.954,-23.30592304468155,10.141000032424927,0.381584,373.1499938964844,,,,"25479"
"Enmanuel Valdez","BOS",38.88,150.9,133.161,32.693,19.6048,7.5164,0.6304,4.9415,18.018,18.365,14.1091,0.4527,34.4621,1.2072,1.2198,1.2026,,1.9936,0.8749,0.245515,0.0934997,0.228377,0.409409,0.320709,0.422757,0.321102,0.743466,0.177242,4.33749,0.292191,-0.006,-0.236139,18.7281,0.341853,97.4257,-0.242139,-0.175,-0.7075897753238678,-0.607000008225441,0.379988,663.260009765625,,,,"21716"
"Luke Maile","CIN",54.24,208.988,184.489,42.0985,27.3571,9.3319,0.2967,5.1129,22.7403,21.4625,18.0984,0,55.4575,3.1348,1.6367,1.6289,,2.1667,0.8136,0.228189,0.0866002,0.265362,0.326347,0.30542,0.36513,0.295782,0.67055,0.136941,3.75314,0.294575,-0.232,-0.284457,21.5427,-3.9213,78.311,-0.516457,0.173,-6.131831049919128,4.692999973893166,0.378025,691.1699829101562,,,,"13355"
"Nelson Velázquez","KCR",85.86,337.578,302.315,71.8364,41.1847,14.415,1.0883,15.1484,40.9168,44.7694,26.7362,1.0127,97.4362,3.3758,2.6798,2.4712,,4.9972,2.071,0.237621,0.0792,0.288633,0.274397,0.304226,0.442827,0.319353,0.747053,0.205206,4.24449,0.29462,0.135,-0.416231,41.4062,0.27425,98.2146,-0.281231,-0.164,-1.0034165382385254,-6.724999874830246,0.37267,302.30999755859375,,,,"23359"
"Liover Peguero","PIT",45.36,180.554,165.439,40.7433,27.153,7.9179,0.9064,4.7659,19.3539,20.0476,11.3568,0.1806,41.2937,1.2639,1.3544,1.1393,,5.0279,1.8502,0.246273,0.0628998,0.228706,0.275025,0.297434,0.391512,0.298381,0.688946,0.145239,5.11103,0.297988,0.02,-0.0804185,19.0013,-2.9981,83.7686,-0.0604185,0.372,-3.6910485066473484,1.2360000312328339,0.368604,432.29998779296875,,,,"24273"
"Brandon Crawford","STL",42.12,168.257,150.183,35.6568,24.0061,6.6594,0.6198,4.3715,18.0705,18.4422,13.797,0.673,38.6422,2.0191,1.2838,0.9734,,1.4728,0.5957,0.237422,0.0819997,0.229662,0.357045,0.307699,0.377341,0.298908,0.68504,0.139919,3.72959,0.288468,-0.145,-0.258521,17.7809,-2.7202,87.8534,-0.403521,-1.032,-2.935417413711548,0.8580000400543213,0.364482,735.030029296875,,,,"5343"
"Jonny DeLuca","TBR",38.88,158.069,141.931,32.6053,19.2833,7.2283,0.6801,5.4136,17.9624,18.8829,12.1555,0.3161,34.3331,1.8968,1.1915,0.894,,2.4365,0.9381,0.229726,0.0769,0.217203,0.354046,0.296851,0.404665,0.303082,0.701517,0.174939,4.62997,0.263037,-0.016,-0.163071,17.2521,-2.00763,95.6961,-0.179071,-0.151,-0.9942251592874527,-0.7989999949932098,0.35654,683.3599853515625,,,,"26365"
"Edward Olivares","PIT",63.18,263.349,238.653,62.3681,40.1941,12.7697,1.4449,7.9594,30.8243,32.1099,17.6444,0.5267,48.4943,3.9502,1.9591,1.1416,,6.729,2.967,0.261334,0.0670002,0.184145,0.363845,0.320215,0.427004,0.322354,0.747219,0.16567,4.97126,0.295445,0.1,-0.378537,32.9578,0.870276,99.8397,-0.278537,-1.882,-0.3308400511741638,-5.148999929428101,0.348266,479.8800048828125,,,,"19698"
"Luis Guillorme","ATL",40.5,160.629,139.515,36.0379,26.8775,6.7982,0.6433,1.7189,17.9614,14.9286,17.4765,0.9638,27.889,1.285,1.2416,1.1112,,0.8234,0.3546,0.258309,0.1088,0.173623,0.626645,0.343531,0.35322,0.309383,0.696751,0.094911,3.58168,0.308767,-0.201,-0.329217,18.3722,-1.19953,91.1268,-0.530217,-1.38,-2.2959409952163696,0.21300005912780762,0.338017,749.0800170898438,,,,"16451"
"Andruw Monasterio","MIL",42.12,170.553,149.173,36.4639,25.9496,7.4412,0.4989,2.5743,17.538,15.736,17.4476,0.1706,38.9491,1.7055,1.2684,0.9584,,3.2052,1.3219,0.24444,0.1023,0.22837,0.447959,0.327941,0.352784,0.303143,0.680725,0.108344,4.21368,0.311148,-0.208,-0.263112,18.6234,-2.15746,88.1285,-0.471112,-0.207,-2.9794424772262573,0.5489999800920486,0.33708,639.9400024414062,,,,"19455"
"Coby Mayo","BAL",22.68,91.9548,80.1043,19.0368,11.3611,4.3549,0.2644,3.0564,10.9704,10.7224,9.3886,0.092,24.8243,1.1954,0.6903,0.5763,,0.537,0.2151,0.23765,0.1021,0.269962,0.378202,0.324155,0.413083,0.321192,0.737237,0.175433,3.4857,0.302008,-0.007,-0.15177,11.4193,0.21519,105.972,-0.15877,0,0.4992475062608719,-0.27000001072883606,0.334298,999,,,,"sa3014479"
"Gary Sánchez","MIL",88,357.77,314.623,66.7158,37.1433,12.2539,0.4583,16.8603,40.8703,45.4063,34.0597,0,102.032,5.0088,2.5285,1.5499,,1.3414,0.5667,0.21205,0.0952001,0.285189,0.333814,0.296964,0.414678,0.308429,0.711642,0.202628,2.82125,0.251467,-0.909,-0.558133,40.6371,-2.95508,91.6721,-1.46713,-0.685,-5.158247590065002,-3.7200000882148743,0.329165,360.0899963378906,,,,"11442"
"Andrew McCutchen","PIT",110.16,472.41,403.518,98.2411,63.7426,20.2816,0.6264,13.5904,56.0797,53.386,59.4292,0.9448,103.866,4.2517,3.6708,1.5405,,7.7761,3.1608,0.243462,0.1258,0.219863,0.572175,0.343879,0.397868,0.326618,0.741746,0.154406,3.61417,0.292168,-1.261,-0.753418,60.7948,3.23437,102.699,-2.01442,-0.413,-0.4350273609161377,-12.400999903678894,0.324992,577.0999755859375,,,,"9847"
"Travis Jankowski","TEX",40.5,165.45,141.662,35.5277,26.7258,6.6173,0.5968,1.5879,18.3583,14.2403,20.0691,0.1655,31.4632,1.4891,1.2437,0.9864,,6.4451,2.1713,0.250792,0.1213,0.190167,0.637859,0.347103,0.339557,0.309604,0.68666,0.0887655,5.04592,0.308952,-0.422,0.00180297,18.954,-1.20513,93.2234,-0.420197,0.759,-1.7636138200759888,-0.6179999709129333,0.322868,734.1099853515625,,,,"13768"
"Edmundo Sosa","PHI",38.88,154.069,141.645,34.9744,23.2462,6.8518,1.0602,3.8162,16.7711,17.0743,6.1782,0,36.2046,4.0058,1.1809,1.0584,,2.7633,1.1397,0.246915,0.0401003,0.23499,0.170647,0.295133,0.391083,0.297736,0.686216,0.144168,5.19377,0.303079,0.203,-0.185966,16.1315,-2.64088,84.2029,0.0170338,0.161,-2.998125094920397,0.9169999808073044,0.31591,747.7100219726562,,,,"17022"
"Nick Loftin","KCR",42.12,168.296,151.852,38.8099,26.6585,7.8387,0.5625,3.7502,18.1059,17.8257,12.3193,0,27.6523,1.8513,1.2609,1.0122,,2.7611,1.0952,0.255577,0.0732002,0.164308,0.445507,0.31671,0.388695,0.30841,0.705405,0.133118,4.23722,0.288058,-0.037,-0.224633,19.113,-1.39284,90.6295,-0.261633,-0.403,-2.1512359976768494,-0.40299999713897705,0.315292,632.239990234375,,,,"27630"
"Abraham Toro","OAK",34.02,137.585,122.24,29.8629,19.1236,6.9082,0.4165,3.4146,14.5061,14.2808,11.9974,0.1376,25.6704,1.5134,1.0232,0.8104,,1.4944,0.6074,0.244297,0.0872002,0.186579,0.467363,0.317119,0.391426,0.309713,0.708545,0.147128,3.7998,0.280832,-0.164,-0.207882,15.7741,-0.989763,100.354,-0.371882,-0.719,-0.31345123797655106,-1.2319999933242798,0.31187,684.6400146484375,,,,"19844"
"Dominic Fletcher","CHW",98.82,394.021,355.137,85.8298,58.4216,16.2709,2.3304,8.8069,38.1428,39.7891,29.4334,0.394,96.5618,4.3342,2.9012,2.2153,,4.5406,2.1664,0.241681,0.0747,0.245067,0.304814,0.305246,0.375016,0.297532,0.680263,0.133336,4.21393,0.304836,-0.162,-0.713563,41.1887,-6.82055,86.272,-0.875563,1.5,-7.356813549995422,-2.9010000228881836,0.31161,612.0700073242188,,,,"26149"
"Xavier Edwards","MIA",22.68,91.7343,81.2591,22.4601,17.294,3.8604,0.3747,0.931,9.9646,8.3431,8.5496,0.2752,11.555,0.6421,0.6815,0.6019,,2.7064,0.9558,0.276401,0.0931996,0.125962,0.739905,0.347317,0.367502,0.316343,0.714819,0.0911012,4.69052,0.309974,0.037,-0.0640973,11.0225,-0.154778,96.7547,-0.0270973,-0.14,-0.39590632915496826,0.346000000834465,0.306682,699.280029296875,,,,"22266"
"Luis Matos","SFG",32.4,131.431,118.899,31.3753,21.321,6.4046,0.6684,2.9813,14.6244,14.3548,9.4762,0,18.0133,1.3143,0.979,0.762,,2.4471,0.9516,0.263881,0.0721003,0.137055,0.526067,0.322692,0.404212,0.316483,0.726904,0.140331,4.62999,0.287145,-0.1,-0.159653,15.8076,-0.206472,101.049,-0.259653,-0.267,-0.08879496157169342,-1.3470000326633453,0.30335,512.3400268554688,,,,"26467"
