Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Ronald Acuña Jr.","ATL",147.495,659.488,566.757,176.426,106.228,32.916,2.28518,34.9971,119.31,92.0658,77.2998,3.80472,104.349,10.2324,4.01182,1.18678,9.73463,51.0161,13.1877,0.311291,0.117212,0.158227,0.740781,0.400969,0.562682,0.407927,0.963651,0.251391,6.42368,0.327821,1.69847,3.17335,129.403,49.0485,157.189,4.87182,0.450307,51.59576177597046,-6.565867781639099,6.73082,1.0499999523162842,5.34964,-0.649822,1.17593,"18401"
"Mookie Betts","LAD",149.248,661.591,566.655,160.562,90.3021,35.2904,2.1215,32.8485,111.408,94.3107,80.6493,1.98423,103.548,8.35075,4.7412,1.19495,7.42723,12.8566,3.56211,0.283351,0.121902,0.156514,0.778859,0.377898,0.527025,0.385099,0.904923,0.243674,4.93673,0.293596,0.907794,-0.298431,117.273,36.6617,145.654,0.609363,-0.959907,37.41413086652756,1.8656757473945618,6.16109,4.610000133514404,2.82935,2.0823,0.879842,"13611"
"Aaron Judge","NYY",138.34,602.03,497.255,136.513,71.1152,21.8084,0.306834,43.2827,99.7819,106.441,95.9113,8.9788,162.167,4.13337,4.27347,0.457381,8.60516,6.40283,2.48429,0.274533,0.159313,0.269366,0.591437,0.393232,0.580755,0.406024,0.973987,0.306222,3.27382,0.314883,0.20536,-1.01762,117.178,43.8239,159.916,-0.812264,-0.589481,43.141750156879425,-3.4511308073997498,6.00002,13.170000076293945,3.90825,0.00252565,1.40022,"15640"
"Juan Soto","NYY",153.041,665.104,529.972,147.774,82.5827,26.9231,1.53784,36.7303,104.768,99.8235,126.781,8.24286,110.48,3.77292,3.65059,0.926754,14.5805,10.5678,3.98452,0.278834,0.190619,0.16611,1.14755,0.419058,0.543357,0.408002,0.962414,0.264523,3.96805,0.287371,-0.922394,-1.14695,130.547,49.5076,161.264,-2.06935,-1.05152,47.5820791721344,-10.084592938423157,5.99527,9.819999694824219,1.38298,-0.0589656,0.962347,"20123"
"Yordan Alvarez","HOU",137.322,594.345,501.717,148.236,77.9564,30.4022,1.68375,38.1936,94.8495,105.336,77.7697,5.39814,116.064,9.25207,5.08713,0.518385,9.80697,0.736692,0.358073,0.295457,0.130849,0.195281,0.670056,0.396173,0.591142,0.412758,0.987315,0.295685,2.61929,0.312136,-0.296706,-1.23338,119.005,46.588,167.992,-1.53009,-0.678445,46.89011085033417,-12.88195550441742,5.40417,15.819999694824219,2.40171,0.547775,1.47485,"19556"
"Julio Rodríguez","SEA",150.643,661.807,597.827,167.025,99.73,33.4115,2.60143,31.2823,98.8456,91.0207,50.9957,4.64777,155.927,9.31103,2.66968,1.00272,9.10742,32.1113,8.95877,0.279387,0.0770554,0.235608,0.327049,0.344023,0.500958,0.358693,0.844981,0.221571,6.13036,0.328447,0.652152,1.44367,102.798,22.1605,133.947,2.09582,-0.0102535,29.01509189605713,2.1207622308284044,5.34623,3.450000047683716,2.06063,-1.78351,0.399308,"23697"
"José Ramírez","CLE",150.998,655.531,576.138,158.801,92.0337,36.3568,3.89868,26.5119,89.8998,93.5131,68.3092,10,76.5794,4.68347,6.03771,0.362604,7.33392,24.1946,7.25284,0.27563,0.104204,0.11682,0.892004,0.353793,0.490318,0.355983,0.844111,0.214688,5.69511,0.276129,1.1855,0.583154,100.347,20.4748,129.894,1.76865,1.68414,25.24942457675934,2.4278258681297302,4.98009,15.25,3.93046,-1.85554,0.299201,"13510"
"Corey Seager","TEX",132.278,578.392,512.15,150.146,86.2998,32.5035,1.17656,30.1657,85.2096,89.8166,54.8238,5.5568,93.6313,5.79957,4.86807,0.750561,10.2578,2.51168,0.930893,0.293167,0.0947866,0.161882,0.585528,0.364879,0.537927,0.379989,0.902806,0.24476,3.05219,0.305121,-0.405261,-0.979819,100.07,29.5968,142.009,-1.38508,-1.60354,27.72827184200287,2.5289134979248047,4.9761,30.170000076293945,3.49108,1.05607,1.1056,"13624"
"Adley Rutschman","BAL",143.759,602.569,515.775,138.873,88.8375,30.4055,1.23677,18.3937,77.905,69.2744,76.4197,2.86015,95.0363,5.28993,4.15431,0.930212,11.5381,2.25455,1.03742,0.269252,0.126823,0.157718,0.804111,0.366637,0.439986,0.350803,0.806622,0.170734,2.81963,0.296384,0.650102,-1.27901,89.6478,16.2283,126.496,-0.628908,3.76292,18.501180708408356,10.122637748718262,4.89511,53.130001068115234,3.40952,-2.23604,0.610894,"26288"
"Gunnar Henderson","BAL",145.759,620.215,548.536,143.409,82.8742,28.9754,5.66061,25.899,88.3417,82.7133,62.4144,1.2661,155.383,5.08691,3.67244,0.505103,9.49441,11.5851,3.35969,0.26144,0.100634,0.250531,0.40168,0.340338,0.476546,0.349602,0.816884,0.215106,5.75008,0.316802,0.527682,-0.24994,91.6545,16.085,125.664,0.277742,2.27861,19.349514096975327,7.984889030456543,4.8263,32.779998779296875,2.02354,-1.73967,0.459943,"26289"
"Freddie Freeman","LAD",153.434,675.873,586.611,179.13,112.488,38.6378,2.29023,25.7136,108.686,95.8903,75.1458,8.48906,108.903,8.84215,4.732,0.542166,10.646,14.8905,3.98726,0.305364,0.111183,0.16113,0.690024,0.389614,0.510541,0.382794,0.900155,0.205177,4.93997,0.335905,0.147468,-0.153305,118.511,36.1596,144.083,-0.00583733,0.556849,36.299841994419694,-11.282179713249207,4.78735,9.130000114440918,4.12286,0.376257,1.15587,"5361"
"Fernando Tatis Jr.","SDP",146.908,646.817,574.336,156.326,88.392,32.4022,2.33421,33.1978,98.1709,93.0098,61.3089,1.94101,146.036,5.49942,4.22192,1.45029,10.5886,28.0572,6.88518,0.272186,0.0947855,0.225776,0.419821,0.345749,0.510137,0.363384,0.855886,0.237951,5.98451,0.308342,0.684698,1.52447,102.989,24.1782,130.854,2.20917,6.17545,26.52717638015747,-0.625856876373291,4.7769,8.40999984741211,4.96553,-0.692408,0.406795,"19709"
"Bobby Witt Jr.","KCR",152.068,657.766,605.393,168.673,99.7271,33.1011,6.79106,29.0533,97.7567,89.4981,39.6823,1.46375,120.895,5.42169,5.84764,1.42136,7.00099,41.4102,10.7323,0.278617,0.0603289,0.183796,0.328238,0.325708,0.499701,0.349064,0.825409,0.221084,7.44037,0.30267,0.335754,2.64749,96.9096,16.7647,121.094,2.98324,-1.89482,19.89010238647461,5.145342230796814,4.7277,2.5799999237060547,3.3886,1.04912,0.896745,"25764"
"Corbin Carroll","ARI",147.723,631.212,553.312,153.141,91.6926,30.0882,8.16367,23.1963,100.674,75.9007,60.0365,1.58898,130.84,11.2125,3.32127,3.32909,8.00065,45.2875,7.00109,0.276771,0.0951131,0.207284,0.458854,0.357375,0.486425,0.361578,0.843801,0.209654,8.33092,0.322765,-0.547816,4.85925,99.5578,22.6483,127.303,4.31144,6.11212,25.661837100982666,0.11915302276611328,4.7153,6.539999961853027,2.51035,0.756139,1.41074,"25878"
"Kyle Tucker","HOU",151.475,646.211,566.201,158.57,90.5495,33.7062,3.63472,30.6794,94.8194,102.97,69.9417,5.36446,96.2734,3.75621,5.9607,0.350635,8.9816,25.5097,6.15127,0.280059,0.108234,0.148981,0.726491,0.359625,0.514982,0.36954,0.874607,0.234923,5.90352,0.287259,0.501947,1.28141,106.197,27.4597,138.037,1.78335,0.238288,31.23510468006134,-6.870844155550003,4.61817,6.739999771118164,2.47056,-0.704172,0.336968,"18345"
"Austin Riley","ATL",153.638,668.219,594.303,165.154,93.4706,31.7086,2.14428,37.8309,99.6023,102.427,56.9394,2.95223,160.324,10.4109,6.3504,0.215235,11.699,2.39637,0.775024,0.277896,0.0852107,0.239927,0.355153,0.348059,0.529434,0.370254,0.877493,0.251538,3.35453,0.316332,-0.260337,-1.06425,110.21,28.7911,131.934,-1.32458,-4.62327,25.111141681671143,-2.4478626251220703,4.53014,19.030000686645508,2.40024,0.147468,1.33464,"18360"
"Shohei Ohtani","LAD",139.408,608.601,515.086,144.144,74.8505,26.6639,4.92991,37.6997,101.282,98.2476,84.9083,9.7034,147.269,4.47816,3.41591,0.713454,8.55145,18.5718,7.57172,0.279845,0.139514,0.241979,0.576553,0.384167,0.570326,0.398032,0.954493,0.290481,5.89745,0.319142,0.536783,-0.672192,114.417,40.2624,154.469,-0.13541,-0.477816,40.25851134955883,-15.537304252386093,4.52959,11.079999923706055,5.28652,-0.301802,0.605122,"19755"
"Rafael Devers","BOS",150.393,651.215,578.189,162.995,91.9056,34.9418,1.33987,34.8076,93.4837,100.095,60.9503,7.15891,124.188,7.53456,3.8196,0.721558,12.0604,4.41426,1.97897,0.281906,0.0935946,0.190702,0.49079,0.355852,0.527577,0.372019,0.883429,0.245671,3.28556,0.303034,0.217646,-1.1331,108.36,29.013,132.717,-0.915449,-3.28223,24.613565325737,-2.329446792602539,4.42769,23.440000534057617,2.86778,-0.55037,1.11773,"17350"
"Alex Bregman","HOU",149.191,651.695,554.586,146.38,91.2858,30.8509,1.76464,22.4788,91.3179,86.4003,82.9144,1.1796,79.5032,8.59803,5.16583,0.430907,13.9627,2.0644,0.839468,0.263945,0.127229,0.121994,1.04291,0.365278,0.447535,0.353606,0.812813,0.18359,2.94946,0.270663,-0.883836,-1.34083,98.4738,19.0685,126.992,-2.22467,0.0576057,18.852806091308594,2.170050773769617,4.30354,95.16000366210938,1.60128,0.101075,0.900199,"17678"
"Matt Olson","ATL",152.405,661.483,563.426,149.271,79.8332,28.2865,1.36398,39.7869,101.312,110.795,86.788,5.68745,148.354,6.03482,4.83112,0.403814,11.3949,1.12492,0.595125,0.264934,0.131202,0.224275,0.585006,0.366209,0.531828,0.378908,0.898037,0.266894,2.54535,0.288027,0.132903,-1.31272,113.853,33.255,137.735,-1.17982,1.52817,29.743555545806885,-10.231489896774292,4.19302,16.56999969482422,2.55432,-0.265719,1.63251,"14344"
"Mike Trout","LAA",126.255,547.032,466.04,122.995,64.7315,23.5951,2.12353,32.5452,82.9653,83.0668,69.5834,5.14,152.766,8.20883,2.82446,0.375886,5.58213,2.96146,0.888308,0.263916,0.127202,0.279264,0.455489,0.367301,0.533159,0.38011,0.900461,0.269243,3.73254,0.318989,0.167579,-0.841203,94.7,28.0473,142.59,-0.673623,-3.29844,27.242623209953308,-3.9479053616523743,4.17561,69.0199966430664,3.79402,-0.650956,0.92409,"10155"
"Francisco Lindor","NYM",152.527,656.521,578.685,145.629,88.6825,27.9105,2.45354,26.5824,91.9816,86.6827,61.0146,1.57373,126.168,9.32091,5.63935,1.86093,9.49389,22.274,5.62452,0.251655,0.0929363,0.192176,0.483599,0.329888,0.446173,0.334159,0.776061,0.194518,5.53048,0.275843,-0.307151,0.86768,88.5995,8.60627,110.935,0.560529,2.80267,9.308729350566864,9.86410903930664,4.13887,23.149999618530273,3.35845,-1.1065,0.76621,"12916"
"Marcus Semien","TEX",152.581,678.612,606.966,159.34,96.1477,33.3597,3.23208,26.6008,99.0055,84.7558,61.6692,0.329513,109.92,4.042,4.70242,1.23246,7.32067,14.6292,4.39831,0.262519,0.0908754,0.161978,0.561035,0.332238,0.459608,0.340222,0.791846,0.197089,5.28714,0.279365,1.05686,-0.175188,94.998,12.3131,114.445,0.881673,3.45276,12.627550303936005,5.807405471801758,4.13665,30.790000915527344,2.71933,-1.09198,0.630282,"12533"
"Will Smith","LAD",125.254,515.771,442.518,115.456,69.1677,23.0761,2.01852,21.194,70.5039,74.6143,55.4152,2.14729,87.8255,10.9761,6.6565,0.204912,8.18774,2.11168,0.619521,0.260907,0.107441,0.17028,0.630969,0.352714,0.465859,0.351416,0.818574,0.204952,3.64356,0.277115,-0.916547,-0.867105,76.9971,14.1534,122.697,-1.78365,2.77517,12.481199264526367,11.280089378356934,4.11898,85.47000122070312,2.31112,-0.346518,0.49582,"19197"
"Trea Turner","PHI",152.348,665.422,610.64,170.578,109.899,34.0591,3.89214,22.7275,96.5976,82.0538,45.3645,0.842159,132.554,4.73913,3.84759,0.831206,10.7364,28.8057,4.87392,0.279342,0.0681741,0.199203,0.342233,0.332056,0.459524,0.339631,0.79158,0.180181,6.55465,0.32197,0.683247,2.47762,92.8246,11.7468,112.289,3.16087,-2.41302,13.291130542755127,4.640128135681152,4.04877,11.8100004196167,2.48439,-1.10264,0.674762,"16252"
"Bryce Harper","PHI",146.168,630.844,530.337,149.794,85.7089,33.6141,1.49702,28.974,94.1169,91.4944,88.8605,8.09772,135.122,5.6298,5.46869,0.547199,11.7547,12.9641,4.53183,0.28245,0.14086,0.214192,0.657633,0.387571,0.515378,0.382763,0.902948,0.232927,4.43975,0.325038,-1.18821,-0.646026,110.599,33.7343,141.204,-1.83423,-0.0347178,30.367594718933105,-11.613843251019716,4.01331,17.639999389648438,3.91215,0.442522,0.535278,"11579"
"Michael Harris II","ATL",145.884,597.054,552.616,158.812,99.4961,34.1821,3.17418,21.9595,87.8722,78.4656,33.3183,1.47555,120.296,6.57304,3.06584,1.48051,9.65752,23.5215,5.43771,0.287382,0.0558046,0.201482,0.27697,0.333634,0.479937,0.347154,0.81357,0.192555,6.15271,0.33102,0.279595,1.34653,87.0181,14.2706,116.448,1.62613,3.58638,13.792182683944702,5.8376829624176025,3.98588,27.989999771118164,2.66969,1.03751,0.639517,"25931"
"Bo Bichette","TOR",146.138,637.707,594.788,172.36,113.92,34.3802,1.98041,22.0788,85.3398,82.8726,35.7426,0.141242,125.805,3.39846,3.27273,0.505282,12.5587,10.6607,4.17895,0.289783,0.0560486,0.197277,0.284111,0.331921,0.465606,0.342035,0.797527,0.175823,4.4831,0.333826,0.453388,-0.809965,90.2317,12.5308,119.515,-0.356577,-5.16652,14.554738461971283,1.5991463661193848,3.77065,37.7400016784668,1.94238,-0.0735275,0.833917,"19612"
"Jose Altuve","HOU",139.472,616.049,544.201,149.311,94.8566,29.3057,1.20556,23.9433,96.4514,72.5329,61.3277,1.22038,99.2375,6.45448,2.74864,1.31687,12.2777,14.8947,4.02381,0.274367,0.0995501,0.161087,0.61799,0.353151,0.46464,0.352975,0.817791,0.190273,4.98806,0.29584,-0.745424,0.0368309,92.7647,17.7027,126.555,-0.708593,-3.57192,18.893209397792816,-2.365661144256592,3.73456,42.650001525878906,2.48961,0.516141,0.591057,"5417"
"Royce Lewis","MIN",132.191,560.06,506.157,136.117,80.747,27.2393,1.86704,26.2631,77.2884,82.1068,45.881,0.686791,125.337,5.22713,2.39,0.405241,9.77253,12.629,3.99489,0.268922,0.0819216,0.223792,0.366062,0.334536,0.485777,0.350557,0.820313,0.216855,4.79812,0.307758,-0.295053,-0.171025,83.2091,14.969,125.319,-0.466079,0.217524,16.52443778514862,1.8735119253396988,3.73144,52.88999938964844,2.64217,1.45327,0.265371,"20437"
"Dansby Swanson","CHC",150.505,642.971,575.106,146.191,93.0179,27.9986,1.95447,23.2205,83.4928,82.1474,57.4463,0.536093,157.855,5.27417,4.288,0.856729,9.49668,11.3454,3.69636,0.254199,0.0893451,0.245509,0.363918,0.32535,0.430808,0.327241,0.756158,0.176609,4.57158,0.308725,1.12529,-0.486933,83.0767,4.73437,106.22,0.638359,1.5917,5.511730313301086,8.559503674507141,3.58419,119.61000061035156,3.14878,0.152393,0.495927,"18314"
"Vladimir Guerrero Jr.","TOR",151.653,659.463,581.374,164.081,100.713,31.5662,0.849181,30.952,89.4042,96.4026,66.3618,5.12452,98.8177,7.20396,3.93747,0.585937,16.8143,5.51609,2.46309,0.282229,0.10063,0.149846,0.671558,0.360684,0.499164,0.36612,0.859848,0.216935,3.04845,0.292242,-1.26864,-1.23975,106.502,26.1497,136.209,-2.5084,-0.787681,26.103042364120483,-13.376197159290314,3.5026,30.18000030517578,4.87599,-0.6199,0.948043,"19611"
"Xander Bogaerts","SDP",145.832,627.277,558.554,155.047,104.944,31.0056,1.30425,17.7937,80.7966,69.8228,55.907,0.701693,111.308,6.46392,5.55628,0.795358,14.5933,12.3226,2.65926,0.277587,0.0891265,0.177447,0.502272,0.347047,0.433338,0.338773,0.780384,0.155751,4.46964,0.315519,0.114985,0.0583263,87.0566,10.6266,114.08,0.173311,1.90403,10.935489654541016,2.373910218477249,3.45499,100.7699966430664,2.55705,-0.437885,0.601239,"12161"
"Ozzie Albies","ATL",147.44,641.475,583.317,157.981,95.006,32.4822,3.81782,26.6746,93.4969,91.9977,44.9137,1.31903,108.766,5.95401,6.50292,0.786943,6.78205,13.1993,4.28732,0.270831,0.0700163,0.169556,0.41294,0.325975,0.476794,0.341516,0.80277,0.205963,5.54278,0.288979,1.19315,-0.283531,90.4886,12.3286,112.668,0.909619,-0.322455,10.977128505706787,1.757124900817871,3.44918,23.290000915527344,1.63729,-0.396105,0.517239,"16556"
"William Contreras","MIL",139.704,574.424,508.455,137.715,87.7998,26.9969,1.1707,21.7477,74.9771,72.7175,56.9233,1.24473,129.188,5.0247,2.96144,1.0603,13.7049,4.33027,1.20304,0.27085,0.0990963,0.2249,0.440624,0.348231,0.456868,0.34762,0.805099,0.186018,3.44095,0.321702,-0.879883,-0.785958,83.9423,13.952,117.945,-1.66584,-0.408094,11.104406952857971,3.903754025697708,3.44813,79.70999908447266,1.89877,-1.55032,0.508165,"20503"
"Luis Robert Jr.","CHW",143.566,603.072,557.645,148.685,86.1577,31.0934,1.52159,29.9124,83.875,84.5015,33.0475,2.87231,155.834,8.87914,3.15149,0.348203,8.03442,18.6459,5.21959,0.26663,0.0547987,0.258401,0.212068,0.316251,0.488768,0.340901,0.805018,0.222137,5.4494,0.316685,0.0413025,0.561334,84.7632,11.2825,115.531,0.602636,-0.0821633,12.015480101108551,1.9427753165364265,3.43758,33.22999954223633,2.68765,-0.364561,0.286392,"20043"
"Andrés Giménez","CLE",144.104,594.06,535.21,141.07,93.8777,27.3609,3.61748,16.2142,76.0571,65.6386,33.4491,2.36395,113.37,17.9013,3.90062,3.59896,8.89386,26.9948,6.16932,0.263579,0.0563059,0.190839,0.295045,0.325882,0.419104,0.322531,0.744986,0.155525,6.54712,0.304879,-0.347632,1.69425,74.4335,2.05082,106.708,1.34661,5.47124,6.1215280294418335,7.790717124938965,3.39929,100.11000061035156,4.24447,-1.13109,0.90032,"19950"
"J.T. Realmuto","PHI",133.202,529.625,478.79,122.37,74.8625,24.4493,3.20781,19.8507,69.0493,69.6529,37.7685,1.80995,128.255,8.65361,4.05542,0.35793,7.7198,14.9028,4.10149,0.255583,0.0713117,0.242162,0.294479,0.318917,0.444427,0.327229,0.763345,0.188845,5.76853,0.306267,0.288216,0.32885,68.4265,3.8948,103.975,0.617066,3.14262,3.2252520322799683,12.80385947227478,3.39774,73.55999755859375,3.66157,-0.289834,0.264087,"11739"
"Sean Murphy","ATL",115.897,461.978,400.216,100.852,57.3765,22.5607,0.831369,20.0836,61.6395,63.687,46.7549,0.69194,103.512,11.5553,3.01136,0.441118,10.4996,0.285765,0.30032,0.251995,0.101206,0.224062,0.451686,0.344853,0.463067,0.348697,0.807919,0.211072,2.35141,0.288839,-0.258465,-0.955654,67.9233,11.6339,117.482,-1.21412,2.56274,8.791382193565369,9.524251222610474,3.39592,144.39999389648438,3.54311,-0.298167,0.415175,"19352"
"Manny Machado","SDP",141.961,611.536,547.504,146.841,90.0123,26.4562,1.21024,29.162,80.7789,93.2937,55.9293,4.52804,113.378,2.46711,5.2998,0.335312,11.2928,5.9969,2.36671,0.2682,0.0914572,0.185398,0.493301,0.335794,0.480733,0.346559,0.816527,0.212533,3.50938,0.286836,-0.30761,-0.908174,88.8266,14.3145,119.387,-1.21578,0.649927,13.230944991111755,-0.4454514980316162,3.34935,62.099998474121094,3.44168,-1.54514,0.79034,"11493"
"Ketel Marte","ARI",144.122,621.028,548.504,149.809,91.9601,33.7972,4.59196,19.4595,84.8379,77.1116,61.8226,1.96924,105.768,5.60117,4.31712,0.783348,12.3214,7.04048,2.01671,0.273123,0.0995488,0.170312,0.584509,0.350237,0.457916,0.347928,0.808152,0.184793,4.9797,0.304844,-0.315609,-0.65601,90.9113,15.2426,118.152,-0.971619,-2.3898,12.994062066078186,-0.7396588325500488,3.33186,114.05999755859375,2.41945,-0.708441,0.597928,"13613"
"Brandon Nimmo","NYM",145.278,640.272,551.209,146.63,94.7262,28.3616,4.79386,18.7485,85.9177,65.0803,72.13,0.418669,128.785,11.2807,2.9125,2.74011,10.4034,4.08638,1.9986,0.266016,0.112655,0.201142,0.560079,0.36083,0.436903,0.348546,0.797734,0.170888,4.34419,0.314524,-0.145776,-1.39563,94.0568,16.0434,120.741,-1.54141,0.883857,14.640366196632385,-3.251277804374695,3.30758,198.5,2.23417,-0.319564,0.673737,"12927"
"Gleyber Torres","NYY",146.452,625.206,557.145,149.465,97.4721,27.071,1.24989,23.6718,83.1279,75.94,57.6029,0.818272,108.066,4.0619,4.84919,1.54765,11.6315,13.0036,5.09549,0.268269,0.0921342,0.172848,0.533035,0.338534,0.448808,0.339669,0.787342,0.180539,4.29731,0.292368,-0.202645,-0.769835,87.2346,11.0568,114.691,-0.97248,-0.640355,10.219508051872253,1.6196998953819275,3.30136,79.66000366210938,3.92896,-0.397059,0.203805,"16997"
"Willy Adames","MIL",144.393,617.27,547.759,131.96,75.5126,28.35,1.41573,26.682,77.6997,84.4189,61.7313,1.6143,161.258,3.26412,4.04839,0.466978,9.12548,6.33862,2.56127,0.240909,0.100007,0.261244,0.38281,0.319317,0.443968,0.328034,0.763285,0.203059,3.87046,0.289331,0.562463,-0.883524,80.1627,4.95196,104.815,-0.32106,1.23017,3.361000031232834,7.915017127990723,3.22153,177.74000549316406,2.47014,0.0117003,0.917367,"15986"
"Willson Contreras","STL",120.19,484.903,419.336,106.517,63.367,21.7611,0.793332,20.5951,62.3162,64.4815,47.9261,1.07568,110.965,14.06,2.94399,0.637195,10.6466,4.88967,2.32221,0.254012,0.0988363,0.228839,0.431904,0.347955,0.457032,0.34835,0.804986,0.203019,3.57407,0.295547,-0.677423,-0.959791,71.1543,12.0716,120.608,-1.63721,-1.07748,10.539243698120117,4.974974751472473,3.19189,139.5800018310547,2.50217,0.0642729,0.277278,"11609"
"Carlos Correa","MIN",134.725,582.387,514.261,132.889,83.513,27.6066,1.23911,20.5307,70.3757,71.1533,59.481,1.91101,123.329,4.18482,4.0401,0.420477,15.1457,0.276797,0.275969,0.258409,0.102133,0.211765,0.482294,0.337743,0.436678,0.334847,0.774421,0.178269,2.07998,0.300071,-0.597894,-1.18043,78.9279,7.96745,114.43,-1.77832,-0.597627,8.291208267211914,3.9274431467056274,3.19087,239,1.63323,-0.884747,0.518038,"14162"
"J.P. Crawford","SEA",144.552,626.518,538.727,136.76,94.0561,28.9704,1.3134,12.4199,79.9301,57.3707,74.8593,0.724119,108.877,6.61877,3.70233,2.61074,11.3213,3.30351,1.43215,0.253857,0.119485,0.173781,0.68756,0.349792,0.381671,0.324764,0.731463,0.127814,3.26285,0.295251,0.31194,-1.29071,79.6621,3.32453,110.43,-0.97877,-3.19453,6.850751996040344,3.4977035522460938,3.15385,276.1199951171875,2.59001,0.480297,0.652716,"15491"
"Nico Hoerner","CHC",147.998,633.663,572.876,160.061,120.334,26.9688,3.89559,8.86191,81.8551,61.8488,45.0703,1.43399,77.5413,10.1617,4.20109,1.35391,11.515,33.5015,7.77089,0.279398,0.0711265,0.12237,0.581242,0.340486,0.386482,0.319173,0.726968,0.107084,6.50098,0.308145,-0.117866,2.07867,77.628,0.419906,100.721,1.9608,4.91861,2.517695903778076,7.299719572067261,3.12844,63.68000030517578,2.44502,-1.88759,1.58087,"21479"
"Nolan Arenado","STL",144.673,617.073,559.671,145.593,88.9028,29.6865,1.64305,25.3605,73.2085,90.2215,46.7815,3.55361,92.2748,5.00082,5.368,0.252089,12.4743,3.56844,1.70703,0.26014,0.0758119,0.149536,0.50698,0.319988,0.454994,0.330196,0.774981,0.194854,3.03672,0.268734,-0.0165722,-1.06343,81.2449,6.05815,108.234,-1.08,2.75836,5.111549735069275,4.6188576221466064,3.06348,103.77999877929688,2.74837,-0.916777,0.796851,"9777"
"Yandy Díaz","TBR",136.064,591.495,510.933,149.862,103.959,28.4563,0.543518,16.9026,80.7935,68.0264,71.0319,1.17207,86.1426,5.72888,2.69008,1.11074,14.5508,1.39972,1.10952,0.29331,0.120089,0.145636,0.824585,0.383857,0.450378,0.364288,0.834235,0.157068,2.32538,0.323835,-0.918419,-1.5718,94.6247,22.5545,131.47,-2.49022,1.28622,20.192176580429077,-9.679181933403015,3.05476,139,2.26507,0.98148,1.18253,"16578"
"Gabriel Moreno","ARI",122.978,463.631,418.341,118.588,84.9409,22.752,1.19039,9.70484,51.6224,55.0712,35.2729,0.251092,85.1858,5.19083,4.25787,0.568091,13.1306,5.89078,1.9047,0.283473,0.0760798,0.183736,0.414071,0.343478,0.413145,0.329981,0.756623,0.129672,3.71022,0.332257,-0.887802,-0.590098,60.9596,4.4689,106.121,-1.4779,4.05622,2.037705898284912,12.12192678451538,2.98711,155.91000366210938,1.52315,0.662812,1.06846,"22664"
"Pete Alonso","NYM",152.088,648.774,563.91,140.776,74.4732,24.0873,1.23464,40.9805,89.1341,109.124,65.583,6.82749,139.422,13.9254,5.12509,0.230498,12.4518,3.55891,1.28449,0.249642,0.101088,0.2149,0.470394,0.33966,0.514752,0.35958,0.854411,0.26511,3.09929,0.256785,-1.33664,-0.964215,101.251,22.2017,128.261,-2.30085,-0.6539,20.04105281829834,-12.486902117729187,2.95401,27.440000534057617,2.04115,0.570686,1.70512,"19251"
"Jung Hoo Lee","SFG",134.667,586.721,525.619,150.091,101.378,34.8562,3.96972,9.887,70.5571,59.741,50.1081,2.87529,54.0277,5.28242,2.78893,2.92299,11.2253,9.10013,2.70148,0.285552,0.0854035,0.0920841,0.927451,0.351974,0.423402,0.336654,0.775376,0.13785,4.84107,0.301844,-0.945816,-0.505976,80.3955,8.90696,112.636,-1.45179,-0.253718,7.5820008516311646,1.8244771361351013,2.92823,999,3.55733,0.00159128,1.11889,"33824"
"Ke'Bryan Hayes","PIT",138.048,594.404,544.795,145.533,93.2952,30.2261,4.37664,17.6353,73.233,68.3846,42.8337,0.710138,120.134,3.10021,3.21399,0.460997,10.9185,14.4234,5.169,0.267134,0.0720616,0.202108,0.35655,0.322366,0.435794,0.326523,0.75816,0.16866,5.54398,0.311764,0.00281976,-0.364347,76.4473,4.02254,102.635,-0.361527,5.12808,1.578657627105713,7.258439779281616,2.90065,146.6999969482422,2.62466,0.974502,0.358999,"18577"
"Cal Raleigh","SEA",130.383,512.493,459.895,103.398,52.5741,23.2392,1.03304,26.5521,62.0602,71.175,44.9024,0.753325,140.302,3.71155,3.57421,0.409,6.14885,0.919484,0.42291,0.22483,0.0876156,0.273763,0.320042,0.296851,0.453059,0.31986,0.74991,0.228229,2.49483,0.259077,-0.572588,-0.768466,63.0766,0.632327,107.031,-1.34105,3.74297,2.976360559463501,8.690329313278198,2.89911,143.2100067138672,1.84497,-0.911822,1.03594,"21534"
"Edouard Julien","MIN",131.81,549.634,459.622,112.635,71.9279,22.9359,1.37089,16.4007,73.4258,54.3716,79.5648,1.0406,163.571,5.18882,3.29758,1.96028,9.00985,8.07931,2.44989,0.245061,0.14476,0.2976,0.486424,0.360414,0.407977,0.339236,0.76839,0.162916,4.28943,0.340114,-0.0737593,-0.617414,76.4922,9.52254,117.472,-0.691173,-0.454999,10.81522661447525,-0.6749027967453003,2.8727,214.3300018310547,3.8722,0.655285,0.435794,"27534"
