Season,Name,Team,Age,IP,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Stf+ CH,Stf+ CU,Stf+ FA,Stf+ SI,Stf+ SL,Stf+ KC,Stf+ FC,Stf+ FS,Stuff+,Stf+ FO,NameASCII,PlayerId,MLBAMID
2022,"Cal Quantrill","CLE",27,186.1,0.0277,,0.3604,,,0.4515,,0.0418,,,0.1185,,,,93.34320746527777,,88.45893239068441,,,93.60546282245826,,82.6409852074795,,,85.33670520231213,,,-4.1401235321421685,,1.0784505981909458,,,-7.120781813116464,,1.872131097512167,,,-7.278468490335983,,,10.367283950617283,,4.335750913438688,,,8.869878603945372,,-1.3982786585073002,,,4.703959382338331,,,-1.8264121571440757,,0.5665734661707633,,,0.024726861389707182,,0.0636803719108222,,,1.1993001188243055,,,0.3043,0.6748,0.4854,0.6916,0.8951,0.8299,0.4889,89.54393063583814,112.3745901639344,85.29875,73.33437025796661,,,87.45380228136882,,82.27288019224166,,"Cal Quantrill",19312,615698
2022,"Corbin Burnes","MIL",27,202,0.0024,,0.5553,,,0.0681,0.0922,0.1836,,,0.0984,,,,95.98750305175781,,95.05170517051705,,,96.26905829596413,88.14536553187087,81.63793417221298,,,90.26490925854037,,,-2.8237500190734863,,2.2173762053939767,,,-6.5307622661505045,3.8544703603580297,5.4810979909785775,,,-8.300248234908773,,,9.34375,,6.926732565834708,,,7.637578716192545,0.4172516627027499,-3.3716805405704036,,,4.585683123665567,,,-8.488576393574476,,1.5184732569981985,,,-2.790706616412898,1.1816260855126854,1.144987627392799,,,-0.6069760202713634,,,0.3242,0.632,0.4609,0.439,0.8205,0.6713,0.4441,105.56366459627331,141.44559068219635,79.125,75.64977578475336,126.55165562913906,,148.5616611661166,,135.9135085574572,,"Corbin Burnes",19361,669203
2022,"Shane Bieber","CLE",27,200,0.3443,,0.1659,,,,0.2877,,0.1788,,0.0233,,,,91.2596985479798,,86.89769228249476,,,,84.96057852176541,,82.01556420233463,,86.35522096548507,,,-5.299393840751263,,0.6584695939997707,,,,1.0854655292331092,,5.25311303045963,,-7.7532831448227615,,,10.190909090909091,,4.953794467374214,,,,1.5327690152187878,,-6.042393072106031,,3.821044921875,,,0.03349035526766922,,1.4182177987301126,,,,1.9372706370205228,,1.0906425743193477,,-0.40254584555305656,,,0.3295,0.6511,0.4953,0.4009,0.8694,0.7184,0.5155,65.16268656716419,,66.96131313131313,,104.3683192261185,138.96809338521405,93.47253668763103,,94.96193458594293,,"Shane Bieber",19427,669456
2022,"Kyle Wright","ATL",26,180.1,0.1935,,,,,0.2392,0.0716,0.3407,,,0.155,,,,95.12931034482759,,,,,94.38511385658914,90.05492025582902,84.73514859902068,,,88.13708320873205,,,-7.038467582614943,,,,,-9.998480650436047,-1.0833678566730085,4.603569288118879,,,-9.60337311229067,,,7.094789234614463,,,,,3.0112092720445736,4.614974105914022,-4.734406879080522,,,0.3258373132733067,,,-2.506032070123601,,,,,2.113753396064736,0.9510419104692232,1.3828482681538776,,,1.5892107806137306,,,0.2979,0.6404,0.4865,0.5263,0.8402,0.7538,0.5506,106.56483253588519,127.59390642002175,79.65785440613028,93.39705426356589,80.51761658031087,,,,103.47010040907395,,"Kyle Wright",19665,657140
2022,"Shohei Ohtani","LAA",27,166,0.2758,,0.0905,0.1198,,0.0369,0.3906,0.0863,,,,,,,97.25862068965517,,90.47437138918067,89.28539806547619,,97.16082071520619,85.29785631694256,77.69691285792952,,,,,,-2.650468918372845,,1.406050481716124,-3.6951109871031744,,-9.88752605005638,7.0322103973953265,5.734096980830121,,,,,,8.577379445043103,,3.089747837611607,2.0147935655381946,,4.284226879631121,2.7287925712786025,-7.6520705706222465,,,,,,-0.033496594634549376,,0.6905757642092826,0.9764507755873696,,0.7945559189184425,2.588426410252303,-0.6461284201313221,,,,,,0.2949,0.6512,0.4876,0.382,0.811,0.6919,0.5409,,103.01101321585904,110.1824827586207,111.20309278350516,147.57594936708864,,96.87521008403361,158.30984126984123,128.81151353412122,,"Shohei Ohtani",19755,660271
2022,"Shane McClanahan","TBR",25,166.1,0.3573,,,,,,0.1541,0.2346,,,0.2541,,,,96.71228846700797,,,,,,89.27704485488127,81.97851224003466,,,87.6769625,,,6.475858686184584,,,,,,-1.6748285218090369,-4.079115948602686,,,9.4016796875,,,10.618611792519909,,,,,,2.464564663124588,-6.300121181759099,,,6.429471875,,,0.24038467967333918,,,,,,0.16761445550931162,2.2097908354249736,,,3.1543640619516373,,,0.3222,0.66,0.4951,0.4729,0.7834,0.6847,0.5118,100.80991999999999,132.69757365684575,107.26814562002275,,115.38786279683379,,,,112.81463414634145,,"Shane McClanahan",21483,663556
2022,"Logan Gilbert","SEA",25,185.2,0.5393,,,,,0.0136,0.2421,,0.125,,0.0799,,,,96.13038130381304,,,,,94.66829030106707,86.85753424657534,,80.82758620689656,,86.15145228215768,,,-3.954366423547048,,,,,-8.037072902772485,3.073972602739726,,2.0933156304397382,,-8.949336261670124,,,10.436161881150062,,,,,7.296097918254573,2.9091505912885274,,-4.599655029944463,,5.262448132780083,,,0.5330855583572739,,,,,-0.6032162686673607,-0.24232938018155423,,0.3806704344025341,,0.5885302216680218,,,0.2761,0.7011,0.5015,0.6113,0.8448,0.7844,0.5303,100.90082987551867,,101.58517835178354,76.12195121951218,96.2476712328767,104.83262599469496,,,100.30139442231079,,"Logan Gilbert",22250,669302
2022,"Alek Manoah","TOR",24,196.2,0.3588,,,,,0.2584,0.2706,,,,0.1122,,,,93.86531190926276,,,,,93.27073080708661,81.47994987468671,,,,86.53323262839879,,,-3.8322590068968574,,,,,-9.077493182004593,7.424335986450501,,,,-8.880362242730362,,,9.850850846231097,,,,,6.298241162237533,0.46200500335310934,,,,5.834108658067409,,,1.4114282387951371,,,,,1.0677516406641545,0.6104606364790658,,,,0.9188850919555682,,,0.3015,0.6755,0.4937,0.5694,0.8594,0.7734,0.5141,88.74984894259819,,100.1195652173913,85.62729658792651,117.68208020050128,,,,99.85386965376779,,"Alek Manoah",26410,666201
2023,"Lance Lynn","- - -",36,183.2,0.4345,,0.2324,,,0.1272,0.0625,0.0736,,,0.0698,,,,92.44215002725291,,88.664538839589,,,91.35334842199131,82.98585710621843,80.7957077353809,,,84.8809963588801,,,-2.682986946993096,,0.4891146861988565,,,-7.32999982431568,1.273782826433278,6.843283067957015,,,-8.729004458604356,,,7.750748567802962,,3.4133287512737773,,,4.188498674492091,-1.4069646584867226,-0.34459440697927846,,,3.7149367526645576,,,-0.3244183797844101,,-0.3194337245076895,,,0.9208104617098721,-3.78470542379702,-2.2424826166660488,,,-1.2298448811963674,,,0.2878,0.7144,0.4986,0.5553,0.8157,0.7397,0.4942,56.21538461538461,108.56824034334764,92.30130813953488,93.32977667493797,97.0545355515944,,104.13125000000001,,93.75764892937252,,"Lance Lynn",2520,458681
2023,"Charlie Morton","ATL",39,163.1,0.316,,0.0792,,,0.07,,0.4321,,,0.1027,,,,94.86202846603564,,89.12355902777777,,,94.24573060615577,,82.3257328990228,,,86.04486167594177,,,-8.248040350083519,,-1.0590266927083334,,,-10.902964529679648,,6.927068753817182,,,-10.502020848940496,,,6.335333945225501,,4.083595648871528,,,3.22586933691897,,-4.397760745368485,,,0.31406439167179473,,,-1.3584971875947938,,0.47341053353415596,,,-3.745114108800289,,1.7944060906112582,,,0.8591679958243892,,,0.3011,0.5708,0.4265,0.4716,0.8435,0.703,0.4648,99.61883561643835,139.15374592833876,73.97227171492206,80.47587939698492,,,89.19644444444444,,106.43664202745514,,"Charlie Morton",4676,450203
2023,"Jordan Lyles","KCR",32,177.2,0.3049,,0.0763,,,0.1313,0.2467,0.1317,,,0.109,,,,91.21338402211875,,86.77441860465116,,,90.48026815878379,80.16834532374101,79.38086463948787,,,85.45797918363192,,,-3.9870315569521244,,1.584879036836846,,,-7.711621753589527,7.428460122526978,3.4118869503874665,,,-7.982801207502036,,,9.45451708472788,,3.92041384674782,,,6.8847029402449325,0.8205640175359712,-8.684771021100067,,,3.9822477160525245,,,1.1590352609354626,,-0.9394417945728746,,,-0.11916156153421144,-1.3084256456052656,-1.605231724579058,,,-1.657036679769572,,,0.2659,0.6878,0.4789,0.6011,0.8957,0.8147,0.5048,73.23355048859933,95.2676549865229,75.2407450523865,76.07540540540542,98.73211267605632,,95.57302325581395,,85.16859799713876,,"Jordan Lyles",7593,543475
2023,"Justin Verlander","- - -",40,162.1,0.5004,,,,,,0.2533,0.1998,,,0.0465,,,,94.30176531298002,,,,,,86.87754291540213,78.2453838641827,,,85.1892594266529,,,-5.027695897537442,,,,,,1.9060865295132303,3.4547730665940506,,,-9.221016371545712,,,11.282918106758833,,,,,,2.7745355771054627,-7.228211622971755,,,5.762842856162836,,,0.8874497838467131,,,,,,0.9703356851802428,0.42794589884579176,,,-0.22616490783277624,,,0.3144,0.6635,0.4954,0.6371,0.8715,0.7998,0.5184,102.23801652892563,105.37076923076924,96.6326420890937,,127.40257966616086,,,,106.29309405065875,,"Justin Verlander",8700,434378
2023,"Patrick Corbin","WSN",33,180,0.1708,,,,,0.4148,0.3504,,,,0.064,,,,91.80440568637275,,,,,92.09653465346534,80.4634780883789,,,,81.1508031834893,,,5.486733232089178,,,,,9.011303791511963,-0.7458486557006836,,,,7.747807303851938,,,8.142083972632765,,,,,6.400008299169761,0.48179981112480164,,,,5.4445454806567515,,,-0.8846966971555549,,,,,-0.815057823059484,-0.5077444937342079,,,,-2.0736541997462035,,,0.2783,0.6339,0.4541,0.5523,0.9072,0.7973,0.4945,66.3288770053476,,64.93987975951904,86.34158415841584,84.32275390625,,,,80.64468524251805,,"Patrick Corbin",9323,571578
2023,"Miles Mikolas","STL",34,201.1,0.2593,,,,,0.2443,0.2427,0.198,,,0.0538,,,,93.31893659529554,,,,,92.66645326504481,86.4030887564433,75.87914691943128,,,84.36918604651163,,,-3.8545596280345293,,,,,-8.728412466989436,1.35029633512202,3.8237914074842023,,,-8.587615966796875,,,9.000578987296441,,,,,6.874148477512804,2.1673969386779155,-8.391248272116904,,,5.220813839934593,,,-0.03378863510449919,,,,,-1.7763366305034383,0.62208848563743,-0.9199684518161355,,,2.6822603112736414,,,0.2693,0.6606,0.4961,0.7348,0.8864,0.8518,0.5796,57.556395348837206,94.51721958925751,74.18986731001206,85.66043533930858,108.08698453608247,,,,88.47947434292861,,"Miles Mikolas",9803,571945
2023,"Kyle Gibson","BAL",35,192,0.134,,0.1659,,,0.2614,0.185,0.0836,,,0.1702,,,,92.09730113636364,,89.82817150297619,,,91.92795576196474,81.61334380560498,79.45630075049213,,,85.49419729206963,,,-3.7997788937730346,,-0.08747678332858616,,,-8.841612385862721,5.123220640569395,2.964244211752584,,,-8.636498692879593,,,9.737199113175675,,6.423730274987599,,,5.104042956450725,1.0461334554326067,-3.9145906703678643,,,2.838800839805972,,,-0.6945693513026109,,-1.0174532450499043,,,-0.07681221764544095,2.0169637812255115,-0.01237748528090049,,,-0.294195328131174,,,0.2737,0.6465,0.4546,0.5537,0.8625,0.7668,0.4852,87.60928433268857,89.69094488188975,77.72579852579854,93.4506297229219,109.98375634517765,,89.75892857142857,,92.69426772697146,,"Kyle Gibson",10123,502043
2023,"Zack Wheeler","PHI",33,192,0.4334,,,,,0.1815,0.2665,0.1145,,,0.0041,,,,95.79355783308931,,,,,95.1734252076049,87.86964285714286,81.38254739439058,,,91.06154221754808,,,-4.227093675649707,,,,,-9.391905457823427,3.5622262137276786,5.078421214941136,,,-8.920153691218449,,,8.824377459278917,,,,,4.9162414123961975,2.4903570265997024,-5.694348787006579,,,6.481761638934795,,,1.681959935863493,,,,,1.635235840441672,-0.16811082893539042,-1.6077609954613399,,,-5.8962991031316605,,,0.328,0.6792,0.5117,0.5274,0.8304,0.7378,0.5232,47.907692307692315,115.73628808864267,111.85300146412885,105.48706293706293,106.80505952380948,,,,107.3997220678154,,"Zack Wheeler",10310,554430
2023,"Merrill Kelly","ARI",34,177.2,0.3007,,0.1811,,,0.1221,0.0546,0.11,,,0.2314,,,,92.17720086104514,,90.8260370438856,,,92.41754614400585,85.46927976919935,82.12532340706169,,,88.67531105324075,,,-4.728634215873664,,-1.3357534314518615,,,-9.325935586851243,0.164266012852488,4.588116930676745,,,-9.354290244020062,,,8.521056983929633,,7.167179506441075,,,3.911959107159174,2.136437908496732,-5.812564998478084,,,0.8875818134825907,,,0.03936978769344841,,0.8782064942624677,,,0.8330107682891059,-0.6367708245913188,-0.4489482513495854,,,2.4279111162701876,,,0.3326,0.6572,0.4879,0.5967,0.8409,0.754,0.4782,99.40154320987656,120.64090909090909,78.35831353919241,85.34269005847953,103.65947712418304,,87.203550295858,,91.61900000000001,,"Merrill Kelly",11156,518876
2023,"Taijuan Walker","PHI",30,172.2,0.1738,,0.1748,0.3324,,0.2341,0.0278,0.0571,,,,,,,92.85496957403652,,87.1804435483871,87.90805607104984,,92.43282897213855,82.5291114517405,74.8179012345679,,,,,,-5.718113649689402,,0.9428629106090914,-7.226129622879109,,-9.311535938676581,5.196278632441653,3.861580177589699,,,,,,9.819939108455882,,6.3134071596207155,1.8590244523793744,,6.962214090737952,4.330848017825356,-6.280432053554205,,,,,,-0.8064919361055017,,-0.42933652387751686,0.4834030479319149,,0.5003434645169111,-1.4218677071076407,-1.0731128423854157,,,,,,0.2777,0.6166,0.4385,0.6353,0.8916,0.8063,0.4744,,92.23703703703704,78.87099391480731,80.98358433734941,122.89769230769231,,99.33487903225806,103.74729586426298,93.8635510771369,,"Taijuan Walker",11836,592836
2023,"Chris Bassitt","TOR",34,200,0.0934,,0.1526,0.0331,,0.3936,0.1364,0.1256,,,0.0653,,,,92.43242054180887,,87.77703385960334,82.58365572415866,,91.88421052631578,75.59182425525701,70.65304766814721,,,84.1180449695122,,,-3.4341978522290955,,1.0263632374168188,-8.14875969519982,,-9.555708343876518,7.721986004125292,7.713477430004759,,,-10.236731850228658,,,7.550272970883106,,4.530208707104645,2.535240466778095,,5.127182043901822,-1.1623855305609303,-8.448883521375317,,,4.819390124809451,,,-3.6418234935799556,,-1.1875186341042807,-3.0660035339399023,,2.0658776043397697,-0.7194157968336177,0.6702502527590936,,,1.7054398048941684,,,0.2784,0.6343,0.4726,0.6071,0.8683,0.7984,0.5456,72.46097560975609,92.87487309644669,73.65426621160411,91.73692307692309,106.12917166866747,,95.02818371607515,78.01249999999999,91.58996517885407,,"Chris Bassitt",12304,605135
2023,"Sonny Gray","MIN",33,184,0.2718,,0.1313,,,0.1568,0.2044,0.1678,,,0.0667,,,,92.89751958224544,,87.5813502956081,,,92.78551859445702,84.34548611111111,79.57251750792811,,,87.86542137632979,,,-0.0588070493454099,,2.625543212890625,,,-6.332647125106052,8.442482842339409,7.127653029201903,,,-7.998563725897607,,,7.198864331755875,,0.5652919047587627,,,5.609909679015837,-3.3252777523464627,-8.352811591569768,,,3.4216117047249,,,0.6009651737059065,,1.3759519683348165,,,-0.44570851868768624,3.19944155570637,0.869198607371423,,,-0.6297000564951847,,,0.2877,0.6591,0.4741,0.4851,0.8734,0.756,0.5018,84.37287234042552,91.17399577167019,105.01383812010447,82.37194570135748,121.84090225563912,,117.62432432432435,,103.44773834377179,,"Sonny Gray",12768,543243
2023,"Gerrit Cole","NYY",32,209,0.53,,0.0701,,,,0.2082,,0.1207,,0.071,,,,96.65497412305923,,92.7160835597826,,,,89.13265236090776,,82.9093473800505,,89.09098377145922,,,-5.416181848404255,,0.7825477931810462,,,,1.9126939899226756,,5.088484947127525,,-8.614935748055258,,,10.23444463412881,,6.45704345703125,,,,1.3973982044404283,,-7.651211825284091,,6.122102794729077,,,1.6586571154219452,,0.6074649711018023,,,,1.691479636778943,,0.944394651198327,,-0.536697433038331,,,0.3002,0.6857,0.5002,0.5844,0.8355,0.7629,0.5187,72.12317596566523,,124.8781483611271,,136.39560761347,113.84949494949494,106.57652173913041,,121.01563071297988,,"Gerrit Cole",13125,543037
2023,"Blake Snell","SDP",30,180,0.4864,,,,,,0.1313,0.1979,,,0.1843,,,,95.51070733290071,,,,,,88.3644268329327,80.98054351076556,,,86.73441513270548,,,3.300077820814406,,,,,,-0.8687548270592322,-6.520717687774122,,,7.871147260273973,,,11.303179246430888,,,,,,4.832956754244291,-5.296363745389753,,,6.834794553991866,,,0.07305556230155157,,,,,,0.6750746236111109,2.5465399704196234,,,2.649281011281969,,,0.2804,0.6322,0.4287,0.3969,0.7927,0.6429,0.4214,72.251198630137,105.99617224880383,120.47027903958465,,106.74038461538463,,,,106.87674565560822,,"Blake Snell",13543,605483
2023,"Zach Eflin","TBR",29,177.2,0.0617,,0.2608,,,0.3194,0.0423,0.265,,,0.0508,,,,92.90314219732704,,88.4702380952381,,,92.24349749392466,79.9467907826835,79.06515373352855,,,86.42595270753817,,,-5.142974661581172,,0.6574598039899554,,,-10.19492092572904,8.373706502651949,5.917628096975659,,,-9.598473468809637,,,8.143270624508649,,5.1020387922014505,,,3.780850416255316,0.4058623707622563,-3.996442266997621,,,3.0739312790732347,,,2.529620742366749,,-0.011796425540177595,,,1.0916361492466666,0.33736128120794207,1.340678655494708,,,-0.6081214501657559,,,0.3422,0.6314,0.4959,0.5908,0.8624,0.7746,0.5316,74.70763358778626,100.30527086383601,82.97169811320755,98.08906439854192,122.21344537815126,,99.98690476190475,,98.0536707882535,,"Zach Eflin",13774,621107
2023,"Kevin Gausman","TOR",32,185,0.5083,,,0.3838,,,0.1079,,,,,,,,94.65961538461538,,,86.30730050933786,,,83.6117824773414,,,,,,,-6.785064227764423,,,-10.02376910016978,,,0.10187552414631916,,,,,,,10.028910006009616,,,3.0783106960950763,,,2.980477416623395,,,,,,,1.1266145859964383,,,0.3027447557838947,,,-0.9714884857936928,,,,,,,0.3299,0.6774,0.492,0.5352,0.8443,0.7338,0.4666,,,109.5630769230769,,89.3474272930649,,,104.75976230899833,105.2812418300653,,"Kevin Gausman",14107,592332
2023,"José Berríos","TOR",29,189.2,0.2039,,,,,0.3149,,0.2962,,,0.1849,,,,94.25309108931553,,,,,93.83038006756757,,82.6129849137931,,,84.10976346685082,,,-5.759682886190526,,,,,-9.613449113175676,,8.088770092492815,,,-8.707403530732044,,,9.189449049196577,,,,,7.10734058277027,,-2.727367883441092,,,2.6931307460721685,,,0.7169570139483339,,,,,0.6054658462872375,,0.30904943358966674,,,-0.38204308921680485,,,0.3148,0.6081,0.4644,0.5651,0.8617,0.7632,0.51,89.84622467771639,116.03413793103446,95.88497495826375,92.29027027027027,,,,,99.60657356948232,,"Jose Berrios",14168,621244
2023,"Lucas Giolito","- - -",28,184.1,0.4194,,,,,,0.2824,0.0154,,,0.2828,,,,93.10650370188715,,,,,,83.96947944124584,77.87959258410396,,,80.92727099501109,,,-3.502365408813294,,,,,,0.35832374818317103,3.2356918490662867,,,-7.623048634328229,,,10.650620259511632,,,,,,0.7401451699344749,-8.250130478216677,,,6.5672504568840075,,,-0.8513702811904373,,,,,,-0.24946882667538856,-3.71740637537168,,,-0.20176540903267998,,,0.2878,0.6612,0.4668,0.5105,0.8457,0.7381,0.4793,98.62771618625278,81.20612244897958,83.7357249626308,,107.0788013318535,,,,94.52491613272669,,"Lucas Giolito",15474,608337
2023,"Luis Castillo","SEA",30,197,0.4437,,,,,0.179,0.2214,,,,0.1559,,,,96.26001405481378,,,,,95.85836100827527,85.67831205985915,,,,88.3473984375,,,-7.587842586085734,,,,,-11.246655188371081,-0.1774267599616252,,,,-10.80716015625,,,7.723401539441321,,,,,2.8609755246896778,0.15427323462257922,,,,0.8559739990234375,,,1.3102600862777996,,,,,0.600107511317273,-0.12205461748469044,,,,-1.5973966941237447,,,0.3315,0.7052,0.5192,0.535,0.8028,0.7177,0.5023,83.345,,95.45453267744202,81.81759581881532,117.49774647887322,,,,96.02040816326533,,"Luis Castillo",15689,622491
2023,"Aaron Nola","PHI",30,193.2,0.2941,,0.0745,,,0.1885,,,0.3165,,0.1263,,,,92.71938670154185,,86.32434612771739,,,91.77783370919244,,,79.36888274053224,,85.92641225961539,,,-7.6273236379749445,,-0.3315878163213315,,,-10.57872822030713,,,6.501852670003839,,-8.947461563501603,,,8.647466852801486,,3.6985433827275815,,,5.277251043680198,,,-6.364606156441914,,2.7636665539863783,,,-0.0296133508831919,,0.3978685451590497,,,0.45246286221693477,,,0.47271456054679695,,0.13741515003717863,,,0.3647,0.6142,0.4921,0.5699,0.8636,0.7571,0.5105,70.11,,95.45859030837003,99.93797250859107,,117.63654042988742,110.92956521739129,,101.23109815354712,,"Aaron Nola",16149,605400
2023,"Jordan Montgomery","- - -",30,188.2,0.1063,,0.0161,,,0.4261,,0.2218,,,0.2297,,,,93.35386844758065,,88.23191281582447,,,93.27779314159292,,80.51051125386398,,,83.49372959421642,,,4.120509682932208,,-0.7267100151548994,,,9.254915416959976,,-1.2005904137259105,,,5.578298449160448,,,9.36225822202621,,4.565349010711021,,,6.557329050495274,,-3.2549088491354325,,,7.733164135377798,,,-0.684316075376926,,-4.41953642888272,,,1.2169082323126705,,0.8372364718311537,,,0.1938185156948531,,,0.2908,0.6609,0.4741,0.5724,0.8429,0.7592,0.4954,98.65044776119402,115.94466769706337,74.69451612903227,90.74690265486727,,,100.37021276595743,,96.5796678653969,,"Jordan Montgomery",16511,656756
2023,"Pablo López","MIN",27,194,0.3449,,,,,0.1058,0.2136,0.1247,,,0.211,,,,94.88120955177374,,,,,94.46312255859375,84.39133247871517,82.4708222811671,,,88.37617554858934,,,-3.42325978996884,,,,,-8.533718872070313,6.6959905004353715,4.546870143091015,,,-9.940908784776646,,,8.236002292066155,,,,,4.931593704223633,-0.023422754954996492,-5.632413585875332,,,3.5592163468603055,,,0.09884795322228485,,,,,2.07533833803609,1.3449982471833288,0.24967129473186614,,,-0.1692812994916611,,,0.3415,0.6782,0.5149,0.497,0.821,0.7168,0.5149,89.6023510971787,93.21432360742706,99.57622243528286,97.659375,111.08498452012388,,,,98.90552797087055,,"Pablo Lopez",17085,641154
2023,"Framber Valdez","HOU",29,198,,,0.1303,,,0.4698,,0.2436,,,0.1564,,,,,,85.66823323567708,,,95.28592057761733,,80.1637904770195,,,90.14316702819957,,,,,-1.1480156580607097,,,9.247942520306859,,-4.750877274112117,,,9.059978096190347,,,,,-0.3855520884195964,,,6.142693056182311,,-8.037144737987465,,,3.107180117526437,,,,,-0.13202021849186468,,,0.8923850458666736,,1.128355700595299,,,0.7306105257244275,,,0.3036,0.629,0.4705,0.4679,0.8812,0.7513,0.5129,95.84273318872017,117.35292479108634,,97.03458483754513,,,126.21223958333333,,105.68949694085659,,"Framber Valdez",17295,664285
2023,"Justin Steele","CHC",27,173.1,0.6258,,,,,0.0179,0.3391,0.0067,,,0.0105,,,,91.78520286396181,,,,,92.15416463216145,83.25252959801762,80.73333062065973,,,87.4857177734375,,,-0.14583353666246365,,,,,5.266833305358887,-7.352092726115088,-5.726555718315972,,,6.734749930245536,,,6.346240933584427,,,,,6.733500162760417,0.11708920852728352,-5.6028332180447045,,,4.752392905099051,,,0.6715934710279284,,,,,0.8903725926453868,0.5486044039875926,1.7363691495524511,,,-1.9350146608693257,,,0.3186,0.7049,0.5288,0.5244,0.8793,0.7818,0.5441,69.24615384615385,88.21666666666667,87.52324860508368,45.44347826086956,123.26772009029345,,,,98.94133702531646,,"Justin Steele",17312,657006
2023,"Mitch Keller","PIT",27,194.1,0.261,,0.2424,,,0.227,0.1609,0.0798,,,0.0289,,,,95.16904368857494,,89.70687624007937,,,93.8614384710452,82.75996015936255,77.98071975401606,,,90.71777886284723,,,-5.78760425464527,,1.352949758055349,,,-9.538008695268362,9.798705568351593,6.612811107712099,,,-9.428966606987847,,,8.721965817913084,,3.3768914439690807,,,5.513304974399717,-0.10045239269970897,-8.189879635730422,,,2.3895777384440104,,,0.6582494221023611,,-0.08607669511721248,,,1.6849401727908073,-0.4646672752214618,-1.9677066853845935,,,-2.7527125800649324,,,0.2525,0.6574,0.4764,0.6023,0.858,0.7974,0.5531,83.41111111111111,91.21767068273091,100.15995085995085,92.67231638418082,142.29541832669324,,99.08425925925927,,103.75253367543293,,"Mitch Keller",17594,656605
2023,"Cristian Javier","HOU",26,162,0.5836,,,,,,0.2998,,0.0753,,0.0413,,,,92.74494649227111,,,,,,79.50752314814815,,76.55806271601382,,83.71008403361344,,,-3.7326276962879015,,,,,,7.376851964879919,,6.455944430443548,,-9.563361672794118,,,10.683888692776456,,,,,,1.3609374717429832,,-5.978801955825173,,4.7124623531053045,,,0.4387424813581279,,,,,,-0.09050047180304924,,-1.1698753362701784,,-1.2861198769146656,,,0.2965,0.6819,0.4785,0.6186,0.8287,0.76,0.4722,78.31810344827586,,101.34524375743163,,107.88171296296294,90.66451612903226,,,101.70807409996509,,"Cristian Javier",17606,664299
2023,"Logan Webb","SFG",26,216,0.0368,,,,,0.3356,0.2115,,,,0.4161,,,,92.64017427884616,,,,,92.29662628745318,84.27801123699851,,,,87.45619335347432,,,-5.883145324185363,,,,,-9.609831277797285,6.487860442979198,,,,-6.855437771431269,,,5.496427095853365,,,,,0.47479493787672633,0.28718424055941216,,,,-2.441314236275019,,,-1.372061552018182,,,,,0.30737149944242914,0.10928670871576619,,,,2.178879258056872,,,0.3338,0.6057,0.472,0.6552,0.8949,0.8116,0.5085,111.99690332326284,,88.43076923076922,105.13885767790262,91.15527488855871,,,,104.35427672955971,,"Logan Webb",17995,657277
2023,"Dylan Cease","CHW",27,177,0.4316,,,,,,0.3863,,0.1517,,0.0303,,,,95.56392045454545,,,,,,86.25,,80.22929292929292,,74.59798177083333,,,-2.2672372297807173,,,,,,0.8237936352926587,,1.5894141611426769,,-4.197262542416351,,,11.048650568181818,,,,,,1.5315158420138888,,-8.840848918876263,,8.929030293166035,,,-0.1545847523216666,,,,,,0.39754203860721893,,-1.8310808157077942,,0.9984711580204241,,,0.2921,0.6721,0.4623,0.462,0.836,0.7056,0.4479,60.3909090909091,,124.69865056818183,,119.99539682539684,82.610101010101,,,114.5563190184049,,"Dylan Cease",18525,656302
2023,"Freddy Peralta","MIL",27,165.2,0.5118,,,,,,0.2173,0.1247,,,0.1462,,,,94.43909153475568,,,,,,82.38833316450567,76.95734573622882,,,88.60770896084337,,,-4.752787202124914,,,,,,3.3058023560955228,1.6763474631444208,,,-8.86125282379518,,,8.767721954576738,,,,,,1.6890275605880267,-3.2143785724532132,,,2.808337255271084,,,0.8948927823420811,,,,,,0.32704952542747057,0.2611480537528372,,,0.1520717278661498,,,0.2969,0.6715,0.4773,0.476,0.805,0.6989,0.4815,50.37614457831326,85.39491525423729,117.05650378527186,,115.21863857374393,,,,102.9400493131384,,"Freddy Peralta",18679,642547
