Season,Name,Team,IP,RS,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,RS/9,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,Stf+ FA,Stuff+,Location+,Pitching+,K/9,BB/9,HR/9,vFA (sc),K/BB,FIP,xFIP,SIERA,NameASCII,PlayerId,MLBAMID
2015,"Jeff Locke","PIT",168.1,78,0.31238095238095237,2.045801526,0.241444866,0.509505703,0.249049429,0.061068702,0.114503816,4.170305472208658,0.4611,0.3444,0.1944,0.2167,0.513,0.2704,,,,,6.897043665575858,3.2079272863143524,0.8019818215785881,91.36941061580882,2.15,3.9534035887189467,3.9433796448242955,4.176705570671655,"Jeff Locke",2929,502046
2015,"Alex Wood","- - -",189.2,93,0.3133561643835616,1.798742138,0.230103806,0.494809688,0.275086505,0.088050314,0.094339622,4.4130138522854905,0.3957,0.3556,0.2487,0.1569,0.5643,0.2788,,,,,6.595794897501969,2.799653949299397,0.7117764277879823,,2.3559,3.692476255146213,3.9014294116945205,4.172926916933523,"Alex Wood",13781,622072
2021,"Hyun Jin Ryu","TOR",169,137,0.29494949494949496,1.411764705,0.200779727,0.467836257,0.331384015,0.058823529,0.14117647,7.295857988165681,0.4143,0.3565,0.2293,0.1368,0.5645,0.2987,76.35662525879914,83.26856823266219,107.30659955257272,98.6348620432513,7.615384615384615,1.970414201183432,1.2781065088757397,89.95196849120083,3.8649,4.016184153923622,3.9448303034672376,4.165536406942753,"Hyun Jin Ryu",14444,547943
2015,"Shelby Miller","ATL",205.1,58,0.2847571189279732,1.400990099,0.182124789,0.477234401,0.340640809,0.08910891,0.064356435,2.542212011367123,0.3459,0.318,0.3361,0.2131,0.5197,0.2672,,,,,7.495142309375484,3.1996806349965516,0.5698061404788379,94.15140186915887,2.3425,3.4452887778629337,4.073951211538297,4.158358775659819,"Shelby Miller",10197,571946
2016,"Drew Smyly","TBR",175.1,89,0.29098360655737704,0.634920634,0.193737769,0.313111545,0.493150684,0.158730158,0.126984126,4.5684499439238415,0.4115,0.3154,0.2731,0.2135,0.4904,0.2962,,,,,8.572260007137993,2.5152140140704295,1.6425887438827294,90.16337854500617,3.4082,4.486876707129381,4.5081559245263625,4.156113150755871,"Drew Smyly",11760,592767
2016,"Jeremy Hellickson","PHI",189,85,0.27440147329650094,1.185185185,0.249090909,0.407272727,0.343636363,0.142857142,0.126984126,4.0476190476190474,0.4427,0.3386,0.2187,0.2081,0.5326,0.2593,,,,,7.333333333333333,2.142857142857143,1.1428571428571428,90.08887816011236,3.4222,3.9772577502740125,3.992063102914543,4.150709573007351,"Jeremy Hellickson",4371,476451
2017,"Mike Leake","- - -",186,83,0.30887372013651876,2.19047619,0.218333333,0.536666666,0.245,0.06802721,0.136054421,4.016129032258065,0.4604,0.3498,0.1898,0.1584,0.5149,0.3267,,,,,6.290322580645161,1.7903225806451613,0.967741935483871,90.59883862872456,3.5135,3.8995756549219935,3.907554374571129,4.150663136481257,"Mike Leake",10130,502190
2018,"Dallas Keuchel","HOU",204.2,106,0.3001555209953344,2.2,0.219512195,0.536585365,0.243902439,0.0875,0.1125,4.661230023849149,0.4493,0.3192,0.2315,0.2239,0.4947,0.2814,,,,,6.728001826876603,2.550484352672176,0.791529626691365,89.74925549195545,2.6379,3.688116563057916,3.835955558672413,4.15011412896748,"Dallas Keuchel",9434,572971
2017,"Jake Arrieta","CHC",168.1,113,0.27850877192982454,1.310975609,0.205450733,0.450733752,0.343815513,0.079268292,0.140243902,6.041596389225363,0.405,0.357,0.238,0.2004,0.5052,0.2944,,,,,8.714869127820657,2.940600012454823,1.229705459753835,92.17719469572368,2.9636,4.155661993459935,4.1124363195381,4.145482544161615,"Jake Arrieta",4153,453562
2019,"Madison Bumgarner","SFG",207.2,103,0.2885304659498208,0.861924686,0.226086956,0.358260869,0.415652173,0.079497907,0.125523012,4.4638771049838475,0.4344,0.3305,0.2351,0.1465,0.4157,0.4378,,,,,8.797738371958458,1.863560344799082,1.3001583800923828,91.3765298776098,4.7209,3.902612353853354,4.313947385422601,4.1450149317374265,"Madison Bumgarner",5524,518516
2019,"Aaron Nola","PHI",202.1,125,0.29504950495049503,1.683870967,0.207619047,0.497142857,0.295238095,0.058064516,0.174193548,5.560141160376302,0.4417,0.3571,0.2011,0.1579,0.4229,0.4192,,,,,10.186178605809385,3.5584903426408334,1.2009904906412812,93.05593220338983,2.8625,4.034439670431802,3.823536063094101,4.138366761760677,"Aaron Nola",16149,605400
2019,"Trevor Bauer","- - -",213,110,0.28680688336520077,0.932432432,0.22,0.376363636,0.403636363,0.121621621,0.153153153,4.647880581451433,0.4201,0.3465,0.2334,0.1724,0.4147,0.4129,,,,,10.690125337338294,3.4647837061728857,1.4366176342668062,94.5398052753078,3.0854,4.336074052511725,4.334215739929956,4.138297647571418,"Trevor Bauer",12703,545333
2017,"Michael Wacha","STL",165.2,97,0.3269230769230769,1.551020408,0.210526315,0.48,0.309473684,0.081632653,0.115646258,5.26960686655148,0.4227,0.299,0.2784,0.2021,0.5175,0.2804,,,,,8.583483349640556,2.987921419178674,0.9235393477461357,95.14597441685478,2.8727,3.6345003571421675,3.878870328440554,4.137279289727744,"Michael Wacha",14078,608379
2021,"Adam Wainwright","STL",206.1,109,0.25609756097560976,1.56424581,0.222033898,0.474576271,0.30338983,0.07821229,0.117318435,4.754450501873247,0.4319,0.3412,0.2269,0.1395,0.563,0.2975,80.98965517241379,108.52631578947368,103.57167763157895,102.68292763157893,7.58967327821968,2.1809405971895632,0.9159950508196165,89.0279296875,3.48,3.664376843132743,3.8719075860566083,4.134400233585358,"Adam Wainwright",2233,425794
2022,"José Berríos","TOR",172,112,0.32755298651252407,1.013953488,0.199630314,0.402957486,0.397412199,0.079069767,0.13488372,5.8604651162790695,0.3626,0.359,0.2784,0.1575,0.5348,0.3077,93.23786279683375,100.33008458992276,103.14954027215887,102.29389481426999,7.796511627906977,2.354651162790698,1.5174418604651163,93.98773499340369,3.3111,4.548476321198219,4.2070846332020535,4.126712719148111,"Jose Berrios",14168,621244
2016,"Jeff Samardzija","SFG",203.1,95,0.2847341337907376,1.383084577,0.198996655,0.464882943,0.336120401,0.07960199,0.119402985,4.204925080095644,0.4185,0.3097,0.2718,0.1812,0.5041,0.3147,,,,,7.391815667115501,2.3901679402648925,1.0622968623399522,94.0653912991371,3.0926,3.849849786783465,3.9619093173303908,4.125282946602172,"Jeff Samardzija",3254,502188
2017,"Patrick Corbin","ARI",189.2,107,0.32616487455197135,1.705882352,0.2,0.504347826,0.295652173,0.1,0.152941176,5.077328555267545,0.3722,0.3859,0.2419,0.1852,0.4991,0.3156,,,,,8.446397035865637,2.8945517931899087,1.2337433872612726,92.25565961035272,2.918,4.075039100040176,3.8873229926410326,4.124574533235597,"Patrick Corbin",9323,571578
2015,"Kyle Gibson","MIN",194.2,89,0.28668941979522183,1.993670886,0.198305084,0.533898305,0.26779661,0.088607594,0.11392405,4.114718824251744,0.4288,0.3377,0.2334,0.1772,0.5464,0.2765,,,,,6.703755387825875,3.005131725577116,0.8321903240059707,91.95357385481367,2.2308,3.95551631827167,3.9511791818692057,4.115813775919607,"Kyle Gibson",10123,502043
2023,"Merrill Kelly","ARI",177.2,82,0.27828054298642535,1.326923076,0.20742358,0.451965065,0.340611353,0.096153846,0.128205128,4.153838186434848,0.4697,0.3355,0.1948,0.1364,0.5043,0.3593,78.35831353919241,91.61900000000001,104.76824999999995,102.92189285714288,9.472777327601422,3.495302864195177,1.0131312649841093,92.17720086104514,2.7101,3.8460331205673093,3.834343020664659,4.115683653373052,"Merrill Kelly",11156,518876
2020,"Aaron Civale","CLE",74,35,0.3333333333333333,1.414285714,0.245535714,0.441964285,0.3125,0.028571428,0.157142857,4.256756756756757,0.4107,0.3393,0.25,0.1696,0.4732,0.3571,66.92666666666666,105.25888240200166,105.29482902418678,102.23177648040034,8.391891891891891,1.945945945945946,1.337837837837838,91.26000162760417,4.3125,4.029257630013131,3.92087106551673,4.111726725845549,"Aaron Civale",19479,650644
2021,"Anthony DeSclafani","SFG",167.2,98,0.2646420824295011,1.215116279,0.19279661,0.44279661,0.364406779,0.098837209,0.110465116,5.260426684018574,0.3938,0.3417,0.2646,0.1521,0.5333,0.3146,99.97803468208093,97.6503548895899,103.01289432176652,102.7482255520505,8.159029142559422,2.2544685788651035,1.0198786428199278,94.07962653540463,3.619,3.617345501989042,3.9541435406992296,4.105665720269604,"Anthony DeSclafani",13050,543101
2015,"Scott Kazmir","- - -",183,75,0.27307692307692305,1.147959183,0.198095238,0.428571428,0.373333333,0.071428571,0.102040816,3.6885185928667776,0.3611,0.3648,0.2741,0.1889,0.5537,0.2574,,,,,7.622938425258008,2.9016346263885318,0.9836049580978075,91.8236083984375,2.6271,3.9751286352556257,4.134861297882107,4.100650802753239,"Scott Kazmir",4897,431148
2023,"Dylan Cease","CHW",177,92,0.3304535637149028,0.919786096,0.248953974,0.359832635,0.391213389,0.085561497,0.101604278,4.677966101694915,0.4324,0.3243,0.2432,0.1726,0.4865,0.341,124.69865056818183,114.5563190184049,96.73260736196325,103.62723926380365,10.88135593220339,4.016949152542373,0.9661016949152542,95.56392045454545,2.7089,3.723966436332228,4.075248895863355,4.099556630364783,"Dylan Cease",18525,656302
2015,"Jimmy Nelson","MIL",177.1,85,0.2854330708661417,1.718954248,0.2,0.50576923,0.294230769,0.104575163,0.117647058,4.31391806444757,0.3783,0.3878,0.2338,0.192,0.519,0.289,,,,,7.511292629861651,3.2988785198716712,0.9135355901183089,93.35540423235736,2.2769,4.1035266248111375,4.057158251582569,4.093707620653869,"Jimmy Nelson",10547,519076
2017,"Sonny Gray","- - -",162.1,85,0.26905829596412556,1.92063492,0.19650655,0.528384279,0.27510917,0.055555555,0.15079365,4.712526700928452,0.4387,0.3505,0.2108,0.1677,0.5527,0.2796,,,,,8.482548061671213,3.160164964152021,1.053388321384007,93.49725644582246,2.6842,3.903020211328598,3.762132164407517,4.084057284849055,"Sonny Gray",12768,543243
2015,"CC Sabathia","NYY",167.1,68,0.31683168316831684,1.414201183,0.216890595,0.458733205,0.324376199,0.094674556,0.165680473,3.6573779662941175,0.4747,0.3058,0.2195,0.1651,0.5441,0.2908,,,,,7.368540902680795,2.6892485046280274,1.5059791625916954,90.21502209131076,2.74,4.675435758203125,3.9905024610034605,4.078413259953267,"CC Sabathia",404,282332
2020,"Lance Lynn","TEX",84,38,0.24170616113744076,0.851063829,0.216216216,0.36036036,0.423423423,0.106382978,0.138297872,4.071428571428571,0.3527,0.3616,0.2857,0.1384,0.5313,0.3304,113.48532763532765,105.73737446197991,105.70179340028697,106.82202295552365,9.535714285714286,2.6785714285714284,1.3928571428571428,93.98276130698005,3.56,4.191419792175293,4.337348883563564,4.077957662113859,"Lance Lynn",2520,458681
2020,"Andrew Heaney","LAA",66.2,31,0.3016759776536313,1,0.219251336,0.390374331,0.390374331,0.109589041,0.123287671,4.184997764970066,0.4149,0.3511,0.234,0.1755,0.4574,0.367,101.29441786283891,96.87079482439927,106.68142329020331,103.69362292051754,9.449994953158212,2.5649986301429437,1.2149993511203416,91.51498953349282,3.6842,3.7914194717408938,4.147882662495535,4.077493030911077,"Andrew Heaney",15423,571760
2015,"Anthony DeSclafani","CIN",184.2,81,0.3177737881508079,1.342245989,0.212230215,0.451438848,0.336330935,0.101604278,0.09090909,3.947646144707423,0.3519,0.3833,0.2648,0.1864,0.5,0.3136,,,,,7.359192195689147,2.6805004686284972,0.82851832666699,92.73835737179488,2.7455,3.669700042608756,3.9672632322234325,4.076709513539754,"Anthony DeSclafani",13050,543101
2022,"Martín Pérez","TEX",196.1,106,0.2950530035335689,1.726190476,0.187943262,0.514184397,0.29787234,0.071428571,0.06547619,4.859091625871355,0.3941,0.375,0.2309,0.1458,0.5972,0.2569,76.60798319327733,81.5717690500168,102.67385028533066,95.59288351795905,7.747042309172255,3.1629936055200334,0.5042453574017445,92.74789915966386,2.4493,3.2652314330253867,3.8036177850595516,4.076585434090397,"Martin Perez",6902,527048
2023,"José Berríos","TOR",189.2,84,0.2890625,1.121212121,0.213483146,0.415730337,0.370786516,0.065656565,0.126262626,3.9859330844036656,0.406,0.3687,0.2253,0.1508,0.5382,0.311,95.88497495826375,99.60657356948232,103.55156675749318,102.6388623978202,8.731091518217553,2.4674823855832217,1.186289608453472,94.25309108931553,3.5385,3.993175639030961,4.005638942203635,4.075959561257662,"Jose Berrios",14168,621244
2021,"Germán Márquez","COL",180,109,0.29327902240325865,1.962121212,0.221115537,0.515936254,0.262948207,0.06060606,0.159090909,5.45,0.4051,0.3796,0.2153,0.1644,0.4814,0.3542,75.06708961141952,93.50964028776983,97.57694244604316,97.04816546762589,8.8,3.2,1.05,94.8223632038065,2.75,3.86447475221422,3.6416720824109183,4.074764818891374,"German Marquez",15038,608566
2020,"Zack Wheeler","PHI",71,51,0.3062200956937799,2.95,0.251184834,0.559241706,0.189573459,0.1,0.075,6.464788732394366,0.4104,0.3538,0.2358,0.2123,0.5566,0.2311,89.20594713656386,104.11931290622101,105.07205199628599,107.05793871866295,6.71830985915493,2.028169014084507,0.38028169014084506,96.9403049284141,3.3125,3.2195888062598,3.7566463050707966,4.07381039149346,"Zack Wheeler",10310,554430
2017,"Jon Lester","CHC",180.2,121,0.3103448275862069,1.424242424,0.214145383,0.461689587,0.324165029,0.072727272,0.157575757,6.02766390716773,0.3854,0.3757,0.2389,0.2139,0.5048,0.2813,,,,,8.96677275446439,2.9889242514881302,1.2952005089781897,91.40958788898234,3,4.098597805778771,3.852302122523887,4.065140904805027,"Jon Lester",4930,452657
2015,"Chris Heston","SFG",177.2,102,0.298828125,2.036764705,0.210325047,0.529636711,0.26003824,0.095588235,0.117647058,5.166969451418957,0.4242,0.3655,0.2102,0.178,0.5606,0.2614,,,,,7.14257541813797,3.2420200479491497,0.8105050119872874,89.55781555175781,2.2031,4.017275552230307,3.9761367073883838,4.064874405097142,"Chris Heston",10302,518790
2017,"Clayton Richard","SDP",197.1,73,0.35064935064935066,3,0.210191082,0.592356687,0.197452229,0.056451612,0.193548387,3.329397641507793,0.4031,0.3578,0.2391,0.1734,0.4766,0.35,,,,,6.886836217365434,2.690883025328216,1.0945964848792742,90.78851963746223,2.5593,4.226898774335872,3.763578241383887,4.058823308273737,"Clayton Richard",3551,453385
2016,"Zach Davies","MIL",163.1,77,0.3022774327122153,1.397515527,0.22020202,0.454545454,0.325252525,0.074534161,0.124223602,4.242865995197582,0.4115,0.3499,0.2386,0.1968,0.4652,0.338,,,,,7.438791030541215,2.0938819197078975,1.1020431156357355,,3.5526,3.893510253517069,3.943478355033481,4.0574029994562055,"Zach Davies",13183,605200
2023,"Blake Snell","SDP",180,92,0.2557544757033248,1.304347826,0.214814814,0.444444444,0.34074074,0.072463768,0.108695652,4.6,0.3877,0.3506,0.2617,0.1679,0.5235,0.3086,120.47027903958465,106.87674565560822,95.40094786729858,100.25178515007902,11.7,4.95,0.75,95.51070733290071,2.3636,3.4383732159932454,3.6226104517777764,4.057019465932788,"Blake Snell",13543,605483
2022,"Kyle Gibson","PHI",167.2,100,0.30831643002028397,1.358381502,0.203125,0.458984375,0.337890625,0.080924855,0.138728323,5.367782330631198,0.4159,0.3791,0.205,0.1509,0.5725,0.2766,75.33107692307696,92.99620299379337,103.10533041255933,98.34874041621028,7.7296065561089256,2.576535518702975,1.2882677593514875,92.04,3,4.275449314540405,3.942079487656116,4.055961306966367,"Kyle Gibson",10123,502043
2017,"Justin Verlander","- - -",206,123,0.2713472485768501,0.782978723,0.238181818,0.334545454,0.427272727,0.09787234,0.114893617,5.37378640776699,0.3736,0.3809,0.2455,0.1751,0.4801,0.3448,,,,,9.567961165048544,3.145631067961165,1.1796116504854368,95.2721021611002,3.0417,3.842106190468501,4.167439716519083,4.049666142223679,"Justin Verlander",8700,434378
2016,"Jerad Eickhoff","PHI",197.1,87,0.2783687943262411,1.034934497,0.200686106,0.40651801,0.392795883,0.126637554,0.131004366,3.9679122576873693,0.431,0.33,0.2391,0.2003,0.4916,0.3081,,,,,7.61656720728495,1.91554384853873,1.3682456060990928,90.98793132998172,3.9762,4.1904906412766,4.147021842154032,4.049134856084862,"Jerad Eickhoff",12664,595191
2022,"Tyler Anderson","LAD",178.2,102,0.255859375,0.954337899,0.178502879,0.401151631,0.420345489,0.123287671,0.06392694,5.138049901440082,0.3992,0.3308,0.27,0.2091,0.5228,0.2681,85.49193054136875,92.50200168135437,104.7829072494857,100.74366545963741,6.951479278418935,1.7126833004800275,0.705222535491776,90.72257570105018,4.0588,3.3083249583180283,4.10423088288663,4.038681494970582,"Tyler Anderson",12880,542881
2018,"Kyle Hendricks","CHC",199,120,0.28125,1.489130434,0.214408233,0.469982847,0.315608919,0.097826086,0.119565217,5.42713567839196,0.4047,0.3378,0.2575,0.2241,0.4766,0.2993,,,,,7.28140703517588,1.9899497487437185,0.9949748743718593,87.28981426886793,3.6591,3.7785205975249787,3.868452404252249,4.0342628520918495,"Kyle Hendricks",12049,543294
2021,"Luis Castillo","CIN",187.2,80,0.3176470588235294,2.299212598,0.187984496,0.565891472,0.246124031,0.078740157,0.149606299,3.836582731283049,0.397,0.3573,0.2457,0.1645,0.5614,0.2741,100.74572697003329,101.8013968253968,103.36295238095238,100.77819047619056,9.207798555079318,3.5967963105778584,0.9111883986797241,97.13107831576026,2.56,3.750846304589015,3.6286816212214834,4.026880251092644,"Luis Castillo",15689,622491
2019,"Robbie Ray","ARI",174.1,135,0.3053435114503817,1,0.259259259,0.37037037,0.37037037,0.1,0.2,6.96942088931139,0.4289,0.3412,0.2299,0.1635,0.4028,0.4336,,,,,12.1319548813939,4.336528553349309,1.5487601976247534,92.39816232771823,2.7976,4.28666979312231,3.76113072713697,4.024662910864479,"Robbie Ray",11486,592662
2015,"Michael Wacha","STL",181.1,120,0.2718631178707224,1.431952662,0.221590909,0.458333333,0.320075757,0.112426035,0.112426035,5.955893545848274,0.3376,0.3468,0.3156,0.2055,0.4972,0.2972,,,,,7.593764270956549,2.8786818804933323,0.9430164780926433,94.09582598471488,2.6379,3.8670572096217795,3.8802266921647446,4.024305417133888,"Michael Wacha",14078,608379
2022,"Jose Quintana","- - -",165.2,73,0.30165289256198347,1.493421052,0.224948875,0.464212678,0.310838445,0.078947368,0.052631578,3.9657940076306057,0.3788,0.3809,0.2403,0.1894,0.5214,0.2892,85.50733944954128,82.57955557151985,102.36369609168743,97.0587457890645,7.442654507471137,2.55331942957039,0.4346075624800664,91.17686034658512,2.9149,2.9917054866591837,3.7221902758522605,4.0233689485216395,"Jose Quintana",11423,500779
2023,"Corbin Burnes","MIL",193.2,119,0.24385245901639344,1.302325581,0.22047244,0.440944881,0.338582677,0.075581395,0.127906976,5.530110751037589,0.4588,0.3314,0.2098,0.1902,0.5196,0.2902,,127.36887133925637,102.16587693320176,106.59480092135564,9.294303783256453,3.0671202484746294,1.0223734161582099,,3.0303,3.812698109655299,3.8043162049209522,4.021430127112227,"Corbin Burnes",19361,669203
2019,"Noah Syndergaard","NYM",197.2,120,0.31307550644567217,1.494444444,0.198214285,0.480357142,0.321428571,0.116666666,0.133333333,5.463734256681466,0.4056,0.3404,0.254,0.2152,0.4956,0.2892,,,,,9.197285998747134,2.276555940283944,1.0927468513362932,97.75198330573951,4.04,3.598494955793121,3.8315001644139235,4.0182368392422045,"Noah Syndergaard",11762,592789
2015,"Bartolo Colon","NYM",194.2,89,0.30670926517571884,1.145299145,0.208201892,0.422712933,0.369085173,0.076923076,0.106837606,4.114718824251744,0.3241,0.3687,0.3072,0.1736,0.5361,0.2903,,,,,6.287660225822889,1.1095870986746275,1.1558198944527371,90.25537085959978,5.6667,3.8373658401720565,3.9416801110276474,4.016196227675377,"Bartolo Colon",375,112526
2016,"Collin McHugh","HOU",184.2,118,0.3383177570093458,1.085308056,0.205776173,0.4133574,0.380866425,0.118483412,0.118483412,5.7508919145120485,0.3614,0.347,0.2916,0.2004,0.4973,0.3023,,,,,8.626337871768072,2.6317640964716156,1.218409303922044,90.12962899229075,3.2778,3.948012483943793,4.091196640606443,4.0161467644545175,"Collin McHugh",7531,543521
